Число узлов n = 2001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9213042342e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00050 |    3.9213036161e-07    |    6.1890462724e+00    |    5.8373620289e+00    |
| 0.00100 |    3.9213020140e-07    |    1.1815398104e+01    |    1.1674724489e+01    |
| 0.00150 |    3.9212993774e-07    |    1.7602520752e+01    |    1.7512087802e+01    |
| 0.00200 |    3.9212956992e-07    |    2.3416439662e+01    |    2.3349452386e+01    |
| 0.00250 |    3.9212909769e-07    |    2.9240103898e+01    |    2.9186818664e+01    |
| 0.00300 |    3.9212852095e-07    |    3.5068454689e+01    |    3.5024187054e+01    |
| 0.00350 |    3.9212783964e-07    |    4.0899431302e+01    |    4.0861557979e+01    |
| 0.00400 |    3.9212705372e-07    |    4.6732031135e+01    |    4.6698931857e+01    |
| 0.00450 |    3.9212616317e-07    |    5.2565706397e+01    |    5.2536309109e+01    |
| 0.00500 |    3.9212516796e-07    |    5.8400132058e+01    |    5.8373690153e+01    |
| 0.00550 |    3.9212406811e-07    |    6.4235102949e+01    |    6.4211075407e+01    |
| 0.00600 |    3.9212286358e-07    |    7.0070483153e+01    |    7.0048465287e+01    |
| 0.00650 |    3.9212155438e-07    |    7.5906179066e+01    |    7.5885860210e+01    |
| 0.00700 |    3.9212014051e-07    |    8.1742124146e+01    |    8.1723260590e+01    |
| 0.00750 |    3.9211862195e-07    |    8.7578269820e+01    |    8.7560666840e+01    |
| 0.00800 |    3.9211699870e-07    |    9.3414579837e+01    |    9.3398079372e+01    |
| 0.00850 |    3.9211527077e-07    |    9.9251026609e+01    |    9.9235498596e+01    |
| 0.00900 |    3.9211343815e-07    |    1.0508758879e+02    |    1.0507292492e+02    |
| 0.00950 |    3.9211150084e-07    |    1.1092424964e+02    |    1.1091035875e+02    |
| 0.01000 |    3.9210945883e-07    |    1.1676099584e+02    |    1.1674780050e+02    |
| 0.01050 |    3.9210731213e-07    |    1.2259781671e+02    |    1.2258525056e+02    |
| 0.01100 |    3.9210506073e-07    |    1.2843470359e+02    |    1.2842270934e+02    |
| 0.01150 |    3.9210270463e-07    |    1.3427164938e+02    |    1.3426017724e+02    |
| 0.01200 |    3.9210024384e-07    |    1.4010864825e+02    |    1.4009765465e+02    |
| 0.01250 |    3.9209767834e-07    |    1.4594569536e+02    |    1.4593514196e+02    |
| 0.01300 |    3.9209500815e-07    |    1.5178278666e+02    |    1.5177263958e+02    |
| 0.01350 |    3.9209223326e-07    |    1.5761991877e+02    |    1.5761014788e+02    |
| 0.01400 |    3.9208935366e-07    |    1.6345708885e+02    |    1.6344766726e+02    |
| 0.01450 |    3.9208636936e-07    |    1.6929429450e+02    |    1.6928519810e+02    |
| 0.01500 |    3.9208328036e-07    |    1.7513153368e+02    |    1.7512274079e+02    |
| 0.01550 |    3.9208008665e-07    |    1.8096880467e+02    |    1.8096029569e+02    |
| 0.01600 |    3.9207678825e-07    |    1.8680610602e+02    |    1.8679786318e+02    |
| 0.01650 |    3.9207338513e-07    |    1.9264343647e+02    |    1.9263544365e+02    |
| 0.01700 |    3.9206987731e-07    |    1.9848079497e+02    |    1.9847303744e+02    |
| 0.01750 |    3.9206626479e-07    |    2.0431818062e+02    |    2.0431064494e+02    |
| 0.01800 |    3.9206254756e-07    |    2.1015559266e+02    |    2.1014826650e+02    |
| 0.01850 |    3.9205872562e-07    |    2.1599303045e+02    |    2.1598590249e+02    |
| 0.01900 |    3.9205479898e-07    |    2.2183049345e+02    |    2.2182355325e+02    |
| 0.01950 |    3.9205076763e-07    |    2.2766798120e+02    |    2.2766121914e+02    |
| 0.02000 |    3.9204663157e-07    |    2.3350549334e+02    |    2.3349890050e+02    |
| 0.02050 |    3.9204239081e-07    |    2.3934302955e+02    |    2.3933659768e+02    |
| 0.02100 |    3.9203804533e-07    |    2.4518058958e+02    |    2.4517431101e+02    |
| 0.02150 |    3.9203359515e-07    |    2.5101817324e+02    |    2.5101204084e+02    |
| 0.02200 |    3.9202904025e-07    |    2.5685578036e+02    |    2.5684978749e+02    |
| 0.02250 |    3.9202438065e-07    |    2.6269341083e+02    |    2.6268755129e+02    |
| 0.02300 |    3.9201961634e-07    |    2.6853106456e+02    |    2.6852533256e+02    |
| 0.02350 |    3.9201474732e-07    |    2.7436874151e+02    |    2.7436313162e+02    |
| 0.02400 |    3.9200977358e-07    |    2.8020644165e+02    |    2.8020094878e+02    |
| 0.02450 |    3.9200469514e-07    |    2.8604416497e+02    |    2.8603878435e+02    |
| 0.02500 |    3.9199951198e-07    |    2.9188191149e+02    |    2.9187663863e+02    |
| 0.02550 |    3.9199422411e-07    |    2.9771968124e+02    |    2.9771451191e+02    |
| 0.02600 |    3.9198883153e-07    |    3.0355747427e+02    |    3.0355240450e+02    |
| 0.02650 |    3.9198333423e-07    |    3.0939529065e+02    |    3.0939031668e+02    |
| 0.02700 |    3.9197773223e-07    |    3.1523313045e+02    |    3.1522824874e+02    |
| 0.02750 |    3.9197202551e-07    |    3.2107099374e+02    |    3.2106620094e+02    |
| 0.02800 |    3.9196621407e-07    |    3.2690888063e+02    |    3.2690417356e+02    |
| 0.02850 |    3.9196029792e-07    |    3.3274679121e+02    |    3.3274216687e+02    |
| 0.02900 |    3.9195427706e-07    |    3.3858472558e+02    |    3.3858018112e+02    |
| 0.02950 |    3.9194815148e-07    |    3.4442268386e+02    |    3.4441821658e+02    |
| 0.03000 |    3.9194192119e-07    |    3.5026066615e+02    |    3.5025627348e+02    |
| 0.03050 |    3.9193558618e-07    |    3.5609867259e+02    |    3.5609435208e+02    |
| 0.03100 |    3.9192914645e-07    |    3.6193670329e+02    |    3.6193245261e+02    |
| 0.03150 |    3.9192260201e-07    |    3.6777475835e+02    |    3.6777057530e+02    |
| 0.03200 |    3.9191595285e-07    |    3.7361283790e+02    |    3.7360872036e+02    |
| 0.03250 |    3.9190919897e-07    |    3.7945094207e+02    |    3.7944688803e+02    |
| 0.03300 |    3.9190234038e-07    |    3.8528907098e+02    |    3.8528507851e+02    |
| 0.03350 |    3.9189537707e-07    |    3.9112722473e+02    |    3.9112329201e+02    |
| 0.03400 |    3.9188830904e-07    |    3.9696540345e+02    |    3.9696152872e+02    |
| 0.03450 |    3.9188113629e-07    |    4.0280360725e+02    |    4.0279978883e+02    |
| 0.03500 |    3.9187385882e-07    |    4.0864183624e+02    |    4.0863807253e+02    |
| 0.03550 |    3.9186647663e-07    |    4.1448009053e+02    |    4.1447638000e+02    |
| 0.03600 |    3.9185898973e-07    |    4.2031837024e+02    |    4.2031471140e+02    |
| 0.03650 |    3.9185139810e-07    |    4.2615667545e+02    |    4.2615306690e+02    |
| 0.03700 |    3.9184370175e-07    |    4.3199500628e+02    |    4.3199144665e+02    |
| 0.03750 |    3.9183590069e-07    |    4.3783336280e+02    |    4.3782985080e+02    |
| 0.03800 |    3.9182799490e-07    |    4.4367174512e+02    |    4.4366827949e+02    |
| 0.03850 |    3.9181998439e-07    |    4.4951015331e+02    |    4.4950673286e+02    |
| 0.03900 |    3.9181186916e-07    |    4.5534858745e+02    |    4.5534521102e+02    |
| 0.03950 |    3.9180364920e-07    |    4.6118704762e+02    |    4.6118371410e+02    |
| 0.04000 |    3.9179532453e-07    |    4.6702553389e+02    |    4.6702224220e+02    |
| 0.04050 |    3.9178689513e-07    |    4.7286404631e+02    |    4.7286079543e+02    |
| 0.04100 |    3.9177836101e-07    |    4.7870258494e+02    |    4.7869937388e+02    |
| 0.04150 |    3.9176972217e-07    |    4.8454114983e+02    |    4.8453797763e+02    |
| 0.04200 |    3.9176097860e-07    |    4.9037974102e+02    |    4.9037660676e+02    |
| 0.04250 |    3.9175213031e-07    |    4.9621835855e+02    |    4.9621526134e+02    |
| 0.04300 |    3.9174317729e-07    |    5.0205700244e+02    |    5.0205394143e+02    |
| 0.04350 |    3.9173411955e-07    |    5.0789567272e+02    |    5.0789264707e+02    |
| 0.04400 |    3.9172495709e-07    |    5.1373436940e+02    |    5.1373137831e+02    |
| 0.04450 |    3.9171568990e-07    |    5.1957309249e+02    |    5.1957013519e+02    |
| 0.04500 |    3.9170631798e-07    |    5.2541184198e+02    |    5.2540891772e+02    |
| 0.04550 |    3.9169684134e-07    |    5.3125061787e+02    |    5.3124772593e+02    |
| 0.04600 |    3.9168725998e-07    |    5.3708942013e+02    |    5.3708655982e+02    |
| 0.04650 |    3.9167757388e-07    |    5.4292824874e+02    |    5.4292541938e+02    |
| 0.04700 |    3.9166778307e-07    |    5.4876710367e+02    |    5.4876430460e+02    |
| 0.04750 |    3.9165788752e-07    |    5.5460598488e+02    |    5.5460321546e+02    |
| 0.04800 |    3.9164788725e-07    |    5.6044489231e+02    |    5.6044215193e+02    |
| 0.04850 |    3.9163778226e-07    |    5.6628382590e+02    |    5.6628111397e+02    |
| 0.04900 |    3.9162757253e-07    |    5.7212278559e+02    |    5.7212010153e+02    |
| 0.04950 |    3.9161725808e-07    |    5.7796177130e+02    |    5.7795911454e+02    |
| 0.05000 |    3.9160683890e-07    |    5.8380078292e+02    |    5.8379815294e+02    |
| 0.05050 |    3.9159631500e-07    |    5.8963982038e+02    |    5.8963721664e+02    |
| 0.05100 |    3.9158568636e-07    |    5.9547888356e+02    |    5.9547630555e+02    |
| 0.05150 |    3.9157495300e-07    |    6.0131797235e+02    |    6.0131541958e+02    |
| 0.05200 |    3.9156411492e-07    |    6.0715708661e+02    |    6.0715455860e+02    |
| 0.05250 |    3.9155317210e-07    |    6.1299622623e+02    |    6.1299372250e+02    |
| 0.05300 |    3.9154212456e-07    |    6.1883539104e+02    |    6.1883291114e+02    |
| 0.05350 |    3.9153097228e-07    |    6.2467458089e+02    |    6.2467212439e+02    |
| 0.05400 |    3.9151971528e-07    |    6.3051379562e+02    |    6.3051136208e+02    |
| 0.05450 |    3.9150835355e-07    |    6.3635303505e+02    |    6.3635062405e+02    |
| 0.05500 |    3.9149688710e-07    |    6.4219229898e+02    |    6.4218991013e+02    |
| 0.05550 |    3.9148531591e-07    |    6.4803158723e+02    |    6.4802922012e+02    |
| 0.05600 |    3.9147364000e-07    |    6.5387089958e+02    |    6.5386855384e+02    |
| 0.05650 |    3.9146185936e-07    |    6.5971023580e+02    |    6.5970791106e+02    |
| 0.05700 |    3.9144997399e-07    |    6.6554959569e+02    |    6.6554729157e+02    |
| 0.05750 |    3.9143798389e-07    |    6.7138897899e+02    |    6.7138669513e+02    |
| 0.05800 |    3.9142588906e-07    |    6.7722838544e+02    |    6.7722612151e+02    |
| 0.05850 |    3.9141368951e-07    |    6.8306781479e+02    |    6.8306557044e+02    |
| 0.05900 |    3.9140138523e-07    |    6.8890726675e+02    |    6.8890504166e+02    |
| 0.05950 |    3.9138897622e-07    |    6.9474674103e+02    |    6.9474453489e+02    |
| 0.06000 |    3.9137646248e-07    |    7.0058623734e+02    |    7.0058404983e+02    |
| 0.06050 |    3.9136384401e-07    |    7.0642575536e+02    |    7.0642358619e+02    |
| 0.06100 |    3.9135112082e-07    |    7.1226529478e+02    |    7.1226314364e+02    |
| 0.06150 |    3.9133829290e-07    |    7.1810485526e+02    |    7.1810272186e+02    |
| 0.06200 |    3.9132536025e-07    |    7.2394443645e+02    |    7.2394232050e+02    |
| 0.06250 |    3.9131232288e-07    |    7.2978403798e+02    |    7.2978193922e+02    |
| 0.06300 |    3.9129918078e-07    |    7.3562365949e+02    |    7.3562157765e+02    |
| 0.06350 |    3.9128593395e-07    |    7.4146330060e+02    |    7.4146123541e+02    |
| 0.06400 |    3.9127258240e-07    |    7.4730296089e+02    |    7.4730091210e+02    |
| 0.06450 |    3.9125912612e-07    |    7.5314263997e+02    |    7.5314060733e+02    |
| 0.06500 |    3.9124556512e-07    |    7.5898233742e+02    |    7.5898032068e+02    |
| 0.06550 |    3.9123189939e-07    |    7.6482205278e+02    |    7.6482005171e+02    |
| 0.06600 |    3.9121812893e-07    |    7.7066178562e+02    |    7.7065979998e+02    |
| 0.06650 |    3.9120425376e-07    |    7.7650153547e+02    |    7.7649956504e+02    |
| 0.06700 |    3.9119027386e-07    |    7.8234130186e+02    |    7.8233934641e+02    |
| 0.06750 |    3.9117618923e-07    |    7.8818108429e+02    |    7.8817914361e+02    |
| 0.06800 |    3.9116199988e-07    |    7.9402088227e+02    |    7.9401895615e+02    |
| 0.06850 |    3.9114770581e-07    |    7.9986069529e+02    |    7.9985878351e+02    |
| 0.06900 |    3.9113330702e-07    |    8.0570052280e+02    |    8.0569862516e+02    |
| 0.06950 |    3.9111880351e-07    |    8.1154036427e+02    |    8.1153848057e+02    |
| 0.07000 |    3.9110419527e-07    |    8.1738021913e+02    |    8.1737834919e+02    |
| 0.07050 |    3.9108948232e-07    |    8.2322008681e+02    |    8.2321823044e+02    |
| 0.07100 |    3.9107466465e-07    |    8.2905996674e+02    |    8.2905812374e+02    |
| 0.07150 |    3.9105974225e-07    |    8.3489985831e+02    |    8.3489802851e+02    |
| 0.07200 |    3.9104471514e-07    |    8.4073976091e+02    |    8.4073794413e+02    |
| 0.07250 |    3.9102958331e-07    |    8.4657967391e+02    |    8.4657786997e+02    |
| 0.07300 |    3.9101434677e-07    |    8.5241959667e+02    |    8.5241780539e+02    |
| 0.07350 |    3.9099900551e-07    |    8.5825952852e+02    |    8.5825774974e+02    |
| 0.07400 |    3.9098355954e-07    |    8.6409946880e+02    |    8.6409770236e+02    |
| 0.07450 |    3.9096800885e-07    |    8.6993941681e+02    |    8.6993766255e+02    |
| 0.07500 |    3.9095235345e-07    |    8.7577937186e+02    |    8.7577762962e+02    |
| 0.07550 |    3.9093659333e-07    |    8.8161933323e+02    |    8.8161760285e+02    |
| 0.07600 |    3.9092072851e-07    |    8.8745930018e+02    |    8.8745758152e+02    |
| 0.07650 |    3.9090475897e-07    |    8.9329927197e+02    |    8.9329756488e+02    |
| 0.07700 |    3.9088868472e-07    |    8.9913924783e+02    |    8.9913755216e+02    |
| 0.07750 |    3.9087250577e-07    |    9.0497922699e+02    |    9.0497754260e+02    |
| 0.07800 |    3.9085622211e-07    |    9.1081920865e+02    |    9.1081753539e+02    |
| 0.07850 |    3.9083983375e-07    |    9.1665919200e+02    |    9.1665752974e+02    |
| 0.07900 |    3.9082334068e-07    |    9.2249917621e+02    |    9.2249752482e+02    |
| 0.07950 |    3.9080674290e-07    |    9.2833916045e+02    |    9.2833751980e+02    |
| 0.08000 |    3.9079004042e-07    |    9.3417914385e+02    |    9.3417751380e+02    |
| 0.08050 |    3.9077323325e-07    |    9.4001912554e+02    |    9.4001750597e+02    |
| 0.08100 |    3.9075632137e-07    |    9.4585910463e+02    |    9.4585749542e+02    |
| 0.08150 |    3.9073930479e-07    |    9.5169908022e+02    |    9.5169748124e+02    |
| 0.08200 |    3.9072218352e-07    |    9.5753905137e+02    |    9.5753746251e+02    |
| 0.08250 |    3.9070495756e-07    |    9.6337901716e+02    |    9.6337743830e+02    |
| 0.08300 |    3.9068762689e-07    |    9.6921897662e+02    |    9.6921740764e+02    |
| 0.08350 |    3.9067019154e-07    |    9.7505892879e+02    |    9.7505736958e+02    |
| 0.08400 |    3.9065265150e-07    |    9.8089887266e+02    |    9.8089732312e+02    |
| 0.08450 |    3.9063500676e-07    |    9.8673880724e+02    |    9.8673726725e+02    |
| 0.08500 |    3.9061725734e-07    |    9.9257873151e+02    |    9.9257720096e+02    |
| 0.08550 |    3.9059940324e-07    |    9.9841864442e+02    |    9.9841712321e+02    |
| 0.08600 |    3.9058144445e-07    |    1.0042585449e+03    |    1.0042570329e+03    |
| 0.08650 |    3.9056338097e-07    |    1.0100984319e+03    |    1.0100969291e+03    |
| 0.08700 |    3.9054521282e-07    |    1.0159383043e+03    |    1.0159368105e+03    |
| 0.08750 |    3.9052693999e-07    |    1.0217781611e+03    |    1.0217766762e+03    |
| 0.08800 |    3.9050856248e-07    |    1.0276180010e+03    |    1.0276165249e+03    |
| 0.08850 |    3.9049008030e-07    |    1.0334578229e+03    |    1.0334563556e+03    |
| 0.08900 |    3.9047149345e-07    |    1.0392976257e+03    |    1.0392961671e+03    |
| 0.08950 |    3.9045280192e-07    |    1.0451374082e+03    |    1.0451359581e+03    |
| 0.09000 |    3.9043400573e-07    |    1.0509771692e+03    |    1.0509757276e+03    |
| 0.09050 |    3.9041510487e-07    |    1.0568169074e+03    |    1.0568154742e+03    |
| 0.09100 |    3.9039609935e-07    |    1.0626566217e+03    |    1.0626551968e+03    |
| 0.09150 |    3.9037698917e-07    |    1.0684963107e+03    |    1.0684948941e+03    |
| 0.09200 |    3.9035777433e-07    |    1.0743359733e+03    |    1.0743345648e+03    |
| 0.09250 |    3.9033845483e-07    |    1.0801756081e+03    |    1.0801742076e+03    |
| 0.09300 |    3.9031903068e-07    |    1.0860152138e+03    |    1.0860138213e+03    |
| 0.09350 |    3.9029950188e-07    |    1.0918547890e+03    |    1.0918534044e+03    |
| 0.09400 |    3.9027986842e-07    |    1.0976943325e+03    |    1.0976929557e+03    |
| 0.09450 |    3.9026013033e-07    |    1.1035338429e+03    |    1.1035324738e+03    |
| 0.09500 |    3.9024028759e-07    |    1.1093733187e+03    |    1.1093719573e+03    |
| 0.09550 |    3.9022034020e-07    |    1.1152127586e+03    |    1.1152114048e+03    |
| 0.09600 |    3.9020028818e-07    |    1.1210521611e+03    |    1.1210508148e+03    |
| 0.09650 |    3.9018013153e-07    |    1.1268915249e+03    |    1.1268901860e+03    |
| 0.09700 |    3.9015987024e-07    |    1.1327308483e+03    |    1.1327295168e+03    |
| 0.09750 |    3.9013950433e-07    |    1.1385701301e+03    |    1.1385688059e+03    |
| 0.09800 |    3.9011903378e-07    |    1.1444093686e+03    |    1.1444080516e+03    |
| 0.09850 |    3.9009845862e-07    |    1.1502485623e+03    |    1.1502472525e+03    |
| 0.09900 |    3.9007777884e-07    |    1.1560877097e+03    |    1.1560864070e+03    |
| 0.09950 |    3.9005699444e-07    |    1.1619268092e+03    |    1.1619255136e+03    |
| 0.10000 |    3.9003610542e-07    |    1.1677658593e+03    |    1.1677645706e+03    |
| 0.10050 |    3.9001511180e-07    |    1.1736048583e+03    |    1.1736035766e+03    |
| 0.10100 |    3.8999401357e-07    |    1.1794438047e+03    |    1.1794425298e+03    |
| 0.10150 |    3.8997281074e-07    |    1.1852826967e+03    |    1.1852814286e+03    |
| 0.10200 |    3.8995150331e-07    |    1.1911215327e+03    |    1.1911202713e+03    |
| 0.10250 |    3.8993009128e-07    |    1.1969603111e+03    |    1.1969590564e+03    |
| 0.10300 |    3.8990857467e-07    |    1.2027990301e+03    |    1.2027977820e+03    |
| 0.10350 |    3.8988695346e-07    |    1.2086376880e+03    |    1.2086364464e+03    |
| 0.10400 |    3.8986522767e-07    |    1.2144762830e+03    |    1.2144750479e+03    |
| 0.10450 |    3.8984339730e-07    |    1.2203148134e+03    |    1.2203135848e+03    |
| 0.10500 |    3.8982146236e-07    |    1.2261532774e+03    |    1.2261520552e+03    |
| 0.10550 |    3.8979942284e-07    |    1.2319916732e+03    |    1.2319904573e+03    |
| 0.10600 |    3.8977727876e-07    |    1.2378299990e+03    |    1.2378287893e+03    |
| 0.10650 |    3.8975503011e-07    |    1.2436682528e+03    |    1.2436670494e+03    |
| 0.10700 |    3.8973267690e-07    |    1.2495064329e+03    |    1.2495052357e+03    |
| 0.10750 |    3.8971021914e-07    |    1.2553445373e+03    |    1.2553433462e+03    |
| 0.10800 |    3.8968765683e-07    |    1.2611825642e+03    |    1.2611813791e+03    |
| 0.10850 |    3.8966498997e-07    |    1.2670205115e+03    |    1.2670193324e+03    |
| 0.10900 |    3.8964221857e-07    |    1.2728583773e+03    |    1.2728572042e+03    |
| 0.10950 |    3.8961934264e-07    |    1.2786961596e+03    |    1.2786949925e+03    |
| 0.11000 |    3.8959636217e-07    |    1.2845338565e+03    |    1.2845326953e+03    |
| 0.11050 |    3.8957327718e-07    |    1.2903714658e+03    |    1.2903703105e+03    |
| 0.11100 |    3.8955008766e-07    |    1.2962089856e+03    |    1.2962078361e+03    |
| 0.11150 |    3.8952679363e-07    |    1.3020464138e+03    |    1.3020452700e+03    |
