Число узлов n = 51
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9145325186e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.02000 |    3.9135434979e-07    |   -3.6892495160e-11    |    2.3357773716e+02    |
| 0.04000 |    3.9145325186e-07    |    6.3814282621e+01    |    4.6714092352e+02    |
| 0.06000 |    3.9126277885e-07    |    3.9925336847e+02    |    7.0070282976e+02    |
| 0.08000 |    3.9088035355e-07    |    6.5714266800e+02    |    9.3426452637e+02    |
| 0.10000 |    3.9031989231e-07    |    9.0216766589e+02    |    1.1677880522e+03    |
| 0.12000 |    3.8958608176e-07    |    1.1425522976e+03    |    1.4011930230e+03    |
| 0.14000 |    3.8868118120e-07    |    1.3806986126e+03    |    1.6343468779e+03    |
| 0.16000 |    3.8760664844e-07    |    1.6175179976e+03    |    1.8670548435e+03    |
| 0.18000 |    3.8636374213e-07    |    1.8533573967e+03    |    2.0990500764e+03    |
| 0.20000 |    3.8495383312e-07    |    2.0882805422e+03    |    2.3299842007e+03    |
| 0.22000 |    3.8337861685e-07    |    2.3221703070e+03    |    2.5594184677e+03    |
| 0.24000 |    3.8164029019e-07    |    2.5547692544e+03    |    2.7868158158e+03    |
| 0.26000 |    3.7974171598e-07    |    2.7856957238e+03    |    3.0115341627e+03    |
| 0.28000 |    3.7768658413e-07    |    3.0144495801e+03    |    3.2328213301e+03    |
| 0.30000 |    3.7547957156e-07    |    3.2404137932e+03    |    3.4498120570e+03    |
| 0.32000 |    3.7312649971e-07    |    3.4628549445e+03    |    3.6615276168e+03    |
| 0.34000 |    3.7063448630e-07    |    3.6809244738e+03    |    3.8668786002e+03    |
| 0.36000 |    3.6801208621e-07    |    3.8936619104e+03    |    4.0646714545e+03    |
| 0.38000 |    3.6526941507e-07    |    4.1000010627e+03    |    4.2536193751e+03    |
| 0.40000 |    3.6241824816e-07    |    4.2987800034e+03    |    4.4323581224e+03    |
| 0.42000 |    3.5947208600e-07    |    4.4887555952e+03    |    4.5994672683e+03    |
| 0.44000 |    3.5644617791e-07    |    4.6686232113e+03    |    4.7534972599e+03    |
| 0.46000 |    3.5335749433e-07    |    4.8370421945e+03    |    4.8930025103e+03    |
| 0.48000 |    3.5022463955e-07    |    4.9926674416e+03    |    5.0165804781e+03    |
| 0.50000 |    3.4706769723e-07    |    5.1341872899e+03    |    5.1229163742e+03    |
| 0.52000 |    3.4390800358e-07    |    5.2603676089e+03    |    5.2108327283e+03    |
| 0.54000 |    3.4076784544e-07    |    5.3701016516e+03    |    5.2793425632e+03    |
| 0.56000 |    3.3767008478e-07    |    5.4624648025e+03    |    5.3277043700e+03    |
| 0.58000 |    3.3463771529e-07    |    5.5367728844e+03    |    5.3554764696e+03    |
| 0.60000 |    3.3169336235e-07    |    5.5926421585e+03    |    5.3625677183e+03    |
| 0.62000 |    3.2885874312e-07    |    5.6300486302e+03    |    5.3492809178e+03    |
| 0.64000 |    3.2615410906e-07    |    5.6493837848e+03    |    5.3163447880e+03    |
| 0.66000 |    3.2359769781e-07    |    5.6515035342e+03    |    5.2649300507e+03    |
| 0.68000 |    3.2120522482e-07    |    5.6377670530e+03    |    5.1966451616e+03    |
| 0.70000 |    3.1898944621e-07    |    5.6100625016e+03    |    5.1135076595e+03    |
| 0.72000 |    3.1695982259e-07    |    5.5708176024e+03    |    5.0178881173e+03    |
| 0.74000 |    3.1512230837e-07    |    5.5229949792e+03    |    4.9124254251e+03    |
| 0.76000 |    3.1347928270e-07    |    5.4700755522e+03    |    4.7999147239e+03    |
| 0.78000 |    3.1202962613e-07    |    5.4160388105e+03    |    4.6831727469e+03    |
| 0.80000 |    3.1076893373e-07    |    5.3653576077e+03    |    4.5648894803e+03    |
| 0.82000 |    3.0968984120e-07    |    5.3230393006e+03    |    4.4474794952e+03    |
| 0.84000 |    3.0878242925e-07    |    5.2947686678e+03    |    4.3329502011e+03    |
| 0.86000 |    3.0803466444e-07    |    5.2872499749e+03    |    4.2228063133e+03    |
| 0.88000 |    3.0743283614e-07    |    5.3089268039e+03    |    4.1180082289e+03    |
| 0.90000 |    3.0696195829e-07    |    5.3714325099e+03    |    4.0189949588e+03    |
| 0.92000 |    3.0660612250e-07    |    5.4925408034e+03    |    3.9257690029e+03    |
| 0.94000 |    3.0634881107e-07    |    5.7025055822e+03    |    3.8380233383e+03    |
| 0.96000 |    3.0617319971e-07    |    6.0591262211e+03    |    3.7552766307e+03    |
| 0.98000 |    3.0606249331e-07    |    6.6895404895e+03    |    3.6769825775e+03    |
| 1.00000 |    3.0600034164e-07    |    6.5980403701e+03    |    3.6025981682e+03    |
--------------------------------------------------------------------------------------
