Число узлов n = 61
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9162498380e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01667 |    3.9155630139e-07    |   -0.0000000000e+00    |    1.9463011454e+02    |
| 0.03333 |    3.9162498380e-07    |    5.3167933697e+01    |    3.8925249928e+02    |
| 0.05000 |    3.9149272297e-07    |    3.3267656050e+02    |    5.8387736601e+02    |
| 0.06667 |    3.9122717269e-07    |    5.4754878697e+02    |    7.7851154964e+02    |
| 0.08333 |    3.9083799116e-07    |    7.5168496886e+02    |    9.7314481924e+02    |
| 0.10000 |    3.9032840632e-07    |    9.5194591208e+02    |    1.1677497419e+03    |
| 0.11667 |    3.8969992043e-07    |    1.1503553568e+03    |    1.3622778354e+03    |
| 0.13333 |    3.8895341449e-07    |    1.3477135933e+03    |    1.5566554990e+03    |
| 0.15000 |    3.8808953674e-07    |    1.5443736336e+03    |    1.7507799443e+03    |
| 0.16667 |    3.8710888406e-07    |    1.7404797857e+03    |    1.9445151886e+03    |
| 0.18333 |    3.8601211004e-07    |    1.9360569448e+03    |    2.1376881616e+03    |
| 0.20000 |    3.8480000428e-07    |    2.1310480373e+03    |    2.3300849813e+03    |
| 0.21667 |    3.8347356008e-07    |    2.3253305731e+03    |    2.5214474657e+03    |
| 0.23333 |    3.8203403787e-07    |    2.5187238825e+03    |    2.7114699612e+03    |
| 0.25000 |    3.8048302748e-07    |    2.7109919388e+03    |    2.8997965821e+03    |
| 0.26667 |    3.7882251066e-07    |    2.9018440731e+03    |    3.0860189705e+03    |
| 0.28333 |    3.7705492389e-07    |    3.0909347790e+03    |    3.2696747005e+03    |
| 0.30000 |    3.7518322122e-07    |    3.2778633028e+03    |    3.4502464639e+03    |
| 0.31667 |    3.7321093607e-07    |    3.4621734663e+03    |    3.6271621890e+03    |
| 0.33333 |    3.7114224091e-07    |    3.6433540543e+03    |    3.7997962497e+03    |
| 0.35000 |    3.6898200306e-07    |    3.8208400328e+03    |    3.9674719335e+03    |
| 0.36667 |    3.6673583488e-07    |    3.9940148327e+03    |    4.1294653350e+03    |
| 0.38333 |    3.6441013622e-07    |    4.1622139135e+03    |    4.2850108393e+03    |
| 0.40000 |    3.6201212667e-07    |    4.3247298079e+03    |    4.4333083465e+03    |
| 0.41667 |    3.5954986543e-07    |    4.4808188296e+03    |    4.5735323689e+03    |
