Число узлов n = 101
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9360273331e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01000 |    3.9357800743e-07    |    1.2372874983e+02    |    1.1666933269e+02    |
| 0.02000 |    3.9351395986e-07    |    2.3616499955e+02    |    2.3334198983e+02    |
| 0.03000 |    3.9340856279e-07    |    3.5183478178e+02    |    3.5002089779e+02    |
| 0.04000 |    3.9326152439e-07    |    4.6805082325e+02    |    4.6670831144e+02    |
| 0.05000 |    3.9307274569e-07    |    5.8447207348e+02    |    5.8340552388e+02    |
| 0.06000 |    3.9284218108e-07    |    7.0099692124e+02    |    7.0011253118e+02    |
| 0.07000 |    3.9256980698e-07    |    8.1758231396e+02    |    8.1682770410e+02    |
| 0.08000 |    3.9225561233e-07    |    9.3420448861e+02    |    9.3354746152e+02    |
| 0.09000 |    3.9189959572e-07    |    1.0508465346e+03    |    1.0502659448e+03    |
| 0.10000 |    3.9150176505e-07    |    1.1674934106e+03    |    1.1669746924e+03    |
| 0.11000 |    3.9106213843e-07    |    1.2841295548e+03    |    1.2836623165e+03    |
| 0.12000 |    3.9058074583e-07    |    1.4007375465e+03    |    1.4003141798e+03    |
| 0.13000 |    3.9005763116e-07    |    1.5172972448e+03    |    1.5169120753e+03    |
| 0.14000 |    3.8949285476e-07    |    1.6337851653e+03    |    1.6334339087e+03    |
| 0.15000 |    3.8888649620e-07    |    1.7501739837e+03    |    1.7498533848e+03    |
| 0.16000 |    3.8823865730e-07    |    1.8664321130e+03    |    1.8661396984e+03    |
| 0.17000 |    3.8754946543e-07    |    1.9825233289e+03    |    1.9822572317e+03    |
| 0.18000 |    3.8681907706e-07    |    2.0984064259e+03    |    2.0981652599e+03    |
| 0.19000 |    3.8604768150e-07    |    2.2140348994e+03    |    2.2138176660e+03    |
| 0.20000 |    3.8523550478e-07    |    2.3293566495e+03    |    2.3291626673e+03    |
| 0.21000 |    3.8438281385e-07    |    2.4443137044e+03    |    2.4441425558e+03    |
| 0.22000 |    3.8348992073e-07    |    2.5588419660e+03    |    2.5586934546e+03    |
| 0.23000 |    3.8255718705e-07    |    2.6728709763e+03    |    2.6727450938e+03    |
| 0.24000 |    3.8158502844e-07    |    2.7863237090e+03    |    2.7862206083e+03    |
| 0.25000 |    3.8057391926e-07    |    2.8991163876e+03    |    2.8990363602e+03    |
| 0.26000 |    3.7952439720e-07    |    3.0111583333e+03    |    3.0111017909e+03    |
| 0.27000 |    3.7843706798e-07    |    3.1223518467e+03    |    3.1223193050e+03    |
| 0.28000 |    3.7731261009e-07    |    3.2325921254e+03    |    3.2325841905e+03    |
| 0.29000 |    3.7615177938e-07    |    3.3417672243e+03    |    3.3417845802e+03    |
| 0.30000 |    3.7495541363e-07    |    3.4497580596e+03    |    3.4498014570e+03    |
| 0.31000 |    3.7372443692e-07    |    3.5564384635e+03    |    3.5565087099e+03    |
| 0.32000 |    3.7245986389e-07    |    3.6616752928e+03    |    3.6617732425e+03    |
| 0.33000 |    3.7116280364e-07    |    3.7653285962e+03    |    3.7654551416e+03    |
| 0.34000 |    3.6983446340e-07    |    3.8672518458e+03    |    3.8674079085e+03    |
| 0.35000 |    3.6847615179e-07    |    3.9672922364e+03    |    3.9674787592e+03    |
| 0.36000 |    3.6708928167e-07    |    4.0652910581e+03    |    4.0655089968e+03    |
| 0.37000 |    3.6567537240e-07    |    4.1610841463e+03    |    4.1613344617e+03    |
| 0.38000 |    3.6423605164e-07    |    4.2545024133e+03    |    4.2547860636e+03    |
| 0.39000 |    3.6277305639e-07    |    4.3453724651e+03    |    4.3456903989e+03    |
| 0.40000 |    3.6128823337e-07    |    4.4335173078e+03    |    4.4338704568e+03    |
| 0.41000 |    3.5978353858e-07    |    4.5187571453e+03    |    4.5191464177e+03    |
| 0.42000 |    3.5826103598e-07    |    4.6009102711e+03    |    4.6013365456e+03    |
| 0.43000 |    3.5672289529e-07    |    4.6797940556e+03    |    4.6802581757e+03    |
| 0.44000 |    3.5517138872e-07    |    4.7552260290e+03    |    4.7557287983e+03    |
| 0.45000 |    3.5360888671e-07    |    4.8270250594e+03    |    4.8275672375e+03    |
| 0.46000 |    3.5203785257e-07    |    4.8950126240e+03    |    4.8955949239e+03    |
| 0.47000 |    3.5046083594e-07    |    4.9590141696e+03    |    4.9596372559e+03    |
| 0.48000 |    3.4888046513e-07    |    5.0188605583e+03    |    5.0195250476e+03    |
| 0.49000 |    3.4729943825e-07    |    5.0743895911e+03    |    5.0750960532e+03    |
| 0.50000 |    3.4572051322e-07    |    5.1354223462e+03    |    5.1261965626e+03    |
| 0.51000 |    3.4414036052e-07    |    5.1967921395e+03    |    5.1726833337e+03    |
| 0.52000 |    3.4256511146e-07    |    5.2483837202e+03    |    5.2144251230e+03    |
| 0.53000 |    3.4099761061e-07    |    5.2954705947e+03    |    5.2513041377e+03    |
| 0.54000 |    3.3944072549e-07    |    5.3379375260e+03    |    5.2832179332e+03    |
| 0.55000 |    3.3789733217e-07    |    5.3756843856e+03    |    5.3100811476e+03    |
| 0.56000 |    3.3637030003e-07    |    5.4086279568e+03    |    5.3318272074e+03    |
