| z | u | f |
| 7.3747494990e-01 | 3.1389104487e-07 | 4.9354799853e+03 |
| 7.3947895792e-01 | 3.1373417243e-07 | 4.9245366651e+03 |
| 7.4148296593e-01 | 3.1357924145e-07 | 4.9135214167e+03 |
| 7.4348697395e-01 | 3.1342624904e-07 | 4.9024371164e+03 |
| 7.4549098196e-01 | 3.1327519197e-07 | 4.8912866423e+03 |
| 7.4749498998e-01 | 3.1312606668e-07 | 4.8800728721e+03 |
| 7.4949899800e-01 | 3.1297886929e-07 | 4.8687986823e+03 |
| 7.5150300601e-01 | 3.1283359560e-07 | 4.8574669465e+03 |
| 7.5350701403e-01 | 3.1269024109e-07 | 4.8460805336e+03 |
| 7.5551102204e-01 | 3.1254880093e-07 | 4.8346423064e+03 |
| 7.5751503006e-01 | 3.1240926997e-07 | 4.8231551204e+03 |
| 7.5951903808e-01 | 3.1227164277e-07 | 4.8116218218e+03 |
| 7.6152304609e-01 | 3.1213591357e-07 | 4.8000452458e+03 |
| 7.6352705411e-01 | 3.1200207632e-07 | 4.7884282158e+03 |
| 7.6553106212e-01 | 3.1187012467e-07 | 4.7767735409e+03 |
| 7.6753507014e-01 | 3.1174005199e-07 | 4.7650840151e+03 |
| 7.6953907816e-01 | 3.1161185134e-07 | 4.7533624153e+03 |
| 7.7154308617e-01 | 3.1148551551e-07 | 4.7416114997e+03 |
| 7.7354709419e-01 | 3.1136103702e-07 | 4.7298340065e+03 |
| 7.7555110220e-01 | 3.1123840810e-07 | 4.7180326524e+03 |
| 7.7755511022e-01 | 3.1111762070e-07 | 4.7062101305e+03 |
| 7.7955911824e-01 | 3.1099866653e-07 | 4.6943691094e+03 |
| 7.8156312625e-01 | 3.1088153701e-07 | 4.6825122315e+03 |
| 7.8356713427e-01 | 3.1076622338e-07 | 4.6706421111e+03 |
| 7.8557114228e-01 | 3.1065271694e-07 | 4.6587613334e+03 |
| 7.8757515030e-01 | 3.1054100842e-07 | 4.6468724533e+03 |
| 7.8957915832e-01 | 3.1043108823e-07 | 4.6349779936e+03 |
| 7.9158316633e-01 | 3.1032294654e-07 | 4.6230804434e+03 |
| 7.9358717435e-01 | 3.1021657329e-07 | 4.6111822568e+03 |
| 7.9559118236e-01 | 3.1011195818e-07 | 4.5992858512e+03 |
| 7.9759519038e-01 | 3.1000909070e-07 | 4.5873936062e+03 |
| 7.9959919840e-01 | 3.0990796012e-07 | 4.5755078625e+03 |
| 8.0160320641e-01 | 3.0980855545e-07 | 4.5636309201e+03 |
| 8.0360721443e-01 | 3.0971086554e-07 | 4.5517650372e+03 |
| 8.0561122244e-01 | 3.0961487901e-07 | 4.5399124294e+03 |
| 8.0761523046e-01 | 3.0952058425e-07 | 4.5280752678e+03 |
| 8.0961923848e-01 | 3.0942796950e-07 | 4.5162556784e+03 |
| 8.1162324649e-01 | 3.0933702276e-07 | 4.5044557408e+03 |
| 8.1362725451e-01 | 3.0924773187e-07 | 4.4926774872e+03 |
| 8.1563126253e-01 | 3.0916008446e-07 | 4.4809229014e+03 |
| 8.1763527054e-01 | 3.0907406800e-07 | 4.4691939175e+03 |
| 8.1963927856e-01 | 3.0898966977e-07 | 4.4574924198e+03 |
| 8.2164328657e-01 | 3.0890687688e-07 | 4.4458202409e+03 |
| 8.2364729459e-01 | 3.0882567626e-07 | 4.4341791618e+03 |
| 8.2565130261e-01 | 3.0874605469e-07 | 4.4225709106e+03 |
| 8.2765531062e-01 | 3.0866799880e-07 | 4.4109971621e+03 |
| 8.2965931864e-01 | 3.0859149503e-07 | 4.3994595369e+03 |
| 8.3166332665e-01 | 3.0851652970e-07 | 4.3879596012e+03 |
| 8.3366733467e-01 | 3.0844308896e-07 | 4.3764988660e+03 |
| 8.3567134269e-01 | 3.0837115884e-07 | 4.3650787868e+03 |
| 8.3767535070e-01 | 3.0830072521e-07 | 4.3537007630e+03 |
| 8.3967935872e-01 | 3.0823177381e-07 | 4.3423661381e+03 |
| 8.4168336673e-01 | 3.0816429027e-07 | 4.3310761991e+03 |
| 8.4368737475e-01 | 3.0809826026e-07 | 4.3198321791e+03 |
| 8.4569138277e-01 | 3.0803366919e-07 | 4.3086352524e+03 |
| 8.4769539078e-01 | 3.0797050228e-07 | 4.2974865358e+03 |
| 8.4969939880e-01 | 3.0790874465e-07 | 4.2863870894e+03 |
| 8.5170340681e-01 | 3.0784838129e-07 | 4.2753379166e+03 |
| 8.5370741483e-01 | 3.0778939710e-07 | 4.2643399646e+03 |
| 8.5571142285e-01 | 3.0773177687e-07 | 4.2533941241e+03 |
| 8.5771543086e-01 | 3.0767550528e-07 | 4.2425012304e+03 |
| 8.5971943888e-01 | 3.0762056691e-07 | 4.2316620628e+03 |
| 8.6172344689e-01 | 3.0756694626e-07 | 4.2208773463e+03 |
| 8.6372745491e-01 | 3.0751462773e-07 | 4.2101477508e+03 |
| 8.6573146293e-01 | 3.0746359562e-07 | 4.1994738930e+03 |
| 8.6773547094e-01 | 3.0741383416e-07 | 4.1888563360e+03 |
| 8.6973947896e-01 | 3.0736532750e-07 | 4.1782955907e+03 |
| 8.7174348697e-01 | 3.0731805969e-07 | 4.1677921166e+03 |
| 8.7374749499e-01 | 3.0727201473e-07 | 4.1573463222e+03 |
| 8.7575150301e-01 | 3.0722717653e-07 | 4.1469585665e+03 |
| 8.7775551102e-01 | 3.0718352894e-07 | 4.1366291596e+03 |
| 8.7975951904e-01 | 3.0714105574e-07 | 4.1263583638e+03 |
| 8.8176352705e-01 | 3.0709974065e-07 | 4.1161463951e+03 |
| 8.8376753507e-01 | 3.0705956733e-07 | 4.1059934239e+03 |
| 8.8577154309e-01 | 3.0702051937e-07 | 4.0958995763e+03 |
| 8.8777555110e-01 | 3.0698258032e-07 | 4.0858649355e+03 |
| 8.8977955912e-01 | 3.0694573364e-07 | 4.0758895425e+03 |
| 8.9178356713e-01 | 3.0690996234e-07 | 4.0659733889e+03 |
| 8.9378757515e-01 | 3.0687524969e-07 | 4.0561164344e+03 |
| 8.9579158317e-01 | 3.0684157907e-07 | 4.0463186040e+03 |
| 8.9779559118e-01 | 3.0680893384e-07 | 4.0365797868e+03 |
| 8.9979959920e-01 | 3.0677729730e-07 | 4.0268998372e+03 |
| 9.0180360721e-01 | 3.0674665275e-07 | 4.0172785766e+03 |
| 9.0380761523e-01 | 3.0671698342e-07 | 4.0077157945e+03 |
| 9.0581162325e-01 | 3.0668827254e-07 | 3.9982112504e+03 |
| 9.0781563126e-01 | 3.0666050330e-07 | 3.9887646748e+03 |
| 9.0981963928e-01 | 3.0663365890e-07 | 3.9793757713e+03 |
| 9.1182364729e-01 | 3.0660772248e-07 | 3.9700442179e+03 |
| 9.1382765531e-01 | 3.0658267720e-07 | 3.9607696681e+03 |
| 9.1583166333e-01 | 3.0655850619e-07 | 3.9515517529e+03 |
| 9.1783567134e-01 | 3.0653519259e-07 | 3.9423900819e+03 |
| 9.1983967936e-01 | 3.0651271951e-07 | 3.9332842451e+03 |
| 9.2184368737e-01 | 3.0649107010e-07 | 3.9242338138e+03 |
| 9.2384769539e-01 | 3.0647022748e-07 | 3.9152383427e+03 |
| 9.2585170341e-01 | 3.0645017478e-07 | 3.9062973705e+03 |
| 9.2785571142e-01 | 3.0643089517e-07 | 3.8974104216e+03 |
| 9.2985971944e-01 | 3.0641237179e-07 | 3.8885770074e+03 |
| 9.3186372745e-01 | 3.0639458786e-07 | 3.8797966278e+03 |
| 9.3386773547e-01 | 3.0637752662e-07 | 3.8710687726e+03 |
| 9.3587174349e-01 | 3.0636117131e-07 | 3.8623929212e+03 |
| 9.3787575150e-01 | 3.0634550519e-07 | 3.8537685446e+03 |
| 9.3987975952e-01 | 3.0633051156e-07 | 3.8451951062e+03 |
| 9.4188376754e-01 | 3.0631617376e-07 | 3.8366720632e+03 |
| 9.4388777555e-01 | 3.0630247520e-07 | 3.8281988673e+03 |
| 9.4589178357e-01 | 3.0628939930e-07 | 3.8197749655e+03 |
| 9.4789579158e-01 | 3.0627692957e-07 | 3.8113998013e+03 |
| 9.4989979960e-01 | 3.0626504955e-07 | 3.8030728150e+03 |
| 9.5190380762e-01 | 3.0625374288e-07 | 3.7947934447e+03 |
| 9.5390781563e-01 | 3.0624299324e-07 | 3.7865611270e+03 |
| 9.5591182365e-01 | 3.0623278441e-07 | 3.7783752973e+03 |
| 9.5791583166e-01 | 3.0622310025e-07 | 3.7702353911e+03 |
| 9.5991983968e-01 | 3.0621392469e-07 | 3.7621408435e+03 |
| 9.6192384770e-01 | 3.0620524178e-07 | 3.7540910905e+03 |
| 9.6392785571e-01 | 3.0619703564e-07 | 3.7460855694e+03 |
| 9.6593186373e-01 | 3.0618929054e-07 | 3.7381237187e+03 |
| 9.6793587174e-01 | 3.0618199083e-07 | 3.7302049791e+03 |
| 9.6993987976e-01 | 3.0617512110e-07 | 3.7223287960e+03 |
| 9.7194388778e-01 | 3.0616866597e-07 | 3.7144946153e+03 |
| 9.7394789579e-01 | 3.0616261016e-07 | 3.7067018848e+03 |
| 9.7595190381e-01 | 3.0615693855e-07 | 3.6989500557e+03 |
| 9.7795591182e-01 | 3.0615163614e-07 | 3.6912385826e+03 |
| 9.7995991984e-01 | 3.0614668812e-07 | 3.6835669240e+03 |
| 9.8196392786e-01 | 3.0614207981e-07 | 3.6759345423e+03 |
| 9.8396793587e-01 | 3.0613779672e-07 | 3.6683409040e+03 |
| 9.8597194389e-01 | 3.0613382454e-07 | 3.6607854804e+03 |
| 9.8797595190e-01 | 3.0613014915e-07 | 3.6532677473e+03 |
| 9.8997995992e-01 | 3.0612675661e-07 | 3.6457871857e+03 |
| 9.9198396794e-01 | 3.0612363320e-07 | 3.6383432817e+03 |
| 9.9398797595e-01 | 3.0612076542e-07 | 3.6309355268e+03 |
| 9.9599198397e-01 | 3.0611813997e-07 | 3.6235634184e+03 |
| 9.9799599198e-01 | 3.0611574381e-07 | 3.6162264598e+03 |
| 1.0000000000e+00 | 3.0611356411e-07 | 3.6089241607e+03 |
