| z | u | f |
| 2.4032403240e-01 | 3.8001920677e-07 | 2.7919998599e+03 |
| 2.4042404240e-01 | 3.8000926751e-07 | 2.7931322749e+03 |
| 2.4052405241e-01 | 3.7999932435e-07 | 2.7942646236e+03 |
| 2.4062406241e-01 | 3.7998937730e-07 | 2.7953969060e+03 |
| 2.4072407241e-01 | 3.7997942635e-07 | 2.7965291220e+03 |
| 2.4082408241e-01 | 3.7996947150e-07 | 2.7976612715e+03 |
| 2.4092409241e-01 | 3.7995951276e-07 | 2.7987933544e+03 |
| 2.4102410241e-01 | 3.7994955013e-07 | 2.7999253707e+03 |
| 2.4112411241e-01 | 3.7993958360e-07 | 2.8010573202e+03 |
| 2.4122412241e-01 | 3.7992961317e-07 | 2.8021892029e+03 |
| 2.4132413241e-01 | 3.7991963886e-07 | 2.8033210186e+03 |
| 2.4142414241e-01 | 3.7990966065e-07 | 2.8044527673e+03 |
| 2.4152415242e-01 | 3.7989967854e-07 | 2.8055844489e+03 |
| 2.4162416242e-01 | 3.7988969255e-07 | 2.8067160633e+03 |
| 2.4172417242e-01 | 3.7987970266e-07 | 2.8078476104e+03 |
| 2.4182418242e-01 | 3.7986970889e-07 | 2.8089790902e+03 |
| 2.4192419242e-01 | 3.7985971122e-07 | 2.8101105025e+03 |
| 2.4202420242e-01 | 3.7984970967e-07 | 2.8112418472e+03 |
| 2.4212421242e-01 | 3.7983970422e-07 | 2.8123731243e+03 |
| 2.4222422242e-01 | 3.7982969489e-07 | 2.8135043337e+03 |
| 2.4232423242e-01 | 3.7981968167e-07 | 2.8146354753e+03 |
| 2.4242424242e-01 | 3.7980966456e-07 | 2.8157665489e+03 |
| 2.4252425243e-01 | 3.7979964356e-07 | 2.8168975546e+03 |
| 2.4262426243e-01 | 3.7978961868e-07 | 2.8180284922e+03 |
| 2.4272427243e-01 | 3.7977958991e-07 | 2.8191593616e+03 |
| 2.4282428243e-01 | 3.7976955726e-07 | 2.8202901627e+03 |
| 2.4292429243e-01 | 3.7975952072e-07 | 2.8214208956e+03 |
| 2.4302430243e-01 | 3.7974948030e-07 | 2.8225515599e+03 |
| 2.4312431243e-01 | 3.7973943599e-07 | 2.8236821558e+03 |
| 2.4322432243e-01 | 3.7972938780e-07 | 2.8248126830e+03 |
| 2.4332433243e-01 | 3.7971933573e-07 | 2.8259431415e+03 |
| 2.4342434243e-01 | 3.7970927977e-07 | 2.8270735313e+03 |
| 2.4352435244e-01 | 3.7969921994e-07 | 2.8282038521e+03 |
| 2.4362436244e-01 | 3.7968915622e-07 | 2.8293341040e+03 |
| 2.4372437244e-01 | 3.7967908862e-07 | 2.8304642868e+03 |
| 2.4382438244e-01 | 3.7966901714e-07 | 2.8315944005e+03 |
| 2.4392439244e-01 | 3.7965894178e-07 | 2.8327244449e+03 |
| 2.4402440244e-01 | 3.7964886254e-07 | 2.8338544200e+03 |
| 2.4412441244e-01 | 3.7963877942e-07 | 2.8349843257e+03 |
| 2.4422442244e-01 | 3.7962869243e-07 | 2.8361141618e+03 |
| 2.4432443244e-01 | 3.7961860156e-07 | 2.8372439284e+03 |
| 2.4442444244e-01 | 3.7960850681e-07 | 2.8383736252e+03 |
| 2.4452445245e-01 | 3.7959840818e-07 | 2.8395032523e+03 |
| 2.4462446245e-01 | 3.7958830568e-07 | 2.8406328095e+03 |
| 2.4472447245e-01 | 3.7957819930e-07 | 2.8417622968e+03 |
| 2.4482448245e-01 | 3.7956808905e-07 | 2.8428917140e+03 |
| 2.4492449245e-01 | 3.7955797493e-07 | 2.8440210610e+03 |
| 2.4502450245e-01 | 3.7954785692e-07 | 2.8451503379e+03 |
| 2.4512451245e-01 | 3.7953773505e-07 | 2.8462795444e+03 |
| 2.4522452245e-01 | 3.7952760931e-07 | 2.8474086804e+03 |
| 2.4532453245e-01 | 3.7951747969e-07 | 2.8485377460e+03 |
| 2.4542454245e-01 | 3.7950734620e-07 | 2.8496667410e+03 |
| 2.4552455246e-01 | 3.7949720884e-07 | 2.8507956653e+03 |
| 2.4562456246e-01 | 3.7948706760e-07 | 2.8519245188e+03 |
| 2.4572457246e-01 | 3.7947692250e-07 | 2.8530533015e+03 |
| 2.4582458246e-01 | 3.7946677353e-07 | 2.8541820132e+03 |
| 2.4592459246e-01 | 3.7945662069e-07 | 2.8553106538e+03 |
| 2.4602460246e-01 | 3.7944646398e-07 | 2.8564392233e+03 |
| 2.4612461246e-01 | 3.7943630341e-07 | 2.8575677216e+03 |
| 2.4622462246e-01 | 3.7942613896e-07 | 2.8586961485e+03 |
| 2.4632463246e-01 | 3.7941597065e-07 | 2.8598245040e+03 |
| 2.4642464246e-01 | 3.7940579848e-07 | 2.8609527880e+03 |
| 2.4652465247e-01 | 3.7939562244e-07 | 2.8620810004e+03 |
| 2.4662466247e-01 | 3.7938544253e-07 | 2.8632091412e+03 |
| 2.4672467247e-01 | 3.7937525876e-07 | 2.8643372101e+03 |
| 2.4682468247e-01 | 3.7936507112e-07 | 2.8654652072e+03 |
| 2.4692469247e-01 | 3.7935487962e-07 | 2.8665931323e+03 |
| 2.4702470247e-01 | 3.7934468426e-07 | 2.8677209853e+03 |
| 2.4712471247e-01 | 3.7933448504e-07 | 2.8688487662e+03 |
| 2.4722472247e-01 | 3.7932428195e-07 | 2.8699764749e+03 |
| 2.4732473247e-01 | 3.7931407500e-07 | 2.8711041112e+03 |
| 2.4742474247e-01 | 3.7930386419e-07 | 2.8722316751e+03 |
| 2.4752475248e-01 | 3.7929364953e-07 | 2.8733591665e+03 |
| 2.4762476248e-01 | 3.7928343100e-07 | 2.8744865852e+03 |
| 2.4772477248e-01 | 3.7927320861e-07 | 2.8756139313e+03 |
| 2.4782478248e-01 | 3.7926298237e-07 | 2.8767412046e+03 |
| 2.4792479248e-01 | 3.7925275226e-07 | 2.8778684049e+03 |
| 2.4802480248e-01 | 3.7924251830e-07 | 2.8789955323e+03 |
| 2.4812481248e-01 | 3.7923228048e-07 | 2.8801225867e+03 |
| 2.4822482248e-01 | 3.7922203881e-07 | 2.8812495678e+03 |
| 2.4832483248e-01 | 3.7921179328e-07 | 2.8823764757e+03 |
| 2.4842484248e-01 | 3.7920154390e-07 | 2.8835033103e+03 |
| 2.4852485249e-01 | 3.7919129066e-07 | 2.8846300714e+03 |
| 2.4862486249e-01 | 3.7918103356e-07 | 2.8857567589e+03 |
| 2.4872487249e-01 | 3.7917077262e-07 | 2.8868833729e+03 |
| 2.4882488249e-01 | 3.7916050782e-07 | 2.8880099131e+03 |
| 2.4892489249e-01 | 3.7915023917e-07 | 2.8891363795e+03 |
| 2.4902490249e-01 | 3.7913996666e-07 | 2.8902627720e+03 |
| 2.4912491249e-01 | 3.7912969031e-07 | 2.8913890904e+03 |
| 2.4922492249e-01 | 3.7911941010e-07 | 2.8925153348e+03 |
| 2.4932493249e-01 | 3.7910912605e-07 | 2.8936415050e+03 |
| 2.4942494249e-01 | 3.7909883814e-07 | 2.8947676009e+03 |
| 2.4952495250e-01 | 3.7908854639e-07 | 2.8958936225e+03 |
| 2.4962496250e-01 | 3.7907825079e-07 | 2.8970195695e+03 |
| 2.4972497250e-01 | 3.7906795134e-07 | 2.8981454420e+03 |
| 2.4982498250e-01 | 3.7905764804e-07 | 2.8992712398e+03 |
| 2.4992499250e-01 | 3.7904734089e-07 | 2.9003969629e+03 |
| 2.5002500250e-01 | 3.7903702990e-07 | 2.9015226112e+03 |
| 2.5012501250e-01 | 3.7902671507e-07 | 2.9026481845e+03 |
| 2.5022502250e-01 | 3.7901639639e-07 | 2.9037736827e+03 |
| 2.5032503250e-01 | 3.7900607386e-07 | 2.9048991058e+03 |
| 2.5042504250e-01 | 3.7899574749e-07 | 2.9060244537e+03 |
| 2.5052505251e-01 | 3.7898541728e-07 | 2.9071497263e+03 |
| 2.5062506251e-01 | 3.7897508323e-07 | 2.9082749235e+03 |
| 2.5072507251e-01 | 3.7896474533e-07 | 2.9094000452e+03 |
| 2.5082508251e-01 | 3.7895440359e-07 | 2.9105250912e+03 |
| 2.5092509251e-01 | 3.7894405801e-07 | 2.9116500616e+03 |
| 2.5102510251e-01 | 3.7893370860e-07 | 2.9127749562e+03 |
| 2.5112511251e-01 | 3.7892335534e-07 | 2.9138997748e+03 |
| 2.5122512251e-01 | 3.7891299824e-07 | 2.9150245176e+03 |
| 2.5132513251e-01 | 3.7890263730e-07 | 2.9161491842e+03 |
| 2.5142514251e-01 | 3.7889227253e-07 | 2.9172737746e+03 |
| 2.5152515252e-01 | 3.7888190391e-07 | 2.9183982888e+03 |
| 2.5162516252e-01 | 3.7887153146e-07 | 2.9195227267e+03 |
| 2.5172517252e-01 | 3.7886115518e-07 | 2.9206470881e+03 |
| 2.5182518252e-01 | 3.7885077506e-07 | 2.9217713729e+03 |
| 2.5192519252e-01 | 3.7884039110e-07 | 2.9228955811e+03 |
| 2.5202520252e-01 | 3.7883000331e-07 | 2.9240197125e+03 |
| 2.5212521252e-01 | 3.7881961169e-07 | 2.9251437671e+03 |
| 2.5222522252e-01 | 3.7880921623e-07 | 2.9262677448e+03 |
| 2.5232523252e-01 | 3.7879881694e-07 | 2.9273916454e+03 |
| 2.5242524252e-01 | 3.7878841381e-07 | 2.9285154689e+03 |
| 2.5252525253e-01 | 3.7877800686e-07 | 2.9296392152e+03 |
| 2.5262526253e-01 | 3.7876759607e-07 | 2.9307628842e+03 |
| 2.5272527253e-01 | 3.7875718146e-07 | 2.9318864758e+03 |
| 2.5282528253e-01 | 3.7874676301e-07 | 2.9330099898e+03 |
| 2.5292529253e-01 | 3.7873634074e-07 | 2.9341334263e+03 |
| 2.5302530253e-01 | 3.7872591463e-07 | 2.9352567850e+03 |
| 2.5312531253e-01 | 3.7871548470e-07 | 2.9363800660e+03 |
| 2.5322532253e-01 | 3.7870505094e-07 | 2.9375032690e+03 |
| 2.5332533253e-01 | 3.7869461335e-07 | 2.9386263941e+03 |
| 2.5342534253e-01 | 3.7868417194e-07 | 2.9397494411e+03 |
| 2.5352535254e-01 | 3.7867372670e-07 | 2.9408724099e+03 |
| 2.5362536254e-01 | 3.7866327764e-07 | 2.9419953004e+03 |
| 2.5372537254e-01 | 3.7865282475e-07 | 2.9431181126e+03 |
| 2.5382538254e-01 | 3.7864236804e-07 | 2.9442408463e+03 |
| 2.5392539254e-01 | 3.7863190751e-07 | 2.9453635014e+03 |
| 2.5402540254e-01 | 3.7862144315e-07 | 2.9464860778e+03 |
| 2.5412541254e-01 | 3.7861097497e-07 | 2.9476085755e+03 |
| 2.5422542254e-01 | 3.7860050297e-07 | 2.9487309944e+03 |
| 2.5432543254e-01 | 3.7859002715e-07 | 2.9498533342e+03 |
| 2.5442544254e-01 | 3.7857954750e-07 | 2.9509755950e+03 |
| 2.5452545255e-01 | 3.7856906404e-07 | 2.9520977767e+03 |
| 2.5462546255e-01 | 3.7855857676e-07 | 2.9532198791e+03 |
| 2.5472547255e-01 | 3.7854808566e-07 | 2.9543419022e+03 |
| 2.5482548255e-01 | 3.7853759074e-07 | 2.9554638458e+03 |
| 2.5492549255e-01 | 3.7852709201e-07 | 2.9565857099e+03 |
| 2.5502550255e-01 | 3.7851658946e-07 | 2.9577074944e+03 |
| 2.5512551255e-01 | 3.7850608309e-07 | 2.9588291991e+03 |
| 2.5522552255e-01 | 3.7849557290e-07 | 2.9599508240e+03 |
| 2.5532553255e-01 | 3.7848505891e-07 | 2.9610723690e+03 |
| 2.5542554255e-01 | 3.7847454109e-07 | 2.9621938339e+03 |
| 2.5552555256e-01 | 3.7846401947e-07 | 2.9633152187e+03 |
| 2.5562556256e-01 | 3.7845349403e-07 | 2.9644365233e+03 |
| 2.5572557256e-01 | 3.7844296478e-07 | 2.9655577475e+03 |
| 2.5582558256e-01 | 3.7843243171e-07 | 2.9666788913e+03 |
| 2.5592559256e-01 | 3.7842189484e-07 | 2.9677999547e+03 |
| 2.5602560256e-01 | 3.7841135416e-07 | 2.9689209374e+03 |
| 2.5612561256e-01 | 3.7840080966e-07 | 2.9700418393e+03 |
| 2.5622562256e-01 | 3.7839026136e-07 | 2.9711626605e+03 |
| 2.5632563256e-01 | 3.7837970924e-07 | 2.9722834008e+03 |
| 2.5642564256e-01 | 3.7836915332e-07 | 2.9734040600e+03 |
| 2.5652565257e-01 | 3.7835859359e-07 | 2.9745246382e+03 |
| 2.5662566257e-01 | 3.7834803006e-07 | 2.9756451351e+03 |
| 2.5672567257e-01 | 3.7833746272e-07 | 2.9767655507e+03 |
| 2.5682568257e-01 | 3.7832689157e-07 | 2.9778858849e+03 |
| 2.5692569257e-01 | 3.7831631662e-07 | 2.9790061376e+03 |
| 2.5702570257e-01 | 3.7830573786e-07 | 2.9801263088e+03 |
| 2.5712571257e-01 | 3.7829515530e-07 | 2.9812463982e+03 |
| 2.5722572257e-01 | 3.7828456893e-07 | 2.9823664058e+03 |
| 2.5732573257e-01 | 3.7827397877e-07 | 2.9834863315e+03 |
| 2.5742574257e-01 | 3.7826338480e-07 | 2.9846061752e+03 |
| 2.5752575258e-01 | 3.7825278703e-07 | 2.9857259368e+03 |
| 2.5762576258e-01 | 3.7824218546e-07 | 2.9868456162e+03 |
| 2.5772577258e-01 | 3.7823158009e-07 | 2.9879652133e+03 |
| 2.5782578258e-01 | 3.7822097092e-07 | 2.9890847280e+03 |
| 2.5792579258e-01 | 3.7821035795e-07 | 2.9902041602e+03 |
| 2.5802580258e-01 | 3.7819974118e-07 | 2.9913235099e+03 |
| 2.5812581258e-01 | 3.7818912062e-07 | 2.9924427768e+03 |
| 2.5822582258e-01 | 3.7817849626e-07 | 2.9935619609e+03 |
| 2.5832583258e-01 | 3.7816786810e-07 | 2.9946810621e+03 |
| 2.5842584258e-01 | 3.7815723614e-07 | 2.9958000804e+03 |
| 2.5852585259e-01 | 3.7814660039e-07 | 2.9969190155e+03 |
| 2.5862586259e-01 | 3.7813596085e-07 | 2.9980378675e+03 |
| 2.5872587259e-01 | 3.7812531752e-07 | 2.9991566361e+03 |
| 2.5882588259e-01 | 3.7811467039e-07 | 3.0002753214e+03 |
| 2.5892589259e-01 | 3.7810401946e-07 | 3.0013939231e+03 |
| 2.5902590259e-01 | 3.7809336475e-07 | 3.0025124413e+03 |
| 2.5912591259e-01 | 3.7808270624e-07 | 3.0036308757e+03 |
| 2.5922592259e-01 | 3.7807204395e-07 | 3.0047492264e+03 |
| 2.5932593259e-01 | 3.7806137786e-07 | 3.0058674931e+03 |
| 2.5942594259e-01 | 3.7805070798e-07 | 3.0069856759e+03 |
| 2.5952595260e-01 | 3.7804003432e-07 | 3.0081037746e+03 |
| 2.5962596260e-01 | 3.7802935687e-07 | 3.0092217890e+03 |
| 2.5972597260e-01 | 3.7801867563e-07 | 3.0103397192e+03 |
| 2.5982598260e-01 | 3.7800799060e-07 | 3.0114575649e+03 |
| 2.5992599260e-01 | 3.7799730179e-07 | 3.0125753262e+03 |
| 2.6002600260e-01 | 3.7798660919e-07 | 3.0136930028e+03 |
| 2.6012601260e-01 | 3.7797591281e-07 | 3.0148105947e+03 |
| 2.6022602260e-01 | 3.7796521264e-07 | 3.0159281019e+03 |
| 2.6032603260e-01 | 3.7795450869e-07 | 3.0170455241e+03 |
| 2.6042604260e-01 | 3.7794380095e-07 | 3.0181628613e+03 |
| 2.6052605261e-01 | 3.7793308944e-07 | 3.0192801134e+03 |
| 2.6062606261e-01 | 3.7792237414e-07 | 3.0203972803e+03 |
| 2.6072607261e-01 | 3.7791165506e-07 | 3.0215143619e+03 |
| 2.6082608261e-01 | 3.7790093220e-07 | 3.0226313580e+03 |
| 2.6092609261e-01 | 3.7789020556e-07 | 3.0237482687e+03 |
| 2.6102610261e-01 | 3.7787947514e-07 | 3.0248650937e+03 |
| 2.6112611261e-01 | 3.7786874095e-07 | 3.0259818330e+03 |
| 2.6122612261e-01 | 3.7785800297e-07 | 3.0270984864e+03 |
| 2.6132613261e-01 | 3.7784726122e-07 | 3.0282150540e+03 |
| 2.6142614261e-01 | 3.7783651570e-07 | 3.0293315355e+03 |
| 2.6152615262e-01 | 3.7782576639e-07 | 3.0304479309e+03 |
| 2.6162616262e-01 | 3.7781501331e-07 | 3.0315642400e+03 |
| 2.6172617262e-01 | 3.7780425646e-07 | 3.0326804628e+03 |
| 2.6182618262e-01 | 3.7779349583e-07 | 3.0337965992e+03 |
| 2.6192619262e-01 | 3.7778273143e-07 | 3.0349126491e+03 |
| 2.6202620262e-01 | 3.7777196326e-07 | 3.0360286123e+03 |
| 2.6212621262e-01 | 3.7776119131e-07 | 3.0371444887e+03 |
| 2.6222622262e-01 | 3.7775041560e-07 | 3.0382602783e+03 |
| 2.6232623262e-01 | 3.7773963611e-07 | 3.0393759810e+03 |
| 2.6242624262e-01 | 3.7772885286e-07 | 3.0404915966e+03 |
| 2.6252625263e-01 | 3.7771806583e-07 | 3.0416071250e+03 |
| 2.6262626263e-01 | 3.7770727504e-07 | 3.0427225662e+03 |
| 2.6272627263e-01 | 3.7769648047e-07 | 3.0438379201e+03 |
| 2.6282628263e-01 | 3.7768568214e-07 | 3.0449531864e+03 |
| 2.6292629263e-01 | 3.7767488005e-07 | 3.0460683652e+03 |
| 2.6302630263e-01 | 3.7766407419e-07 | 3.0471834563e+03 |
| 2.6312631263e-01 | 3.7765326456e-07 | 3.0482984597e+03 |
| 2.6322632263e-01 | 3.7764245117e-07 | 3.0494133752e+03 |
| 2.6332633263e-01 | 3.7763163401e-07 | 3.0505282026e+03 |
| 2.6342634263e-01 | 3.7762081309e-07 | 3.0516429420e+03 |
| 2.6352635264e-01 | 3.7760998841e-07 | 3.0527575933e+03 |
| 2.6362636264e-01 | 3.7759915997e-07 | 3.0538721562e+03 |
| 2.6372637264e-01 | 3.7758832776e-07 | 3.0549866307e+03 |
| 2.6382638264e-01 | 3.7757749179e-07 | 3.0561010167e+03 |
| 2.6392639264e-01 | 3.7756665207e-07 | 3.0572153142e+03 |
| 2.6402640264e-01 | 3.7755580858e-07 | 3.0583295229e+03 |
| 2.6412641264e-01 | 3.7754496134e-07 | 3.0594436428e+03 |
| 2.6422642264e-01 | 3.7753411034e-07 | 3.0605576738e+03 |
| 2.6432643264e-01 | 3.7752325558e-07 | 3.0616716157e+03 |
| 2.6442644264e-01 | 3.7751239706e-07 | 3.0627854686e+03 |
| 2.6452645265e-01 | 3.7750153479e-07 | 3.0638992322e+03 |
| 2.6462646265e-01 | 3.7749066877e-07 | 3.0650129065e+03 |
| 2.6472647265e-01 | 3.7747979899e-07 | 3.0661264913e+03 |
| 2.6482648265e-01 | 3.7746892545e-07 | 3.0672399866e+03 |
| 2.6492649265e-01 | 3.7745804816e-07 | 3.0683533923e+03 |
| 2.6502650265e-01 | 3.7744716712e-07 | 3.0694667082e+03 |
| 2.6512651265e-01 | 3.7743628233e-07 | 3.0705799343e+03 |
| 2.6522652265e-01 | 3.7742539379e-07 | 3.0716930703e+03 |
| 2.6532653265e-01 | 3.7741450149e-07 | 3.0728061164e+03 |
| 2.6542654265e-01 | 3.7740360545e-07 | 3.0739190722e+03 |
| 2.6552655266e-01 | 3.7739270566e-07 | 3.0750319378e+03 |
| 2.6562656266e-01 | 3.7738180211e-07 | 3.0761447130e+03 |
| 2.6572657266e-01 | 3.7737089482e-07 | 3.0772573977e+03 |
| 2.6582658266e-01 | 3.7735998379e-07 | 3.0783699918e+03 |
| 2.6592659266e-01 | 3.7734906901e-07 | 3.0794824953e+03 |
| 2.6602660266e-01 | 3.7733815048e-07 | 3.0805949079e+03 |
| 2.6612661266e-01 | 3.7732722820e-07 | 3.0817072296e+03 |
| 2.6622662266e-01 | 3.7731630219e-07 | 3.0828194603e+03 |
| 2.6632663266e-01 | 3.7730537242e-07 | 3.0839315999e+03 |
| 2.6642664266e-01 | 3.7729443892e-07 | 3.0850436482e+03 |
| 2.6652665267e-01 | 3.7728350167e-07 | 3.0861556053e+03 |
| 2.6662666267e-01 | 3.7727256068e-07 | 3.0872674709e+03 |
| 2.6672667267e-01 | 3.7726161596e-07 | 3.0883792449e+03 |
| 2.6682668267e-01 | 3.7725066749e-07 | 3.0894909273e+03 |
| 2.6692669267e-01 | 3.7723971528e-07 | 3.0906025180e+03 |
| 2.6702670267e-01 | 3.7722875933e-07 | 3.0917140168e+03 |
| 2.6712671267e-01 | 3.7721779964e-07 | 3.0928254236e+03 |
| 2.6722672267e-01 | 3.7720683622e-07 | 3.0939367384e+03 |
| 2.6732673267e-01 | 3.7719586906e-07 | 3.0950479609e+03 |
| 2.6742674267e-01 | 3.7718489816e-07 | 3.0961590912e+03 |
| 2.6752675268e-01 | 3.7717392353e-07 | 3.0972701291e+03 |
| 2.6762676268e-01 | 3.7716294517e-07 | 3.0983810745e+03 |
| 2.6772677268e-01 | 3.7715196307e-07 | 3.0994919273e+03 |
| 2.6782678268e-01 | 3.7714097723e-07 | 3.1006026874e+03 |
| 2.6792679268e-01 | 3.7712998767e-07 | 3.1017133547e+03 |
| 2.6802680268e-01 | 3.7711899437e-07 | 3.1028239290e+03 |
| 2.6812681268e-01 | 3.7710799734e-07 | 3.1039344104e+03 |
| 2.6822682268e-01 | 3.7709699658e-07 | 3.1050447985e+03 |
| 2.6832683268e-01 | 3.7708599209e-07 | 3.1061550935e+03 |
| 2.6842684268e-01 | 3.7707498388e-07 | 3.1072652950e+03 |
| 2.6852685269e-01 | 3.7706397193e-07 | 3.1083754032e+03 |
| 2.6862686269e-01 | 3.7705295626e-07 | 3.1094854177e+03 |
| 2.6872687269e-01 | 3.7704193685e-07 | 3.1105953386e+03 |
| 2.6882688269e-01 | 3.7703091373e-07 | 3.1117051657e+03 |
| 2.6892689269e-01 | 3.7701988688e-07 | 3.1128148989e+03 |
| 2.6902690269e-01 | 3.7700885630e-07 | 3.1139245381e+03 |
| 2.6912691269e-01 | 3.7699782200e-07 | 3.1150340832e+03 |
| 2.6922692269e-01 | 3.7698678397e-07 | 3.1161435341e+03 |
| 2.6932693269e-01 | 3.7697574222e-07 | 3.1172528907e+03 |
| 2.6942694269e-01 | 3.7696469675e-07 | 3.1183621528e+03 |
| 2.6952695270e-01 | 3.7695364756e-07 | 3.1194713204e+03 |
| 2.6962696270e-01 | 3.7694259465e-07 | 3.1205803934e+03 |
| 2.6972697270e-01 | 3.7693153802e-07 | 3.1216893716e+03 |
| 2.6982698270e-01 | 3.7692047767e-07 | 3.1227982550e+03 |
| 2.6992699270e-01 | 3.7690941360e-07 | 3.1239070434e+03 |
| 2.7002700270e-01 | 3.7689834582e-07 | 3.1250157367e+03 |
| 2.7012701270e-01 | 3.7688727431e-07 | 3.1261243348e+03 |
| 2.7022702270e-01 | 3.7687619910e-07 | 3.1272328376e+03 |
| 2.7032703270e-01 | 3.7686512016e-07 | 3.1283412451e+03 |
| 2.7042704270e-01 | 3.7685403751e-07 | 3.1294495570e+03 |
| 2.7052705271e-01 | 3.7684295115e-07 | 3.1305577733e+03 |
| 2.7062706271e-01 | 3.7683186107e-07 | 3.1316658939e+03 |
| 2.7072707271e-01 | 3.7682076728e-07 | 3.1327739186e+03 |
| 2.7082708271e-01 | 3.7680966978e-07 | 3.1338818474e+03 |
| 2.7092709271e-01 | 3.7679856857e-07 | 3.1349896802e+03 |
| 2.7102710271e-01 | 3.7678746364e-07 | 3.1360974167e+03 |
| 2.7112711271e-01 | 3.7677635501e-07 | 3.1372050571e+03 |
| 2.7122712271e-01 | 3.7676524267e-07 | 3.1383126010e+03 |
| 2.7132713271e-01 | 3.7675412662e-07 | 3.1394200484e+03 |
| 2.7142714271e-01 | 3.7674300686e-07 | 3.1405273993e+03 |
| 2.7152715272e-01 | 3.7673188339e-07 | 3.1416346534e+03 |
| 2.7162716272e-01 | 3.7672075622e-07 | 3.1427418107e+03 |
| 2.7172717272e-01 | 3.7670962535e-07 | 3.1438488711e+03 |
| 2.7182718272e-01 | 3.7669849077e-07 | 3.1449558345e+03 |
| 2.7192719272e-01 | 3.7668735248e-07 | 3.1460627007e+03 |
| 2.7202720272e-01 | 3.7667621049e-07 | 3.1471694696e+03 |
| 2.7212721272e-01 | 3.7666506480e-07 | 3.1482761412e+03 |
| 2.7222722272e-01 | 3.7665391541e-07 | 3.1493827153e+03 |
| 2.7232723272e-01 | 3.7664276232e-07 | 3.1504891918e+03 |
| 2.7242724272e-01 | 3.7663160552e-07 | 3.1515955707e+03 |
| 2.7252725273e-01 | 3.7662044503e-07 | 3.1527018517e+03 |
| 2.7262726273e-01 | 3.7660928084e-07 | 3.1538080348e+03 |
| 2.7272727273e-01 | 3.7659811295e-07 | 3.1549141199e+03 |
| 2.7282728273e-01 | 3.7658694136e-07 | 3.1560201068e+03 |
| 2.7292729273e-01 | 3.7657576608e-07 | 3.1571259955e+03 |
| 2.7302730273e-01 | 3.7656458710e-07 | 3.1582317858e+03 |
| 2.7312731273e-01 | 3.7655340443e-07 | 3.1593374777e+03 |
| 2.7322732273e-01 | 3.7654221806e-07 | 3.1604430710e+03 |
| 2.7332733273e-01 | 3.7653102799e-07 | 3.1615485656e+03 |
| 2.7342734273e-01 | 3.7651983424e-07 | 3.1626539614e+03 |
| 2.7352735274e-01 | 3.7650863679e-07 | 3.1637592583e+03 |
| 2.7362736274e-01 | 3.7649743565e-07 | 3.1648644562e+03 |
| 2.7372737274e-01 | 3.7648623082e-07 | 3.1659695549e+03 |
| 2.7382738274e-01 | 3.7647502230e-07 | 3.1670745544e+03 |
| 2.7392739274e-01 | 3.7646381010e-07 | 3.1681794546e+03 |
| 2.7402740274e-01 | 3.7645259420e-07 | 3.1692842553e+03 |
| 2.7412741274e-01 | 3.7644137461e-07 | 3.1703889564e+03 |
| 2.7422742274e-01 | 3.7643015134e-07 | 3.1714935578e+03 |
| 2.7432743274e-01 | 3.7641892439e-07 | 3.1725980594e+03 |
| 2.7442744274e-01 | 3.7640769374e-07 | 3.1737024611e+03 |
| 2.7452745275e-01 | 3.7639645942e-07 | 3.1748067628e+03 |
| 2.7462746275e-01 | 3.7638522140e-07 | 3.1759109643e+03 |
| 2.7472747275e-01 | 3.7637397971e-07 | 3.1770150657e+03 |
| 2.7482748275e-01 | 3.7636273433e-07 | 3.1781190666e+03 |
| 2.7492749275e-01 | 3.7635148527e-07 | 3.1792229671e+03 |
| 2.7502750275e-01 | 3.7634023253e-07 | 3.1803267670e+03 |
| 2.7512751275e-01 | 3.7632897611e-07 | 3.1814304662e+03 |
| 2.7522752275e-01 | 3.7631771602e-07 | 3.1825340646e+03 |
| 2.7532753275e-01 | 3.7630645224e-07 | 3.1836375621e+03 |
| 2.7542754275e-01 | 3.7629518478e-07 | 3.1847409586e+03 |
| 2.7552755276e-01 | 3.7628391365e-07 | 3.1858442539e+03 |
| 2.7562756276e-01 | 3.7627263884e-07 | 3.1869474480e+03 |
| 2.7572757276e-01 | 3.7626136036e-07 | 3.1880505407e+03 |
| 2.7582758276e-01 | 3.7625007820e-07 | 3.1891535319e+03 |
| 2.7592759276e-01 | 3.7623879236e-07 | 3.1902564215e+03 |
| 2.7602760276e-01 | 3.7622750286e-07 | 3.1913592095e+03 |
| 2.7612761276e-01 | 3.7621620968e-07 | 3.1924618956e+03 |
| 2.7622762276e-01 | 3.7620491283e-07 | 3.1935644798e+03 |
| 2.7632763276e-01 | 3.7619361231e-07 | 3.1946669619e+03 |
| 2.7642764276e-01 | 3.7618230811e-07 | 3.1957693419e+03 |
| 2.7652765277e-01 | 3.7617100025e-07 | 3.1968716197e+03 |
| 2.7662766277e-01 | 3.7615968872e-07 | 3.1979737950e+03 |
| 2.7672767277e-01 | 3.7614837353e-07 | 3.1990758679e+03 |
| 2.7682768277e-01 | 3.7613705466e-07 | 3.2001778381e+03 |
| 2.7692769277e-01 | 3.7612573213e-07 | 3.2012797057e+03 |
| 2.7702770277e-01 | 3.7611440593e-07 | 3.2023814704e+03 |
