Число узлов n = 501
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9204513746e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00200 |    3.9204414842e-07    |   -3.6892480995e-10    |    2.3350375962e+01    |
| 0.00400 |    3.9204513746e-07    |    6.3770255264e+00    |    4.6700741241e+01    |
| 0.00600 |    3.9204323333e-07    |    3.9911411152e+01    |    7.0051123282e+01    |
| 0.00800 |    3.9203941029e-07    |    6.5686603912e+01    |    9.3401557954e+01    |
| 0.01000 |    3.9203380751e-07    |    9.0168667397e+01    |    1.1675207302e+02    |
| 0.01200 |    3.9202647137e-07    |    1.1418057906e+02    |    1.4010269505e+02    |
| 0.01400 |    3.9201742295e-07    |    1.3796653774e+02    |    1.6345344981e+02    |
| 0.01600 |    3.9200667360e-07    |    1.6162604715e+02    |    1.8680436236e+02    |
| 0.01800 |    3.9199423012e-07    |    1.8520754174e+02    |    2.1015545698e+02    |
| 0.02000 |    3.9198009691e-07    |    2.0873750471e+02    |    2.3350675704e+02    |
| 0.02200 |    3.9196427695e-07    |    2.3223166718e+02    |    2.5685828498e+02    |
| 0.02400 |    3.9194677241e-07    |    2.5569997470e+02    |    2.8021006217e+02    |
| 0.02600 |    3.9192758484e-07    |    2.7914902963e+02    |    3.0356210879e+02    |
| 0.02800 |    3.9190671543e-07    |    3.0258339075e+02    |    3.2691444381e+02    |
| 0.03000 |    3.9188416513e-07    |    3.2600630950e+02    |    3.5026708480e+02    |
| 0.03200 |    3.9185993464e-07    |    3.4942016878e+02    |    3.7362004789e+02    |
| 0.03400 |    3.9183402455e-07    |    3.7282675575e+02    |    3.9697334761e+02    |
| 0.03600 |    3.9180643533e-07    |    3.9622743764e+02    |    4.2032699685e+02    |
| 0.03800 |    3.9177716738e-07    |    4.1962327847e+02    |    4.4368100670e+02    |
| 0.04000 |    3.9174622100e-07    |    4.4301511874e+02    |    4.6703538640e+02    |
| 0.04200 |    3.9171359648e-07    |    4.6640363098e+02    |    4.9039014319e+02    |
| 0.04400 |    3.9167929404e-07    |    4.8978935942e+02    |    5.1374528222e+02    |
| 0.04600 |    3.9164331387e-07    |    5.1317274867e+02    |    5.3710080646e+02    |
| 0.04800 |    3.9160565614e-07    |    5.3655416494e+02    |    5.6045671659e+02    |
| 0.05000 |    3.9156632100e-07    |    5.5993391183e+02    |    5.8381301088e+02    |
| 0.05200 |    3.9152530858e-07    |    5.8331224239e+02    |    6.0716968510e+02    |
| 0.05400 |    3.9148261898e-07    |    6.0668936829e+02    |    6.3052673243e+02    |
| 0.05600 |    3.9143825232e-07    |    6.3006546697e+02    |    6.5388414331e+02    |
| 0.05800 |    3.9139220869e-07    |    6.5344068715e+02    |    6.7724190541e+02    |
| 0.06000 |    3.9134448817e-07    |    6.7681515332e+02    |    7.0060000344e+02    |
| 0.06200 |    3.9129509084e-07    |    7.0018896915e+02    |    7.2395841910e+02    |
| 0.06400 |    3.9124401680e-07    |    7.2356222035e+02    |    7.4731713098e+02    |
| 0.06600 |    3.9119126610e-07    |    7.4693497688e+02    |    7.7067611443e+02    |
| 0.06800 |    3.9113683884e-07    |    7.7030729478e+02    |    7.9403534145e+02    |
| 0.07000 |    3.9108073508e-07    |    7.9367921768e+02    |    8.1739478063e+02    |
| 0.07200 |    3.9102295491e-07    |    8.1705077796e+02    |    8.4075439699e+02    |
| 0.07400 |    3.9096349841e-07    |    8.4042199779e+02    |    8.6411415193e+02    |
| 0.07600 |    3.9090236566e-07    |    8.6379288991e+02    |    8.8747400307e+02    |
| 0.07800 |    3.9083955675e-07    |    8.8716345830e+02    |    9.1083390419e+02    |
| 0.08000 |    3.9077507178e-07    |    9.1053369876e+02    |    9.3419380513e+02    |
| 0.08200 |    3.9070891085e-07    |    9.3390359932e+02    |    9.5755365163e+02    |
| 0.08400 |    3.9064107406e-07    |    9.5727314063e+02    |    9.8091338529e+02    |
| 0.08600 |    3.9057156155e-07    |    9.8064229627e+02    |    1.0042729434e+03    |
| 0.08800 |    3.9050037343e-07    |    1.0040110330e+03    |    1.0276322590e+03    |
| 0.09000 |    3.9042750983e-07    |    1.0273793108e+03    |    1.0509912605e+03    |
| 0.09200 |    3.9035297091e-07    |    1.0507470835e+03    |    1.0743498718e+03    |
| 0.09400 |    3.9027675683e-07    |    1.0741142982e+03    |    1.0977080120e+03    |
| 0.09600 |    3.9019886774e-07    |    1.0974808959e+03    |    1.1210655957e+03    |
| 0.09800 |    3.9011930384e-07    |    1.1208468115e+03    |    1.1444225324e+03    |
| 0.10000 |    3.9003806532e-07    |    1.1442119736e+03    |    1.1677787265e+03    |
| 0.10200 |    3.8995515240e-07    |    1.1675763048e+03    |    1.1911340775e+03    |
| 0.10400 |    3.8987056529e-07    |    1.1909397215e+03    |    1.2144884796e+03    |
| 0.10600 |    3.8978430424e-07    |    1.2143021341e+03    |    1.2378418218e+03    |
| 0.10800 |    3.8969636951e-07    |    1.2376634468e+03    |    1.2611939877e+03    |
| 0.11000 |    3.8960676138e-07    |    1.2610235578e+03    |    1.2845448551e+03    |
| 0.11200 |    3.8951548014e-07    |    1.2843823590e+03    |    1.3078942965e+03    |
| 0.11400 |    3.8942252611e-07    |    1.3077397361e+03    |    1.3312421786e+03    |
| 0.11600 |    3.8932789962e-07    |    1.3310955689e+03    |    1.3545883622e+03    |
| 0.11800 |    3.8923160104e-07    |    1.3544497304e+03    |    1.3779327024e+03    |
| 0.12000 |    3.8913363073e-07    |    1.3778020876e+03    |    1.4012750480e+03    |
| 0.12200 |    3.8903398911e-07    |    1.4011525009e+03    |    1.4246152419e+03    |
| 0.12400 |    3.8893267660e-07    |    1.4245008245e+03    |    1.4479531206e+03    |
| 0.12600 |    3.8882969365e-07    |    1.4478469059e+03    |    1.4712885145e+03    |
| 0.12800 |    3.8872504074e-07    |    1.4711905858e+03    |    1.4946212473e+03    |
| 0.13000 |    3.8861871837e-07    |    1.4945316987e+03    |    1.5179511363e+03    |
| 0.13200 |    3.8851072707e-07    |    1.5178700719e+03    |    1.5412779924e+03    |
| 0.13400 |    3.8840106741e-07    |    1.5412055260e+03    |    1.5646016194e+03    |
| 0.13600 |    3.8828973997e-07    |    1.5645378750e+03    |    1.5879218145e+03    |
| 0.13800 |    3.8817674538e-07    |    1.5878669254e+03    |    1.6112383679e+03    |
| 0.14000 |    3.8806208429e-07    |    1.6111924771e+03    |    1.6345510627e+03    |
| 0.14200 |    3.8794575738e-07    |    1.6345143225e+03    |    1.6578596752e+03    |
| 0.14400 |    3.8782776538e-07    |    1.6578322470e+03    |    1.6811639741e+03    |
| 0.14600 |    3.8770810904e-07    |    1.6811460286e+03    |    1.7044637209e+03    |
| 0.14800 |    3.8758678914e-07    |    1.7044554379e+03    |    1.7277586699e+03    |
| 0.15000 |    3.8746380652e-07    |    1.7277602379e+03    |    1.7510485676e+03    |
| 0.15200 |    3.8733916205e-07    |    1.7510601842e+03    |    1.7743331530e+03    |
| 0.15400 |    3.8721285661e-07    |    1.7743550246e+03    |    1.7976121574e+03    |
| 0.15600 |    3.8708489117e-07    |    1.7976444994e+03    |    1.8208853043e+03    |
| 0.15800 |    3.8695526671e-07    |    1.8209283406e+03    |    1.8441523093e+03    |
| 0.16000 |    3.8682398426e-07    |    1.8442062727e+03    |    1.8674128801e+03    |
| 0.16200 |    3.8669104488e-07    |    1.8674780120e+03    |    1.8906667162e+03    |
| 0.16400 |    3.8655644970e-07    |    1.8907432668e+03    |    1.9139135089e+03    |
| 0.16600 |    3.8642019989e-07    |    1.9140017370e+03    |    1.9371529413e+03    |
| 0.16800 |    3.8628229664e-07    |    1.9372531144e+03    |    1.9603846882e+03    |
| 0.17000 |    3.8614274123e-07    |    1.9604970825e+03    |    1.9836084158e+03    |
| 0.17200 |    3.8600153496e-07    |    1.9837333162e+03    |    2.0068237818e+03    |
| 0.17400 |    3.8585867920e-07    |    2.0069614819e+03    |    2.0300304355e+03    |
| 0.17600 |    3.8571417534e-07    |    2.0301812373e+03    |    2.0532280170e+03    |
| 0.17800 |    3.8556802487e-07    |    2.0533922316e+03    |    2.0764161581e+03    |
| 0.18000 |    3.8542022930e-07    |    2.0765941051e+03    |    2.0995944813e+03    |
| 0.18200 |    3.8527079020e-07    |    2.0997864891e+03    |    2.1227626004e+03    |
| 0.18400 |    3.8511970922e-07    |    2.1229690061e+03    |    2.1459201200e+03    |
| 0.18600 |    3.8496698804e-07    |    2.1461412695e+03    |    2.1690666355e+03    |
| 0.18800 |    3.8481262842e-07    |    2.1693028836e+03    |    2.1922017331e+03    |
