Число узлов n = 10001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205321228e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00010 |    3.9205320981e-07    |    7.3784961988e-09    |    1.1675139222e+00    |
| 0.00020 |    3.9205321228e-07    |    3.1884829912e-01    |    2.3350278430e+00    |
| 0.00030 |    3.9205320752e-07    |    1.9955615931e+00    |    3.5025417660e+00    |
| 0.00040 |    3.9205319796e-07    |    3.2843134832e+00    |    4.6700556956e+00    |
| 0.00050 |    3.9205318395e-07    |    4.5084051467e+00    |    5.8375696354e+00    |
| 0.00060 |    3.9205316561e-07    |    5.7089839924e+00    |    7.0050835889e+00    |
| 0.00070 |    3.9205314299e-07    |    6.8982586204e+00    |    8.1725975594e+00    |
| 0.00080 |    3.9205311612e-07    |    8.0812029119e+00    |    9.3401115505e+00    |
| 0.00090 |    3.9205308501e-07    |    9.2602372792e+00    |    1.0507625565e+01    |
| 0.00100 |    3.9205304968e-07    |    1.0436684620e+01    |    1.1675139608e+01    |
| 0.00110 |    3.9205301013e-07    |    1.1611330317e+01    |    1.2842653680e+01    |
| 0.00120 |    3.9205296637e-07    |    1.2784670492e+01    |    1.4010167787e+01    |
| 0.00130 |    3.9205291840e-07    |    1.3957034161e+01    |    1.5177681932e+01    |
| 0.00140 |    3.9205286623e-07    |    1.5128648174e+01    |    1.6345196117e+01    |
| 0.00150 |    3.9205280986e-07    |    1.6299674120e+01    |    1.7512710346e+01    |
| 0.00160 |    3.9205274928e-07    |    1.7470230205e+01    |    1.8680224624e+01    |
| 0.00170 |    3.9205268451e-07    |    1.8640404894e+01    |    1.9847738952e+01    |
| 0.00180 |    3.9205261554e-07    |    1.9810265806e+01    |    2.1015253334e+01    |
| 0.00190 |    3.9205254237e-07    |    2.0979865416e+01    |    2.2182767774e+01    |
| 0.00200 |    3.9205246501e-07    |    2.2149245102e+01    |    2.3350282275e+01    |
| 0.00210 |    3.9205238346e-07    |    2.3318437965e+01    |    2.4517796841e+01    |
| 0.00220 |    3.9205229771e-07    |    2.4487470789e+01    |    2.5685311475e+01    |
| 0.00230 |    3.9205220776e-07    |    2.5656365435e+01    |    2.6852826180e+01    |
| 0.00240 |    3.9205211363e-07    |    2.6825139974e+01    |    2.8020340959e+01    |
| 0.00250 |    3.9205201530e-07    |    2.7993809481e+01    |    2.9187855817e+01    |
| 0.00260 |    3.9205191278e-07    |    2.9162386572e+01    |    3.0355370756e+01    |
| 0.00270 |    3.9205180606e-07    |    3.0330881946e+01    |    3.1522885780e+01    |
| 0.00280 |    3.9205169516e-07    |    3.1499304715e+01    |    3.2690400892e+01    |
| 0.00290 |    3.9205158006e-07    |    3.2667662673e+01    |    3.3857916095e+01    |
| 0.00300 |    3.9205146077e-07    |    3.3835962547e+01    |    3.5025431393e+01    |
| 0.00310 |    3.9205133729e-07    |    3.5004210159e+01    |    3.6192946789e+01    |
| 0.00320 |    3.9205120962e-07    |    3.6172410593e+01    |    3.7360462287e+01    |
| 0.00330 |    3.9205107776e-07    |    3.7340568306e+01    |    3.8527977890e+01    |
| 0.00340 |    3.9205094171e-07    |    3.8508687193e+01    |    3.9695493602e+01    |
| 0.00350 |    3.9205080147e-07    |    3.9676770686e+01    |    4.0863009425e+01    |
| 0.00360 |    3.9205065703e-07    |    4.0844821824e+01    |    4.2030525363e+01    |
| 0.00370 |    3.9205050841e-07    |    4.2012843309e+01    |    4.3198041419e+01    |
| 0.00380 |    3.9205035560e-07    |    4.3180837567e+01    |    4.4365557597e+01    |
