Число узлов n = 201
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9519754324e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00500 |    3.9519136175e-07    |    6.1835529126e+01    |    5.8291261790e+01    |
| 0.01000 |    3.9517536023e-07    |    1.1800056901e+02    |    1.1658295030e+02    |
| 0.01500 |    3.9514902997e-07    |    1.7578670270e+02    |    1.7487547296e+02    |
| 0.02000 |    3.9511229813e-07    |    2.3384409420e+02    |    2.3316921426e+02    |
| 0.02500 |    3.9506514026e-07    |    2.9200125192e+02    |    2.9146453004e+02    |
| 0.03000 |    3.9500754506e-07    |    3.5020750293e+02    |    3.4976173605e+02    |
| 0.03500 |    3.9493950629e-07    |    4.0844233840e+02    |    4.0806109749e+02    |
| 0.04000 |    3.9486102008e-07    |    4.6669585264e+02    |    4.6636281873e+02    |
| 0.04500 |    3.9477208382e-07    |    5.2496265253e+02    |    5.2466703302e+02    |
| 0.05000 |    3.9467269568e-07    |    5.8323950869e+02    |    5.8297379235e+02    |
| 0.05500 |    3.9456285433e-07    |    6.4152430824e+02    |    6.4128305721e+02    |
| 0.06000 |    3.9444255889e-07    |    6.9981553452e+02    |    6.9959468646e+02    |
| 0.06500 |    3.9431180878e-07    |    7.5811198553e+02    |    7.5790842707e+02    |
| 0.07000 |    3.9417060378e-07    |    8.1641261003e+02    |    8.1622390403e+02    |
| 0.07500 |    3.9401894400e-07    |    8.7471640566e+02    |    8.7454061011e+02    |
| 0.08000 |    3.9385682992e-07    |    9.3302235184e+02    |    9.3285789576e+02    |
| 0.08500 |    3.9368426241e-07    |    9.9132936284e+02    |    9.9117495889e+02    |
| 0.09000 |    3.9350124279e-07    |    1.0496362533e+03    |    1.0494908348e+03    |
| 0.09500 |    3.9330777288e-07    |    1.1079417113e+03    |    1.1078043858e+03    |
| 0.10000 |    3.9310385504e-07    |    1.1662442769e+03    |    1.1661142917e+03    |
| 0.10500 |    3.9288949224e-07    |    1.2245423233e+03    |    1.2244190389e+03    |
| 0.11000 |    3.9266468817e-07    |    1.2828340413e+03    |    1.2827169110e+03    |
| 0.11500 |    3.9242944723e-07    |    1.3411174244e+03    |    1.3410059783e+03    |
| 0.12000 |    3.9218377468e-07    |    1.3993902556e+03    |    1.3992840883e+03    |
| 0.12500 |    3.9192767668e-07    |    1.4576500951e+03    |    1.4575488552e+03    |
| 0.13000 |    3.9166116041e-07    |    1.5158942681e+03    |    1.5157976503e+03    |
| 0.13500 |    3.9138423411e-07    |    1.5741198538e+03    |    1.5740275921e+03    |
| 0.14000 |    3.9109690722e-07    |    1.6323236742e+03    |    1.6322355367e+03    |
| 0.14500 |    3.9079919045e-07    |    1.6905022835e+03    |    1.6904180678e+03    |
| 0.15000 |    3.9049109588e-07    |    1.7486519580e+03    |    1.7485714871e+03    |
| 0.15500 |    3.9017263707e-07    |    1.8067686855e+03    |    1.8066918051e+03    |
| 0.16000 |    3.8984382917e-07    |    1.8648481558e+03    |    1.8647747315e+03    |
| 0.16500 |    3.8950468902e-07    |    1.9228857509e+03    |    1.9228156658e+03    |
| 0.17000 |    3.8915523527e-07    |    1.9808765356e+03    |    1.9808096883e+03    |
