Число узлов n = 181
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
| 0.38333 |    3.6608625156e-07    |    4.2808240950e+03    |    4.2809046421e+03    |
| 0.38889 |    3.6527297499e-07    |    4.3311059568e+03    |    4.3311913412e+03    |
| 0.39444 |    3.6445290347e-07    |    4.3805535996e+03    |    4.3806438167e+03    |
| 0.40000 |    3.6362636587e-07    |    4.4291363338e+03    |    4.4292313714e+03    |
| 0.40556 |    3.6279370141e-07    |    4.4768232381e+03    |    4.4769230757e+03    |
| 0.41111 |    3.6195525958e-07    |    4.5235832081e+03    |    4.5236878160e+03    |
| 0.41667 |    3.6111140007e-07    |    4.5693850068e+03    |    4.5694943461e+03    |
| 0.42222 |    3.6026249259e-07    |    4.6141973191e+03    |    4.6143113408e+03    |
| 0.42778 |    3.5940891672e-07    |    4.6579888085e+03    |    4.6581074529e+03    |
| 0.43333 |    3.5855106172e-07    |    4.7007281766e+03    |    4.7008513727e+03    |
| 0.43889 |    3.5768932633e-07    |    4.7423842255e+03    |    4.7425118905e+03    |
| 0.44444 |    3.5682411843e-07    |    4.7829259229e+03    |    4.7830579618e+03    |
| 0.45000 |    3.5595585486e-07    |    4.8223224704e+03    |    4.8224587751e+03    |
| 0.45556 |    3.5508496099e-07    |    4.8605433736e+03    |    4.8606838225e+03    |
| 0.46111 |    3.5421187045e-07    |    4.8975585153e+03    |    4.8977029727e+03    |
| 0.46667 |    3.5333702467e-07    |    4.9333382315e+03    |    4.9334865470e+03    |
| 0.47222 |    3.5246087250e-07    |    4.9678533893e+03    |    4.9680053972e+03    |
| 0.47778 |    3.5158386972e-07    |    5.0010754669e+03    |    5.0012309859e+03    |
| 0.48333 |    3.5070647855e-07    |    5.0329766368e+03    |    5.0331354690e+03    |
| 0.48889 |    3.4982916713e-07    |    5.0635298496e+03    |    5.0636917803e+03    |
| 0.49444 |    3.4895240896e-07    |    5.0927089208e+03    |    5.0928737180e+03    |
| 0.50000 |    3.4807668227e-07    |    5.1204886185e+03    |    5.1206560321e+03    |
| 0.50556 |    3.4720246941e-07    |    5.1468447529e+03    |    5.1470145144e+03    |
| 0.51111 |    3.4633025620e-07    |    5.1717542666e+03    |    5.1719260886e+03    |
| 0.51667 |    3.4546053119e-07    |    5.1951953263e+03    |    5.1953689021e+03    |
| 0.52222 |    3.4459378498e-07    |    5.2171474149e+03    |    5.2173224178e+03    |
| 0.52778 |    3.4373050944e-07    |    5.2375914236e+03    |    5.2377675068e+03    |
| 0.53333 |    3.4287119693e-07    |    5.2565097448e+03    |    5.2566865407e+03    |
