Число узлов n = 171
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9634084769e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00588 |    3.9633229199e-07    |    7.2723591624e+01    |    6.8541840083e+01    |
| 0.01176 |    3.9631015472e-07    |    1.3875692800e+02    |    1.3708437230e+02    |
| 0.01765 |    3.9627372968e-07    |    2.0670330469e+02    |    2.0562825099e+02    |
| 0.02353 |    3.9622291569e-07    |    2.7497023862e+02    |    2.7417408041e+02    |
| 0.02941 |    3.9615767868e-07    |    3.4335550906e+02    |    3.4272239910e+02    |
| 0.03529 |    3.9607800287e-07    |    4.1179940226e+02    |    4.1127365493e+02    |
| 0.04118 |    3.9598387953e-07    |    4.8027773977e+02    |    4.7982818168e+02    |
| 0.04706 |    3.9587530322e-07    |    5.4877878805e+02    |    5.4838617592e+02    |
| 0.05294 |    3.9575227036e-07    |    6.1729606141e+02    |    6.1694767394e+02    |
| 0.05882 |    3.9561477855e-07    |    6.8582553982e+02    |    6.8551252885e+02    |
| 0.06471 |    3.9546282625e-07    |    7.5436442228e+02    |    7.5408038756e+02    |
| 0.07059 |    3.9529641271e-07    |    8.2291050215e+02    |    8.2265066790e+02    |
| 0.07647 |    3.9511553786e-07    |    8.9146182396e+02    |    8.9122253563e+02    |
| 0.08235 |    3.9492020243e-07    |    9.6001647912e+02    |    9.5979488161e+02    |
| 0.08824 |    3.9471040797e-07    |    1.0285724749e+03    |    1.0283662989e+03    |
| 0.09412 |    3.9448615693e-07    |    1.0971276444e+03    |    1.0969350597e+03    |
| 0.10000 |    3.9424745283e-07    |    1.1656795802e+03    |    1.1654990931e+03    |
| 0.10588 |    3.9399430034e-07    |    1.2342255831e+03    |    1.2340559615e+03    |
| 0.11176 |    3.9372670547e-07    |    1.3027626197e+03    |    1.3026028388e+03    |
| 0.11765 |    3.9344467571e-07    |    1.3712872858e+03    |    1.3711364871e+03    |
| 0.12353 |    3.9314822020e-07    |    1.4397957746e+03    |    1.4396532347e+03    |
| 0.12941 |    3.9283734993e-07    |    1.5082838467e+03    |    1.5081489531e+03    |
| 0.13529 |    3.9251207793e-07    |    1.5767468033e+03    |    1.5766190357e+03    |
| 0.14118 |    3.9217241947e-07    |    1.6451794594e+03    |    1.6450583748e+03    |
| 0.14706 |    3.9181839227e-07    |    1.7135761197e+03    |    1.7134613404e+03    |
| 0.15294 |    3.9145001675e-07    |    1.7819305540e+03    |    1.7818217580e+03    |
| 0.15882 |    3.9106731623e-07    |    1.8502359749e+03    |    1.8501328880e+03    |
| 0.16471 |    3.9067031719e-07    |    1.9184850145e+03    |    1.9183874039e+03    |
| 0.17059 |    3.9025904955e-07    |    1.9866697031e+03    |    1.9865773719e+03    |
| 0.17647 |    3.8983354688e-07    |    2.0547814479e+03    |    2.0546942307e+03    |
| 0.18235 |    3.8939384668e-07    |    2.1228110123e+03    |    2.1227287713e+03    |
| 0.18824 |    3.8893999069e-07    |    2.1907484959e+03    |    2.1906711179e+03    |
| 0.19412 |    3.8847202515e-07    |    2.2585833155e+03    |    2.2585107089e+03    |
| 0.20000 |    3.8799000108e-07    |    2.3263041857e+03    |    2.3262362783e+03    |
| 0.20588 |    3.8749397459e-07    |    2.3938991020e+03    |    2.3938358387e+03    |
| 0.21176 |    3.8698400719e-07    |    2.4613553226e+03    |    2.4612966639e+03    |
| 0.21765 |    3.8646016608e-07    |    2.5286593526e+03    |    2.5286052730e+03    |
| 0.22353 |    3.8592252448e-07    |    2.5957969288e+03    |    2.5957474149e+03    |
| 0.22941 |    3.8537116195e-07    |    2.6627530044e+03    |    2.6627080542e+03    |
| 0.23529 |    3.8480616470e-07    |    2.7295117364e+03    |    2.7294713581e+03    |
| 0.24118 |    3.8422762592e-07    |    2.7960564728e+03    |    2.7960206833e+03    |
| 0.24706 |    3.8363564611e-07    |    2.8623697416e+03    |    2.8623385660e+03    |
| 0.25294 |    3.8303033342e-07    |    2.9284332408e+03    |    2.9284067114e+03    |
| 0.25882 |    3.8241180397e-07    |    2.9942278302e+03    |    2.9942059856e+03    |
