Число узлов n = 191
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9552168468e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00526 |    3.9551483539e-07    |    6.5083919787e+01    |    6.1350061536e+01    |
| 0.01053 |    3.9549710748e-07    |    1.2419406038e+02    |    1.2270062023e+02    |
| 0.01579 |    3.9546793681e-07    |    1.8501210480e+02    |    1.8405214945e+02    |
| 0.02105 |    3.9542724259e-07    |    2.4611604740e+02    |    2.4540509327e+02    |
| 0.02632 |    3.9537499768e-07    |    3.0732525439e+02    |    3.0675985846e+02    |
| 0.03158 |    3.9531118953e-07    |    3.6858636408e+02    |    3.6811679995e+02    |
| 0.03684 |    3.9523581119e-07    |    4.2987778035e+02    |    4.2947620731e+02    |
| 0.04211 |    3.9514885835e-07    |    4.9118906288e+02    |    4.9083829144e+02    |
| 0.04737 |    3.9505032812e-07    |    5.5251450835e+02    |    5.5220317137e+02    |
| 0.05263 |    3.9494021848e-07    |    6.1385067349e+02    |    6.1357086106e+02    |
| 0.05789 |    3.9481852803e-07    |    6.7519526939e+02    |    6.7494125626e+02    |
| 0.06316 |    3.9468525584e-07    |    7.3654661098e+02    |    7.3631412134e+02    |
| 0.06842 |    3.9454040144e-07    |    7.9790331800e+02    |    7.9768907613e+02    |
| 0.07368 |    3.9438396475e-07    |    8.5926413983e+02    |    8.5906558275e+02    |
| 0.07895 |    3.9421594617e-07    |    9.2062784581e+02    |    9.2044293252e+02    |
| 0.08421 |    3.9403634657e-07    |    9.8199315210e+02    |    9.8182023281e+02    |
| 0.08947 |    3.9384516736e-07    |    1.0433586698e+03    |    1.0431963939e+03    |
| 0.09474 |    3.9364241056e-07    |    1.1047228663e+03    |    1.1045701159e+03    |
| 0.10000 |    3.9342807884e-07    |    1.1660840345e+03    |    1.1659398758e+03    |
| 0.10526 |    3.9320217565e-07    |    1.2274402676e+03    |    1.2273039141e+03    |
| 0.11053 |    3.9296470527e-07    |    1.2887894372e+03    |    1.2886602222e+03    |
| 0.11579 |    3.9271567292e-07    |    1.3501291743e+03    |    1.3500065290e+03    |
| 0.12105 |    3.9245508486e-07    |    1.4114568514e+03    |    1.4113402886e+03    |
| 0.12632 |    3.9218294847e-07    |    1.4727695664e+03    |    1.4726586668e+03    |
| 0.13158 |    3.9189927239e-07    |    1.5340641270e+03    |    1.5339585286e+03    |
| 0.13684 |    3.9160406663e-07    |    1.5953370358e+03    |    1.5952364256e+03    |
