Число узлов n = 151
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9748918095e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00667 |    3.9747819164e-07    |    8.2392649352e+01    |    7.7639643416e+01    |
| 0.01333 |    3.9744977065e-07    |    1.5718127990e+02    |    1.5528029035e+02    |
| 0.02000 |    3.9740300823e-07    |    2.3414470546e+02    |    2.3292287976e+02    |
| 0.02667 |    3.9733777391e-07    |    3.1147304575e+02    |    3.1056825873e+02    |
| 0.03333 |    3.9725402371e-07    |    3.8893656244e+02    |    3.8821715025e+02    |
| 0.04000 |    3.9715173719e-07    |    4.6646742571e+02    |    4.6587010744e+02    |
| 0.04667 |    3.9703090301e-07    |    5.4403811187e+02    |    5.4352746990e+02    |
| 0.05333 |    3.9689151424e-07    |    6.2163514154e+02    |    6.2118932061e+02    |
| 0.06000 |    3.9673356644e-07    |    6.9925088267e+02    |    6.9885544289e+02    |
| 0.06667 |    3.9655705691e-07    |    7.7688037136e+02    |    7.7652527751e+02    |
| 0.07333 |    3.9636198436e-07    |    8.5451987817e+02    |    8.5419787977e+02    |
| 0.08000 |    3.9614834883e-07    |    9.3216618131e+02    |    9.3187187667e+02    |
| 0.08667 |    3.9591615173e-07    |    1.0098161599e+03    |    1.0095454241e+03    |
| 0.09333 |    3.9566539600e-07    |    1.0874665448e+03    |    1.0872161641e+03    |
| 0.10000 |    3.9539608626e-07    |    1.1651137535e+03    |    1.1648811821e+03    |
| 0.10667 |    3.9510822911e-07    |    1.2427537707e+03    |    1.2425369645e+03    |
| 0.11333 |    3.9480183330e-07    |    1.3203820567e+03    |    1.3201793563e+03    |
| 0.12000 |    3.9447691012e-07    |    1.3979934729e+03    |    1.3978035185e+03    |
| 0.12667 |    3.9413347368e-07    |    1.4755822167e+03    |    1.4754038866e+03    |
| 0.13333 |    3.9377154127e-07    |    1.5531417649e+03    |    1.5529741284e+03    |
| 0.14000 |    3.9339113372e-07    |    1.6306648206e+03    |    1.6305071029e+03    |
| 0.14667 |    3.9299227579e-07    |    1.7081432646e+03    |    1.7079948190e+03    |
| 0.15333 |    3.9257499664e-07    |    1.7855681086e+03    |    1.7854283954e+03    |
| 0.16000 |    3.9213933017e-07    |    1.8629294508e+03    |    1.8627980201e+03    |
| 0.16667 |    3.9168531555e-07    |    1.9402164332e+03    |    1.9400929113e+03    |
| 0.17333 |    3.9121299768e-07    |    2.0174172004e+03    |    2.0173012787e+03    |
| 0.18000 |    3.9072242764e-07    |    2.0945188599e+03    |    2.0944102860e+03    |
| 0.18667 |    3.9021366322e-07    |    2.1715074434e+03    |    2.1714060134e+03    |
| 0.19333 |    3.8968676949e-07    |    2.2483678702e+03    |    2.2482734225e+03    |
| 0.20000 |    3.8914181924e-07    |    2.3250839114e+03    |    2.3249963216e+03    |
| 0.20667 |    3.8857889363e-07    |    2.4016381560e+03    |    2.4015573323e+03    |
| 0.21333 |    3.8799808270e-07    |    2.4780119784e+03    |    2.4779378579e+03    |
| 0.22000 |    3.8739948595e-07    |    2.5541855082e+03    |    2.5541180533e+03    |
| 0.22667 |    3.8678321296e-07    |    2.6301376015e+03    |    2.6300767972e+03    |
| 0.23333 |    3.8614938395e-07    |    2.7058458140e+03    |    2.7057916653e+03    |
| 0.24000 |    3.8549813043e-07    |    2.7812863773e+03    |    2.7812389069e+03    |
| 0.24667 |    3.8482959577e-07    |    2.8564341770e+03    |    2.8563934231e+03    |
| 0.25333 |    3.8414393582e-07    |    2.9312627333e+03    |    2.9312287477e+03    |
| 0.26000 |    3.8344131957e-07    |    3.0057441851e+03    |    3.0057170316e+03    |
