Число узлов n = 2001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9208732429e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00050 |    3.9208726247e-07    |    6.1891235799e+00    |    5.8374779899e+00    |
| 0.00100 |    3.9208710226e-07    |    1.1815614561e+01    |    1.1674956411e+01    |
| 0.00150 |    3.9208683860e-07    |    1.7602858691e+01    |    1.7512435685e+01    |
| 0.00200 |    3.9208647077e-07    |    2.3416896143e+01    |    2.3349916231e+01    |
| 0.00250 |    3.9208599853e-07    |    2.9240677848e+01    |    2.9187398469e+01    |
| 0.00300 |    3.9208542178e-07    |    3.5069145590e+01    |    3.5024882821e+01    |
| 0.00350 |    3.9208474046e-07    |    4.0900238867e+01    |    4.0862369707e+01    |
| 0.00400 |    3.9208395452e-07    |    4.6732955181e+01    |    4.6699859547e+01    |
| 0.00450 |    3.9208306395e-07    |    5.2566746807e+01    |    5.2537352760e+01    |
| 0.00500 |    3.9208206873e-07    |    5.8401288757e+01    |    5.8374849765e+01    |
| 0.00550 |    3.9208096885e-07    |    6.4236375877e+01    |    6.4212350981e+01    |
| 0.00600 |    3.9207976430e-07    |    7.0071872262e+01    |    7.0049856823e+01    |
| 0.00650 |    3.9207845507e-07    |    7.5907684322e+01    |    7.5887367707e+01    |
| 0.00700 |    3.9207704117e-07    |    8.1743745520e+01    |    8.1724884049e+01    |
| 0.00750 |    3.9207552258e-07    |    8.7580007296e+01    |    8.7562406261e+01    |
| 0.00800 |    3.9207389930e-07    |    9.3416433402e+01    |    9.3399934755e+01    |
| 0.00850 |    3.9207217134e-07    |    9.9252996240e+01    |    9.9237469942e+01    |
| 0.00900 |    3.9207033868e-07    |    1.0508967448e+02    |    1.0507501223e+02    |
| 0.00950 |    3.9206840133e-07    |    1.1092645138e+02    |    1.1091256202e+02    |
| 0.01000 |    3.9206635928e-07    |    1.1676331363e+02    |    1.1675011973e+02    |
| 0.01050 |    3.9206421254e-07    |    1.2260025054e+02    |    1.2258768576e+02    |
| 0.01100 |    3.9206196109e-07    |    1.2843725344e+02    |    1.2842526050e+02    |
| 0.01150 |    3.9205960495e-07    |    1.3427431525e+02    |    1.3426284436e+02    |
| 0.01200 |    3.9205714411e-07    |    1.4011143014e+02    |    1.4010043773e+02    |
| 0.01250 |    3.9205457856e-07    |    1.4594859326e+02    |    1.4593804101e+02    |
| 0.01300 |    3.9205190831e-07    |    1.5178580057e+02    |    1.5177565459e+02    |
| 0.01350 |    3.9204913336e-07    |    1.5762304869e+02    |    1.5761327886e+02    |
| 0.01400 |    3.9204625371e-07    |    1.6346033478e+02    |    1.6345091420e+02    |
