Число узлов n = 111
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    4.0177472699e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00909 |    4.0175429236e-07    |    1.1221407023e+02    |    1.0566305319e+02    |
| 0.01818 |    4.0170153440e-07    |    2.1394846030e+02    |    2.1132861159e+02    |
| 0.02727 |    4.0161474269e-07    |    3.1868245514e+02    |    3.1699892290e+02    |
| 0.03636 |    4.0149367133e-07    |    4.2392209453e+02    |    4.2267581534e+02    |
| 0.04545 |    4.0133823704e-07    |    5.2935094209e+02    |    5.2836052291e+02    |
| 0.05455 |    4.0114840119e-07    |    6.3487515416e+02    |    6.3405347602e+02    |
| 0.06364 |    4.0092414309e-07    |    7.4045572852e+02    |    7.3975409757e+02    |
| 0.07273 |    4.0066545162e-07    |    8.4607216420e+02    |    8.4546060024e+02    |
| 0.08182 |    4.0037232234e-07    |    9.5171102028e+02    |    9.5116978434e+02    |
| 0.09091 |    4.0004475673e-07    |    1.0573613915e+03    |    1.0568768359e+03    |
| 0.10000 |    3.9968276238e-07    |    1.1630127896e+03    |    1.1625751254e+03    |
| 0.10909 |    3.9928635375e-07    |    1.2686540003e+03    |    1.2682560067e+03    |
| 0.11818 |    3.9885555321e-07    |    1.3742723813e+03    |    1.3739086174e+03    |
| 0.12727 |    3.9839039244e-07    |    1.4798533793e+03    |    1.4795196795e+03    |
| 0.13636 |    3.9789091390e-07    |    1.5853801639e+03    |    1.5850733030e+03    |
| 0.14545 |    3.9735717257e-07    |    1.6908333267e+03    |    1.6905507896e+03    |
| 0.15455 |    3.9678923777e-07    |    1.7961906209e+03    |    1.7959304412e+03    |
| 0.16364 |    3.9618719515e-07    |    1.9014267275e+03    |    1.9011873698e+03    |
| 0.17273 |    3.9555114886e-07    |    2.0065130388e+03    |    2.0062933124e+03    |
| 0.18182 |    3.9488122372e-07    |    2.1114174568e+03    |    2.1112164508e+03    |
| 0.19091 |    3.9417756763e-07    |    2.2161042033e+03    |    2.2159212365e+03    |
| 0.20000 |    3.9344035402e-07    |    2.3205336415e+03    |    2.3203682231e+03    |
| 0.20909 |    3.9266978440e-07    |    2.4246621078e+03    |    2.4245139066e+03    |
| 0.21818 |    3.9186609101e-07    |    2.5284417555e+03    |    2.5283105749e+03    |
| 0.22727 |    3.9102953958e-07    |    2.6318204110e+03    |    2.6317061678e+03    |
| 0.23636 |    3.9016043207e-07    |    2.7347414427e+03    |    2.7346441503e+03    |
| 0.24545 |    3.8925910955e-07    |    2.8371436451e+03    |    2.8370633980e+03    |
| 0.25455 |    3.8832595508e-07    |    2.9389611390e+03    |    2.9388981002e+03    |
| 0.26364 |    3.8736139661e-07    |    3.0401232894e+03    |    3.0400776784e+03    |
| 0.27273 |    3.8636590989e-07    |    3.1405546441e+03    |    3.1405267266e+03    |
| 0.28182 |    3.8534002137e-07    |    3.2401748930e+03    |    3.2401649709e+03    |
| 0.29091 |    3.8428431105e-07    |    3.3388988526e+03    |    3.3389072543e+03    |
| 0.30000 |    3.8319941527e-07    |    3.4366364755e+03    |    3.4366635475e+03    |
| 0.30909 |    3.8208602945e-07    |    3.5332928893e+03    |    3.5333389869e+03    |
| 0.31818 |    3.8094491063e-07    |    3.6287684660e+03    |    3.6288339446e+03    |
| 0.32727 |    3.7977687998e-07    |    3.7229589245e+03    |    3.7230441311e+03    |
| 0.33636 |    3.7858282507e-07    |    3.8157554691e+03    |    3.8158607330e+03    |
| 0.34545 |    3.7736370192e-07    |    3.9070449656e+03    |    3.9071705900e+03    |
| 0.35455 |    3.7612053685e-07    |    3.9967101589e+03    |    3.9968564109e+03    |
| 0.36364 |    3.7485442807e-07    |    4.0846299318e+03    |    4.0847970336e+03    |
| 0.37273 |    3.7356654692e-07    |    4.1706796104e+03    |    4.1708677295e+03    |
| 0.38182 |    3.7225813876e-07    |    4.2547313155e+03    |    4.2549405549e+03    |
| 0.39091 |    3.7093052353e-07    |    4.3366543640e+03    |    4.3368847516e+03    |
| 0.40000 |    3.6958509584e-07    |    4.4163157199e+03    |    4.4165671985e+03    |
| 0.40909 |    3.6822332463e-07    |    4.4935804980e+03    |    4.4938529149e+03    |
| 0.41818 |    3.6684675233e-07    |    4.5683125213e+03    |    4.5686056169e+03    |
| 0.42727 |    3.6545699348e-07    |    4.6403749310e+03    |    4.6406883284e+03    |
| 0.43636 |    3.6405573284e-07    |    4.7096308515e+03    |    4.7099640453e+03    |
| 0.44545 |    3.6264472286e-07    |    4.7759441092e+03    |    4.7762964542e+03    |
| 0.45455 |    3.6122578057e-07    |    4.8391800039e+03    |    4.8395507043e+03    |
| 0.46364 |    3.5980078380e-07    |    4.8992061318e+03    |    4.8995942297e+03    |
| 0.47273 |    3.5837166682e-07    |    4.9558932577e+03    |    4.9562976228e+03    |
| 0.48182 |    3.5694041527e-07    |    5.0091162340e+03    |    5.0095355524e+03    |
| 0.49091 |    3.5550906042e-07    |    5.0587549614e+03    |    5.0591877253e+03    |
| 0.50000 |    3.5407967276e-07    |    5.1046953878e+03    |    5.1051398853e+03    |
| 0.50909 |    3.5265435504e-07    |    5.1468305389e+03    |    5.1472848444e+03    |
| 0.51818 |    3.5123523452e-07    |    5.1850615742e+03    |    5.1855235392e+03    |
| 0.52727 |    3.4982445474e-07    |    5.2192988604e+03    |    5.2197661045e+03    |
| 0.53636 |    3.4842416669e-07    |    5.2494630529e+03    |    5.2499329558e+03    |
| 0.54545 |    3.4703651945e-07    |    5.2754861758e+03    |    5.2759558696e+03    |
| 0.55455 |    3.4566365041e-07    |    5.2973126885e+03    |    5.2977790509e+03    |
| 0.56364 |    3.4430767505e-07    |    5.3149005279e+03    |    5.3153601751e+03    |
| 0.57273 |    3.4297067646e-07    |    5.3282221096e+03    |    5.3286713908e+03    |
| 0.58182 |    3.4165469462e-07    |    5.3372652775e+03    |    5.3377002684e+03    |
