Число узлов n = 101
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    4.0365074257e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01000 |    4.0362601669e-07    |    1.2336828541e+02    |    1.1612863596e+02    |
| 0.02000 |    4.0356222775e-07    |    2.3515568845e+02    |    2.3226058265e+02    |
| 0.03000 |    4.0345729621e-07    |    3.5025898714e+02    |    3.4839875138e+02    |
| 0.04000 |    4.0331092288e-07    |    4.6592223441e+02    |    4.6454538246e+02    |
| 0.05000 |    4.0312300633e-07    |    5.8179562902e+02    |    5.8070175638e+02    |
| 0.06000 |    4.0289349985e-07    |    6.9777495687e+02    |    6.9686785877e+02    |
| 0.07000 |    4.0262237926e-07    |    8.1381610168e+02    |    8.1304205262e+02    |
| 0.08000 |    4.0230963314e-07    |    9.2989478215e+02    |    9.2922075221e+02    |
| 0.09000 |    4.0195525984e-07    |    1.0459938062e+03    |    1.0453980979e+03    |
| 0.10000 |    4.0155926707e-07    |    1.1620979697e+03    |    1.1615656314e+03    |
| 0.11000 |    4.0112167277e-07    |    1.2781916139e+03    |    1.2777119728e+03    |
| 0.12000 |    4.0064250673e-07    |    1.3942572624e+03    |    1.3938224978e+03    |
| 0.13000 |    4.0012181268e-07    |    1.5102747465e+03    |    1.5098790185e+03    |
| 0.14000 |    3.9955965075e-07    |    1.6262205742e+03    |    1.6258594658e+03    |
| 0.15000 |    3.9895610020e-07    |    1.7420674301e+03    |    1.7417375763e+03    |
| 0.16000 |    3.9831126254e-07    |    1.8577837508e+03    |    1.8574825839e+03    |
| 0.17000 |    3.9762526474e-07    |    1.9733333482e+03    |    1.9730589184e+03    |
| 0.18000 |    3.9689826276e-07    |    2.0886750657e+03    |    2.0884259103e+03    |
| 0.19000 |    3.9613044533e-07    |    2.2037624601e+03    |    2.2035375071e+03    |
| 0.20000 |    3.9532203778e-07    |    2.3185435051e+03    |    2.3183420000e+03    |
| 0.21000 |    3.9447330619e-07    |    2.4329603157e+03    |    2.4327817648e+03    |
| 0.22000 |    3.9358456164e-07    |    2.5469488936e+03    |    2.5467930190e+03    |
| 0.23000 |    3.9265616460e-07    |    2.6604388947e+03    |    2.6603055980e+03    |
| 0.24000 |    3.9168852940e-07    |    2.7733534211e+03    |    2.7732427534e+03    |
| 0.25000 |    3.9068212889e-07    |    2.8856088397e+03    |    2.8855209761e+03    |
| 0.26000 |    3.8963749904e-07    |    2.9971146314e+03    |    2.9970498487e+03    |
| 0.27000 |    3.8855524364e-07    |    3.1077732726e+03    |    3.1077319300e+03    |
| 0.28000 |    3.8743603899e-07    |    3.2174801550e+03    |    3.2174626755e+03    |
| 0.29000 |    3.8628063849e-07    |    3.3261235454e+03    |    3.3261303992e+03    |
| 0.30000 |    3.8508987717e-07    |    3.4335845917e+03    |    3.4336162799e+03    |
| 0.31000 |    3.8386467611e-07    |    3.5397373773e+03    |    3.5397944166e+03    |
| 0.32000 |    3.8260604657e-07    |    3.6444490316e+03    |    3.6445319381e+03    |
| 0.33000 |    3.8131509397e-07    |    3.7475798976e+03    |    3.7476891718e+03    |
| 0.34000 |    3.7999302148e-07    |    3.8489837646e+03    |    3.8491198754e+03    |
| 0.35000 |    3.7864113330e-07    |    3.9485081681e+03    |    3.9486715366e+03    |
| 0.36000 |    3.7726083745e-07    |    4.0459947637e+03    |    4.0461857470e+03    |
| 0.37000 |    3.7585364808e-07    |    4.1412797774e+03    |    4.1414986516e+03    |
| 0.38000 |    3.7442118716e-07    |    4.2341945383e+03    |    4.2344414811e+03    |
| 0.39000 |    3.7296518559e-07    |    4.3245660967e+03    |    4.3248411694e+03    |
| 0.40000 |    3.7148748353e-07    |    4.4122179303e+03    |    4.4125210600e+03    |
| 0.41000 |    3.6999002994e-07    |    4.4969707434e+03    |    4.4973017038e+03    |
| 0.42000 |    3.6847488125e-07    |    4.5786433596e+03    |    4.5790017519e+03    |
| 0.43000 |    3.6694419917e-07    |    4.6570537088e+03    |    4.6574389427e+03    |
| 0.44000 |    3.6540024739e-07    |    4.7320199121e+03    |    4.7324311858e+03    |
| 0.45000 |    3.6384538736e-07    |    4.8033614592e+03    |    4.8037977400e+03    |
| 0.46000 |    3.6228207283e-07    |    4.8709004811e+03    |    4.8713604856e+03    |
| 0.47000 |    3.6071284344e-07    |    4.9344631110e+03    |    4.9349452856e+03    |
| 0.48000 |    3.5914031696e-07    |    4.9938809302e+03    |    4.9943834324e+03    |
