Число узлов n = 1001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9218829899e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00100 |    3.9218805173e-07    |    1.2377885420e+01    |    1.1674413619e+01    |
| 0.00200 |    3.9218741090e-07    |    2.3630218716e+01    |    2.3348830686e+01    |
| 0.00300 |    3.9218635630e-07    |    3.5204146144e+01    |    3.5023254571e+01    |
| 0.00400 |    3.9218488506e-07    |    4.6831681621e+01    |    4.6697688620e+01    |
| 0.00500 |    3.9218299620e-07    |    5.8478720749e+01    |    5.8372136180e+01    |
| 0.00600 |    3.9218068930e-07    |    7.0135146983e+01    |    7.0046600593e+01    |
| 0.00700 |    3.9217796411e-07    |    8.1796840741e+01    |    8.1721085186e+01    |
| 0.00800 |    3.9217482050e-07    |    9.3461798991e+01    |    9.3395593266e+01    |
| 0.00900 |    3.9217125837e-07    |    1.0512892844e+02    |    1.0507012812e+02    |
| 0.01000 |    3.9216727767e-07    |    1.1679758135e+02    |    1.1674469301e+02    |
| 0.01100 |    3.9216287833e-07    |    1.2846734973e+02    |    1.2841929117e+02    |
| 0.01200 |    3.9215806033e-07    |    1.4013796405e+02    |    1.4009392579e+02    |
| 0.01300 |    3.9215282365e-07    |    1.5180923943e+02    |    1.5176860004e+02    |
| 0.01400 |    3.9214716826e-07    |    1.6348104505e+02    |    1.6344331704e+02    |
| 0.01500 |    3.9214109414e-07    |    1.7515328602e+02    |    1.7511807988e+02    |
| 0.01600 |    3.9213460129e-07    |    1.8682589201e+02    |    1.8679289160e+02    |
| 0.01700 |    3.9212768968e-07    |    1.9849881001e+02    |    1.9846775518e+02    |
| 0.01800 |    3.9212035931e-07    |    2.1017199946e+02    |    2.1014267355e+02    |
| 0.01900 |    3.9211261017e-07    |    2.2184542892e+02    |    2.2181764961e+02    |
| 0.02000 |    3.9210444225e-07    |    2.3351907379e+02    |    2.3349268617e+02    |
