Число узлов n = 121
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    4.0032055110e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00833 |    4.0030338032e-07    |    1.0290630093e+02    |    9.6922863042e+01    |
| 0.01667 |    4.0025902304e-07    |    1.9624061636e+02    |    1.9384766619e+02    |
| 0.02500 |    4.0018604736e-07    |    2.9231400917e+02    |    2.9077617617e+02    |
| 0.03333 |    4.0008424759e-07    |    3.8884844608e+02    |    3.8770988621e+02    |
| 0.04167 |    3.9995355414e-07    |    4.8555489962e+02    |    4.8464990623e+02    |
| 0.05000 |    3.9979393463e-07    |    5.8234786213e+02    |    5.8159682637e+02    |
| 0.05833 |    3.9960537144e-07    |    6.7919218376e+02    |    6.7855058476e+02    |
| 0.06667 |    3.9938785442e-07    |    7.7606993477e+02    |    7.7551033618e+02    |
| 0.07500 |    3.9914137837e-07    |    8.7297000949e+02    |    8.7247432115e+02    |
| 0.08333 |    3.9886594209e-07    |    9.6988404738e+02    |    9.6943973506e+02    |
| 0.09167 |    3.9856154826e-07    |    1.0668045515e+03    |    1.0664025976e+03    |
| 0.10000 |    3.9822820381e-07    |    1.1637238974e+03    |    1.1633576227e+03    |
| 0.10833 |    3.9786592045e-07    |    1.2606337447e+03    |    1.2602980880e+03    |
| 0.11667 |    3.9747471540e-07    |    1.3575246482e+03    |    1.3572157060e+03    |
| 0.12500 |    3.9705461232e-07    |    1.4543857746e+03    |    1.4541004949e+03    |
| 0.13333 |    3.9660564223e-07    |    1.5512046783e+03    |    1.5509406513e+03    |
| 0.14167 |    3.9612784467e-07    |    1.6479671127e+03    |    1.6477224226e+03    |
| 0.15000 |    3.9562126883e-07    |    1.7446568640e+03    |    1.7444299826e+03    |
| 0.15833 |    3.9508597481e-07    |    1.8412555998e+03    |    1.8410453078e+03    |
| 0.16667 |    3.9452203502e-07    |    1.9377427279e+03    |    1.9375480560e+03    |
| 0.17500 |    3.9392953551e-07    |    2.0340952641e+03    |    2.0339154478e+03    |
| 0.18333 |    3.9330857749e-07    |    2.1302877064e+03    |    2.1301221509e+03    |
| 0.19167 |    3.9265927891e-07    |    2.2262919157e+03    |    2.2261401685e+03    |
| 0.20000 |    3.9198177601e-07    |    2.3220770030e+03    |    2.3219387313e+03    |
| 0.20833 |    3.9127622503e-07    |    2.4176092216e+03    |    2.4174841952e+03    |
| 0.21667 |    3.9054280393e-07    |    2.5128518680e+03    |    2.5127399435e+03    |
| 0.22500 |    3.8978171412e-07    |    2.6077651876e+03    |    2.6076662965e+03    |
| 0.23333 |    3.8899318228e-07    |    2.7023062898e+03    |    2.7022204280e+03    |
| 0.24167 |    3.8817746224e-07    |    2.7964290707e+03    |    2.7963562893e+03    |
| 0.25000 |    3.8733483676e-07    |    2.8900841460e+03    |    2.8900245428e+03    |
| 0.25833 |    3.8646561947e-07    |    2.9832187928e+03    |    2.9831725059e+03    |
| 0.26667 |    3.8557015676e-07    |    3.0757769043e+03    |    3.0757441049e+03    |
| 0.27500 |    3.8464882960e-07    |    3.1676989555e+03    |    3.1676798421e+03    |
| 0.28333 |    3.8370205547e-07    |    3.2589219830e+03    |    3.2589167756e+03    |
| 0.29167 |    3.8273029019e-07    |    3.3493795795e+03    |    3.3493885141e+03    |
| 0.30000 |    3.8173402967e-07    |    3.4390019037e+03    |    3.4390252271e+03    |
| 0.30833 |    3.8071381174e-07    |    3.5277157078e+03    |    3.5277536723e+03    |
| 0.31667 |    3.7967021774e-07    |    3.6154443832e+03    |    3.6154972413e+03    |
| 0.32500 |    3.7860387419e-07    |    3.7021080256e+03    |    3.7021760250e+03    |
| 0.33333 |    3.7751545425e-07    |    3.7876235220e+03    |    3.7877069001e+03    |
| 0.34167 |    3.7640567908e-07    |    3.8719046589e+03    |    3.8720036379e+03    |
| 0.35000 |    3.7527531911e-07    |    3.9548622553e+03    |    3.9549770363e+03    |
| 0.35833 |    3.7412519511e-07    |    4.0364043198e+03    |    4.0365350776e+03    |
| 0.36667 |    3.7295617910e-07    |    4.1164362343e+03    |    4.1165831116e+03    |
| 0.37500 |    3.7176919506e-07    |    4.1948609649e+03    |    4.1950240667e+03    |
| 0.38333 |    3.7056521944e-07    |    4.2715793015e+03    |    4.2717586887e+03    |
| 0.39167 |    3.6934528141e-07    |    4.3464901262e+03    |    4.3466858102e+03    |
| 0.40000 |    3.6811046291e-07    |    4.4194907127e+03    |    4.4197026489e+03    |
| 0.40833 |    3.6686189834e-07    |    4.4904770568e+03    |    4.4907051380e+03    |
| 0.41667 |    3.6560077403e-07    |    4.5593442376e+03    |    4.5595882880e+03    |
| 0.42500 |    3.6432832738e-07    |    4.6259868115e+03    |    4.6262465803e+03    |
| 0.43333 |    3.6304584563e-07    |    4.6902992384e+03    |    4.6905743929e+03    |
| 0.44167 |    3.6175466437e-07    |    4.7521763392e+03    |    4.7524664583e+03    |
| 0.45000 |    3.6045616557e-07    |    4.8115137855e+03    |    4.8118183533e+03    |
| 0.45833 |    3.5915177539e-07    |    4.8682086199e+03    |    4.8685270189e+03    |
| 0.46667 |    3.5784296145e-07    |    4.9221598066e+03    |    4.9224913113e+03    |
| 0.47500 |    3.5653122983e-07    |    4.9732688098e+03    |    4.9736125802e+03    |
| 0.48333 |    3.5521812161e-07    |    5.0214401992e+03    |    5.0217952744e+03    |
| 0.49167 |    3.5390520907e-07    |    5.0665822797e+03    |    5.0669475719e+03    |
| 0.50000 |    3.5259409142e-07    |    5.1086077429e+03    |    5.1089820313e+03    |
| 0.50833 |    3.5128639022e-07    |    5.1474343365e+03    |    5.1478162617e+03    |
| 0.51667 |    3.4998374443e-07    |    5.1829855488e+03    |    5.1833736071e+03    |
| 0.52500 |    3.4868780499e-07    |    5.2151913036e+03    |    5.2155838418e+03    |
| 0.53333 |    3.4740022923e-07    |    5.2439886601e+03    |    5.2443838709e+03    |
| 0.54167 |    3.4612267485e-07    |    5.2693225134e+03    |    5.2697184302e+03    |
| 0.55000 |    3.4485679362e-07    |    5.2911462886e+03    |    5.2915407818e+03    |
| 0.55833 |    3.4360422493e-07    |    5.3094226227e+03    |    5.3098133953e+03    |
| 0.56667 |    3.4236658905e-07    |    5.3241240268e+03    |    5.3245086106e+03    |
| 0.57500 |    3.4114548026e-07    |    5.3352335203e+03    |    5.3356092727e+03    |
| 0.58333 |    3.3994245987e-07    |    5.3427452302e+03    |    5.3431093304e+03    |
| 0.59167 |    3.3875904921e-07    |    5.3466649457e+03    |    5.3470143912e+03    |
| 0.60000 |    3.3759672262e-07    |    5.3470106183e+03    |    5.3473422217e+03    |
| 0.60833 |    3.3645690049e-07    |    5.3438128002e+03    |    5.3441231851e+03    |
| 0.61667 |    3.3534094249e-07    |    5.3371150087e+03    |    5.3374006051e+03    |
| 0.62500 |    3.3425014095e-07    |    5.3269740079e+03    |    5.3272310471e+03    |
| 0.63333 |    3.3318571458e-07    |    5.3134599972e+03    |    5.3136845051e+03    |
| 0.64167 |    3.3214880247e-07    |    5.2966566971e+03    |    5.2968444864e+03    |
| 0.65000 |    3.3114045858e-07    |    5.2766613227e+03    |    5.2768079820e+03    |
| 0.65833 |    3.3016164662e-07    |    5.2535844345e+03    |    5.2536853156e+03    |
| 0.66667 |    3.2921323558e-07    |    5.2275496601e+03    |    5.2275998610e+03    |
| 0.67500 |    3.2829599581e-07    |    5.1986932775e+03    |    5.1986876214e+03    |
| 0.68333 |    3.2741059570e-07    |    5.1671636547e+03    |    5.1670966634e+03    |
| 0.69167 |    3.2655759918e-07    |    5.1331205402e+03    |    5.1329864009e+03    |
| 0.70000 |    3.2573746385e-07    |    5.0967342024e+03    |    5.0965267261e+03    |
| 0.70833 |    3.2495053993e-07    |    5.0581844159e+03    |    5.0578969862e+03    |
| 0.71667 |    3.2419706995e-07    |    5.0176592974e+03    |    5.0172848072e+03    |
| 0.72500 |    3.2347718920e-07    |    4.9753539952e+03    |    4.9748847697e+03    |
| 0.73333 |    3.2279092702e-07    |    4.9314692412e+03    |    4.9308969434e+03    |
| 0.74167 |    3.2213820873e-07    |    4.8862097753e+03    |    4.8855252913e+03    |
| 0.75000 |    3.2151885829e-07    |    4.8397826589e+03    |    4.8389759594e+03    |
| 0.75833 |    3.2093260167e-07    |    4.7923954965e+03    |    4.7914554687e+03    |
| 0.76667 |    3.2037907073e-07    |    4.7442545897e+03    |    4.7431688347e+03    |
| 0.77500 |    3.1985780764e-07    |    4.6955630513e+03    |    4.6943176403e+03    |
| 0.78333 |    3.1936826973e-07    |    4.6465189137e+03    |    4.6450980929e+03    |
| 0.79167 |    3.1890983470e-07    |    4.5973132687e+03    |    4.5956991043e+03    |
| 0.80000 |    3.1848180604e-07    |    4.5481284800e+03    |    4.5463004283e+03    |
| 0.80833 |    3.1808341864e-07    |    4.4991365147e+03    |    4.4970709017e+03    |
| 0.81667 |    3.1771384442e-07    |    4.4504974432e+03    |    4.4481668313e+03    |
| 0.82500 |    3.1737219796e-07    |    4.4023581564e+03    |    4.3997305711e+03    |
| 0.83333 |    3.1705754202e-07    |    4.3548513563e+03    |    4.3518893361e+03    |
| 0.84167 |    3.1676889286e-07    |    4.3080948688e+03    |    4.3047542916e+03    |
| 0.85000 |    3.1650522534e-07    |    4.2621913361e+03    |    4.2584199564e+03    |
| 0.85833 |    3.1626547779e-07    |    4.2172283346e+03    |    4.2129639476e+03    |
| 0.86667 |    3.1604855653e-07    |    4.1732789734e+03    |    4.1684470866e+03    |
| 0.87500 |    3.1585334025e-07    |    4.1304030205e+03    |    4.1249138709e+03    |
