Число узлов n = 5001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205313722e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00020 |    3.9205312733e-07    |   -0.0000000000e+00    |    2.3350279331e+00    |
| 0.00040 |    3.9205313722e-07    |    6.3769664252e-01    |    4.6700558556e+00    |
| 0.00060 |    3.9205311818e-07    |    3.9911233449e+00    |    7.0050837951e+00    |
| 0.00080 |    3.9205307994e-07    |    6.5686272210e+00    |    9.3401117876e+00    |
| 0.00100 |    3.9205302392e-07    |    9.0168107029e+00    |    1.1675139862e+01    |
| 0.00120 |    3.9205295056e-07    |    1.1417968667e+01    |    1.4010168045e+01    |
| 0.00140 |    3.9205286007e-07    |    1.3796518292e+01    |    1.6345196365e+01    |
| 0.00160 |    3.9205275258e-07    |    1.6162407326e+01    |    1.8680224849e+01    |
| 0.00180 |    3.9205262815e-07    |    1.8520476673e+01    |    2.1015253524e+01    |
| 0.00200 |    3.9205248682e-07    |    2.0873372182e+01    |    2.3350282417e+01    |
| 0.00220 |    3.9205232862e-07    |    2.3222664576e+01    |    2.5685311555e+01    |
| 0.00240 |    3.9205215358e-07    |    2.5569346111e+01    |    2.8020340966e+01    |
| 0.00260 |    3.9205196171e-07    |    2.7914074817e+01    |    3.0355370676e+01    |
| 0.00280 |    3.9205175302e-07    |    3.0257304482e+01    |    3.2690400712e+01    |
| 0.00300 |    3.9205152753e-07    |    3.2599358278e+01    |    3.5025431102e+01    |
| 0.00320 |    3.9205128523e-07    |    3.4940472640e+01    |    3.7360461872e+01    |
| 0.00340 |    3.9205102614e-07    |    3.7280824564e+01    |    3.9695493050e+01    |
| 0.00360 |    3.9205075026e-07    |    3.9620549214e+01    |    4.2030524662e+01    |
| 0.00380 |    3.9205045760e-07    |    4.1959751585e+01    |    4.4365556735e+01    |
| 0.00400 |    3.9205014815e-07    |    4.4298514483e+01    |    4.6700589296e+01    |
| 0.00420 |    3.9204982193e-07    |    4.6636904116e+01    |    4.9035622373e+01    |
| 0.00440 |    3.9204947893e-07    |    4.8974974043e+01    |    5.1370655991e+01    |
| 0.00460 |    3.9204911915e-07    |    5.1312768058e+01    |    5.3705690178e+01    |
| 0.00480 |    3.9204874261e-07    |    5.3650322317e+01    |    5.6040724960e+01    |
| 0.00500 |    3.9204834929e-07    |    5.5987666945e+01    |    5.8375760364e+01    |
| 0.00520 |    3.9204793920e-07    |    5.8324827246e+01    |    6.0710796418e+01    |
| 0.00540 |    3.9204751234e-07    |    6.0661824633e+01    |    6.3045833147e+01    |
| 0.00560 |    3.9204706872e-07    |    6.2998677316e+01    |    6.5380870579e+01    |
| 0.00580 |    3.9204660833e-07    |    6.5335400927e+01    |    6.7715908740e+01    |
| 0.00600 |    3.9204613118e-07    |    6.7672008944e+01    |    7.0050947656e+01    |
| 0.00620 |    3.9204563726e-07    |    7.0008513032e+01    |    7.2385987355e+01    |
| 0.00640 |    3.9204512658e-07    |    7.2344923381e+01    |    7.4721027862e+01    |
| 0.00660 |    3.9204459913e-07    |    7.4681248884e+01    |    7.7056069205e+01    |
| 0.00680 |    3.9204405493e-07    |    7.7017497358e+01    |    7.9391111410e+01    |
| 0.00700 |    3.9204349396e-07    |    7.9353675706e+01    |    8.1726154504e+01    |
| 0.00720 |    3.9204291623e-07    |    8.1689790042e+01    |    8.4061198512e+01    |
| 0.00740 |    3.9204232173e-07    |    8.4025845808e+01    |    8.6396243461e+01    |
| 0.00760 |    3.9204171048e-07    |    8.6361847868e+01    |    8.8731289378e+01    |
| 0.00780 |    3.9204108247e-07    |    8.8697800575e+01    |    9.1066336289e+01    |
| 0.00800 |    3.9204043770e-07    |    9.1033707823e+01    |    9.3401384221e+01    |
| 0.00820 |    3.9203977616e-07    |    9.3369573121e+01    |    9.5736433198e+01    |
| 0.00840 |    3.9203909787e-07    |    9.5705399638e+01    |    9.8071483248e+01    |
| 0.00860 |    3.9203840282e-07    |    9.8041190261e+01    |    1.0040653440e+02    |
| 0.00880 |    3.9203769101e-07    |    1.0037694759e+02    |    1.0274158667e+02    |
| 0.00900 |    3.9203696244e-07    |    1.0271267400e+02    |    1.0507664010e+02    |
| 0.00920 |    3.9203621712e-07    |    1.0504837167e+02    |    1.0741169470e+02    |
| 0.00940 |    3.9203545503e-07    |    1.0738404256e+02    |    1.0974675050e+02    |
| 0.00960 |    3.9203467619e-07    |    1.0971968849e+02    |    1.1208180754e+02    |
