Число узлов n = 41
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9114778494e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.02500 |    3.9099325219e-07    |   -0.0000000000e+00    |    2.9202027999e+02    |
| 0.05000 |    3.9114778494e-07    |    7.9796143925e+01    |    5.8400784822e+02    |
| 0.07500 |    3.9085012312e-07    |    4.9916160532e+02    |    8.7597289244e+02    |
| 0.10000 |    3.9025250126e-07    |    8.2162409642e+02    |    1.1678788964e+03    |
| 0.12500 |    3.8937672061e-07    |    1.1280447644e+03    |    1.4595788608e+03    |
| 0.15000 |    3.8823030029e-07    |    1.4286617533e+03    |    1.7507975011e+03    |
| 0.17500 |    3.8681722657e-07    |    1.7263758635e+03    |    2.0411014694e+03    |
| 0.20000 |    3.8514064589e-07    |    2.0221468844e+03    |    2.3298699099e+03    |
| 0.22500 |    3.8320398970e-07    |    2.3161340864e+03    |    2.6162668811e+03    |
| 0.25000 |    3.8101167193e-07    |    2.6080317877e+03    |    2.8992169477e+03    |
| 0.27500 |    3.7856965369e-07    |    2.8971835639e+03    |    3.1773855186e+03    |
| 0.30000 |    3.7588596484e-07    |    3.1826226313e+03    |    3.4491658659e+03    |
| 0.32500 |    3.7297120669e-07    |    3.4630865598e+03    |    3.7126751082e+03    |
| 0.35000 |    3.6983903232e-07    |    3.7370257597e+03    |    3.9657617423e+03    |
| 0.37500 |    3.6650658660e-07    |    4.0026155073e+03    |    4.2060275028e+03    |
| 0.40000 |    3.6299487778e-07    |    4.2577776330e+03    |    4.4308663545e+03    |
| 0.42500 |    3.5932904495e-07    |    4.5002164649e+03    |    4.6375231973e+03    |
| 0.45000 |    3.5553848113e-07    |    4.7274727878e+03    |    4.8231743128e+03    |
| 0.47500 |    3.5165676923e-07    |    4.9369988713e+03    |    4.9850306000e+03    |
| 0.50000 |    3.4772139031e-07    |    5.1262567355e+03    |    5.1204631645e+03    |
| 0.52500 |    3.4377317055e-07    |    5.2928406015e+03    |    5.2271487705e+03    |
| 0.55000 |    3.3985544640e-07    |    5.4346228016e+03    |    5.3032300193e+03    |
| 0.57500 |    3.3601294739e-07    |    5.5499202756e+03    |    5.3474819287e+03    |
| 0.60000 |    3.3229042212e-07    |    5.6376761903e+03    |    5.3594730175e+03    |
| 0.62500 |    3.2873106413e-07    |    5.6976483759e+03    |    5.3397053500e+03    |
| 0.65000 |    3.2537482758e-07    |    5.7305935349e+03    |    5.2897147743e+03    |
| 0.67500 |    3.2225675292e-07    |    5.7384342048e+03    |    5.2121105453e+03    |
| 0.70000 |    3.1940544460e-07    |    5.7243953101e+03    |    5.1105336645e+03    |
| 0.72500 |    3.1684184877e-07    |    5.6931005497e+03    |    4.9895168271e+03    |
| 0.75000 |    3.1457846362e-07    |    5.6506285615e+03    |    4.8542371913e+03    |
| 0.77500 |    3.1261907382e-07    |    5.6045493203e+03    |    4.7101673691e+03    |
| 0.80000 |    3.1095903566e-07    |    5.5640006117e+03    |    4.5626503559e+03    |
| 0.82500 |    3.0958605958e-07    |    5.5399386225e+03    |    4.4164488869e+03    |
| 0.85000 |    3.0848135789e-07    |    5.5458416318e+03    |    4.2753438592e+03    |
| 0.87500 |    3.0762097163e-07    |    5.5994539187e+03    |    4.1418699070e+03    |
| 0.90000 |    3.0697708512e-07    |    5.7268987099e+03    |    4.0172641021e+03    |
| 0.92500 |    3.0651919261e-07    |    5.9725682116e+03    |    3.9016520393e+03    |
| 0.95000 |    3.0621509222e-07    |    6.4251655104e+03    |    3.7944077130e+03    |
| 0.97500 |    3.0603180962e-07    |    7.2995303537e+03    |    3.6945440430e+03    |
| 1.00000 |    3.0593664551e-07    |    7.1223398630e+03    |    3.6009975404e+03    |
--------------------------------------------------------------------------------------
