Число узлов n = 801
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9204990734e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00125 |    3.9204952099e-07    |   -0.0000000000e+00    |    1.4593948840e+01    |
| 0.00250 |    3.9204990734e-07    |    3.9856188898e+00    |    2.9187895077e+01    |
| 0.00375 |    3.9204916354e-07    |    2.4944565548e+01    |    4.3781845433e+01    |
| 0.00500 |    3.9204767017e-07    |    4.1054002889e+01    |    5.8375808719e+01    |
| 0.00625 |    3.9204548159e-07    |    5.6355205668e+01    |    7.2969791811e+01    |
| 0.00750 |    3.9204261592e-07    |    7.1362523828e+01    |    8.7563801352e+01    |
| 0.00875 |    3.9203908140e-07    |    8.6228571347e+01    |    1.0215784388e+02    |
| 0.01000 |    3.9203488246e-07    |    1.0101552815e+02    |    1.1675192584e+02    |
| 0.01125 |    3.9203002177e-07    |    1.1575365623e+02    |    1.3134605359e+02    |
| 0.01250 |    3.9202450104e-07    |    1.3045949840e+02    |    1.4594023342e+02    |
| 0.01375 |    3.9201832144e-07    |    1.4514287785e+02    |    1.6053447149e+02    |
| 0.01500 |    3.9201148382e-07    |    1.5981000229e+02    |    1.7512877389e+02    |
| 0.01625 |    3.9200398879e-07    |    1.7446499039e+02    |    1.8972314657e+02    |
| 0.01750 |    3.9199583683e-07    |    1.8911068421e+02    |    2.0431759537e+02    |
| 0.01875 |    3.9198702830e-07    |    2.0374910929e+02    |    2.1891212600e+02    |
| 0.02000 |    3.9197756349e-07    |    2.1838174906e+02    |    2.3350674404e+02    |
| 0.02125 |    3.9196744262e-07    |    2.3300971531e+02    |    2.4810145489e+02    |
| 0.02250 |    3.9195666589e-07    |    2.4763385816e+02    |    2.6269626381e+02    |
| 0.02375 |    3.9194523346e-07    |    2.6225483907e+02    |    2.7729117590e+02    |
| 0.02500 |    3.9193314544e-07    |    2.7687318069e+02    |    2.9188619605e+02    |
| 0.02625 |    3.9192040195e-07    |    2.9148930165e+02    |    3.0648132899e+02    |
| 0.02750 |    3.9190700309e-07    |    3.0610354138e+02    |    3.2107657924e+02    |
| 0.02875 |    3.9189294893e-07    |    3.2071617811e+02    |    3.3567195110e+02    |
| 0.03000 |    3.9187823953e-07    |    3.3532744219e+02    |    3.5026744867e+02    |
