Число узлов n = 81
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9180207198e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01250 |    3.9176343790e-07    |    5.9027973049e-11    |    1.4595870670e+02    |
| 0.02500 |    3.9180207198e-07    |    3.9867712634e+01    |    2.9191444216e+02    |
| 0.03750 |    3.9172768235e-07    |    2.4948123338e+02    |    4.3787257655e+02    |
| 0.05000 |    3.9157832443e-07    |    4.1060927608e+02    |    5.8383860069e+02    |
| 0.06250 |    3.9135943069e-07    |    5.6367254875e+02    |    7.2981312350e+02    |
| 0.07500 |    3.9107281011e-07    |    7.1381827418e+02    |    8.7579258528e+02    |
| 0.08750 |    3.9071928746e-07    |    8.6257288758e+02    |    1.0217684009e+03    |
| 0.10000 |    3.9029931570e-07    |    1.0105542494e+03    |    1.1677260001e+03    |
| 0.11250 |    3.8981318382e-07    |    1.1580558631e+03    |    1.3136438509e+03    |
| 0.12500 |    3.8926110615e-07    |    1.3052278914e+03    |    1.4594924813e+03    |
| 0.13750 |    3.8864326876e-07    |    1.4521461742e+03    |    1.6052335071e+03    |
| 0.15000 |    3.8795985780e-07    |    1.5988422949e+03    |    1.7508186703e+03    |
| 0.16250 |    3.8721107975e-07    |    1.7453178789e+03    |    1.8961888937e+03    |
| 0.17500 |    3.8639717788e-07    |    1.8915517646e+03    |    2.0412733584e+03    |
| 0.18750 |    3.8551844683e-07    |    2.0375036713e+03    |    2.1859886107e+03    |
| 0.20000 |    3.8457524655e-07    |    2.1831160366e+03    |    2.3302377080e+03    |
| 0.21250 |    3.8356801598e-07    |    2.3283148494e+03    |    2.4739094132e+03    |
| 0.22500 |    3.8249728684e-07    |    2.4730099216e+03    |    2.6168774486e+03    |
| 0.23750 |    3.8136369766e-07    |    2.6170948459e+03    |    2.7589998234e+03    |
| 0.25000 |    3.8016800800e-07    |    2.7604467879e+03    |    2.9001182476e+03    |
| 0.26250 |    3.7891111292e-07    |    2.9029262103e+03    |    3.0400576489e+03    |
| 0.27500 |    3.7759405764e-07    |    3.0443765918e+03    |    3.1786258104e+03    |
| 0.28750 |    3.7621805217e-07    |    3.1846241925e+03    |    3.3156131463e+03    |
| 0.30000 |    3.7478448588e-07    |    3.3234779023e+03    |    3.4507926372e+03    |
| 0.31250 |    3.7329494173e-07    |    3.4607292073e+03    |    3.5839199445e+03    |
| 0.32500 |    3.7175121009e-07    |    3.5961523033e+03    |    3.7147337265e+03    |
| 0.33750 |    3.7015530171e-07    |    3.7295043851e+03    |    3.8429561786e+03    |
| 0.35000 |    3.6850945985e-07    |    3.8605261393e+03    |    3.9682938198e+03    |
| 0.36250 |    3.6681617101e-07    |    3.9889424653e+03    |    4.0904385481e+03    |
