Число узлов n = 9001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205320567e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00011 |    3.9205320261e-07    |    6.6406465789e-09    |    1.2972376956e+00    |
| 0.00022 |    3.9205320567e-07    |    3.5427589849e-01    |    2.5944753894e+00    |
| 0.00033 |    3.9205319979e-07    |    2.2172906758e+00    |    3.8917130861e+00    |
| 0.00044 |    3.9205318799e-07    |    3.6492372040e+00    |    5.1889507919e+00    |
| 0.00056 |    3.9205317070e-07    |    5.0093390482e+00    |    6.4861885117e+00    |
| 0.00067 |    3.9205314806e-07    |    6.3433155530e+00    |    7.7834262502e+00    |
| 0.00078 |    3.9205312013e-07    |    7.6647318125e+00    |    9.0806640122e+00    |
| 0.00089 |    3.9205308695e-07    |    8.9791143590e+00    |    1.0377901802e+01    |
| 0.00100 |    3.9205304855e-07    |    1.0289152568e+01    |    1.1675139625e+01    |
| 0.00111 |    3.9205300493e-07    |    1.1596316340e+01    |    1.2972377485e+01    |
| 0.00122 |    3.9205295610e-07    |    1.2901478282e+01    |    1.4269615388e+01    |
| 0.00133 |    3.9205290208e-07    |    1.4205189648e+01    |    1.5566853337e+01    |
| 0.00144 |    3.9205284286e-07    |    1.5507815986e+01    |    1.6864091337e+01    |
| 0.00156 |    3.9205277845e-07    |    1.6809609401e+01    |    1.8161329394e+01    |
| 0.00167 |    3.9205270885e-07    |    1.8110749436e+01    |    1.9458567511e+01    |
| 0.00178 |    3.9205263407e-07    |    1.9411367409e+01    |    2.0755805693e+01    |
| 0.00189 |    3.9205255410e-07    |    2.0711561637e+01    |    2.2053043945e+01    |
| 0.00200 |    3.9205246895e-07    |    2.2011407224e+01    |    2.3350282272e+01    |
| 0.00211 |    3.9205237862e-07    |    2.3310962475e+01    |    2.4647520678e+01    |
| 0.00222 |    3.9205228312e-07    |    2.4610273397e+01    |    2.5944759168e+01    |
| 0.00233 |    3.9205218243e-07    |    2.5909376779e+01    |    2.7241997747e+01    |
| 0.00244 |    3.9205207657e-07    |    2.7208302325e+01    |    2.8539236418e+01    |
| 0.00256 |    3.9205196552e-07    |    2.8507074339e+01    |    2.9836475187e+01    |
| 0.00267 |    3.9205184931e-07    |    2.9805712942e+01    |    3.1133714059e+01    |
| 0.00278 |    3.9205172791e-07    |    3.1104234870e+01    |    3.2430953038e+01    |
| 0.00289 |    3.9205160134e-07    |    3.2402654126e+01    |    3.3728192128e+01    |
| 0.00300 |    3.9205146960e-07    |    3.3700982605e+01    |    3.5025431334e+01    |
| 0.00311 |    3.9205133268e-07    |    3.4999230434e+01    |    3.6322670661e+01    |
| 0.00322 |    3.9205119058e-07    |    3.6297406291e+01    |    3.7619910114e+01    |
| 0.00333 |    3.9205104331e-07    |    3.7595517642e+01    |    3.8917149697e+01    |
| 0.00344 |    3.9205089087e-07    |    3.8893570927e+01    |    4.0214389414e+01    |
| 0.00356 |    3.9205073325e-07    |    4.0191571810e+01    |    4.1511629271e+01    |
| 0.00367 |    3.9205057046e-07    |    4.1489525254e+01    |    4.2808869272e+01    |
| 0.00378 |    3.9205040249e-07    |    4.2787435586e+01    |    4.4106109421e+01    |
| 0.00389 |    3.9205022935e-07    |    4.4085306633e+01    |    4.5403349724e+01    |
| 0.00400 |    3.9205005104e-07    |    4.5383141768e+01    |    4.6700590184e+01    |
| 0.00411 |    3.9204986756e-07    |    4.6680943992e+01    |    4.7997830806e+01    |
| 0.00422 |    3.9204967890e-07    |    4.7978716008e+01    |    4.9295071596e+01    |
| 0.00433 |    3.9204948507e-07    |    4.9276460234e+01    |    5.0592312557e+01    |
| 0.00444 |    3.9204928607e-07    |    5.0574178794e+01    |    5.1889553694e+01    |
| 0.00456 |    3.9204908189e-07    |    5.1871873648e+01    |    5.3186795012e+01    |
| 0.00467 |    3.9204887254e-07    |    5.3169546568e+01    |    5.4484036515e+01    |
| 0.00478 |    3.9204865802e-07    |    5.4467199102e+01    |    5.5781278208e+01    |
| 0.00489 |    3.9204843833e-07    |    5.5764832718e+01    |    5.7078520096e+01    |
| 0.00500 |    3.9204821346e-07    |    5.7062448736e+01    |    5.8375762183e+01    |
| 0.00511 |    3.9204798342e-07    |    5.8360048314e+01    |    5.9673004473e+01    |
| 0.00522 |    3.9204774821e-07    |    5.9657632559e+01    |    6.0970246972e+01    |
| 0.00533 |    3.9204750783e-07    |    6.0955202487e+01    |    6.2267489684e+01    |
| 0.00544 |    3.9204726227e-07    |    6.2252758983e+01    |    6.3564732613e+01    |
| 0.00556 |    3.9204701155e-07    |    6.3550302889e+01    |    6.4861975764e+01    |
| 0.00567 |    3.9204675565e-07    |    6.4847835016e+01    |    6.6159219141e+01    |
| 0.00578 |    3.9204649458e-07    |    6.6145356041e+01    |    6.7456462750e+01    |
| 0.00589 |    3.9204622833e-07    |    6.7442866608e+01    |    6.8753706595e+01    |
| 0.00600 |    3.9204595692e-07    |    6.8740367369e+01    |    7.0050950679e+01    |
| 0.00611 |    3.9204568033e-07    |    7.0037858854e+01    |    7.1348195009e+01    |
| 0.00622 |    3.9204539857e-07    |    7.1335341588e+01    |    7.2645439588e+01    |
| 0.00633 |    3.9204511164e-07    |    7.2632816083e+01    |    7.3942684421e+01    |
| 0.00644 |    3.9204481954e-07    |    7.3930282776e+01    |    7.5239929512e+01    |
