Число узлов n = 7001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205318530e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00014 |    3.9205318026e-07    |   -0.0000000000e+00    |    1.6678770544e+00    |
| 0.00029 |    3.9205318530e-07    |    4.5549757355e-01    |    3.3357541049e+00    |
| 0.00043 |    3.9205317559e-07    |    2.8508023165e+00    |    5.0036311616e+00    |
| 0.00057 |    3.9205315608e-07    |    4.6918764558e+00    |    6.6715082377e+00    |
| 0.00071 |    3.9205312750e-07    |    6.4405788589e+00    |    8.3393853435e+00    |
| 0.00086 |    3.9205309007e-07    |    8.1556915692e+00    |    1.0007262489e+01    |
| 0.00100 |    3.9205304390e-07    |    9.8546554054e+00    |    1.1675139685e+01    |
| 0.00114 |    3.9205298906e-07    |    1.1544575915e+01    |    1.3343016940e+01    |
| 0.00129 |    3.9205292557e-07    |    1.3228910874e+01    |    1.5010894264e+01    |
| 0.00143 |    3.9205285347e-07    |    1.4909550159e+01    |    1.6678771669e+01    |
| 0.00157 |    3.9205277276e-07    |    1.6587615710e+01    |    1.8346649162e+01    |
| 0.00171 |    3.9205268345e-07    |    1.8263816265e+01    |    2.0014526755e+01    |
| 0.00186 |    3.9205258556e-07    |    1.9938621840e+01    |    2.1682404457e+01    |
| 0.00200 |    3.9205247908e-07    |    2.1612356551e+01    |    2.3350282279e+01    |
| 0.00214 |    3.9205236403e-07    |    2.3285251235e+01    |    2.5018160229e+01    |
| 0.00229 |    3.9205224041e-07    |    2.4957474750e+01    |    2.6686038318e+01    |
| 0.00243 |    3.9205210822e-07    |    2.6629153523e+01    |    2.8353916555e+01    |
| 0.00257 |    3.9205196747e-07    |    2.8300384098e+01    |    3.0021794951e+01    |
| 0.00271 |    3.9205181815e-07    |    2.9971241469e+01    |    3.1689673515e+01    |
| 0.00286 |    3.9205166027e-07    |    3.1641784776e+01    |    3.3357552257e+01    |
| 0.00300 |    3.9205149383e-07    |    3.3312061262e+01    |    3.5025431187e+01    |
| 0.00314 |    3.9205131883e-07    |    3.4982109199e+01    |    3.6693310315e+01    |
| 0.00329 |    3.9205113527e-07    |    3.6651959866e+01    |    3.8361189650e+01    |
| 0.00343 |    3.9205094316e-07    |    3.8321639073e+01    |    4.0029069203e+01    |
| 0.00357 |    3.9205074248e-07    |    3.9991168337e+01    |    4.1696948983e+01    |
| 0.00371 |    3.9205053326e-07    |    4.1660565704e+01    |    4.3364829000e+01    |
| 0.00386 |    3.9205031547e-07    |    4.3329846463e+01    |    4.5032709264e+01    |
| 0.00400 |    3.9205008913e-07    |    4.4999023619e+01    |    4.6700589784e+01    |
| 0.00414 |    3.9204985424e-07    |    4.6668108318e+01    |    4.8368470571e+01    |
| 0.00429 |    3.9204961080e-07    |    4.8337110197e+01    |    5.0036351634e+01    |
| 0.00443 |    3.9204935880e-07    |    5.0006037563e+01    |    5.1704232983e+01    |
| 0.00457 |    3.9204909825e-07    |    5.1674897677e+01    |    5.3372114628e+01    |
| 0.00471 |    3.9204882914e-07    |    5.3343696902e+01    |    5.5039996578e+01    |
| 0.00486 |    3.9204855149e-07    |    5.5012440817e+01    |    5.6707878843e+01    |
| 0.00500 |    3.9204826528e-07    |    5.6681134345e+01    |    5.8375761433e+01    |
| 0.00514 |    3.9204797052e-07    |    5.8349781812e+01    |    6.0043644358e+01    |
| 0.00529 |    3.9204766720e-07    |    6.0018387120e+01    |    6.1711527628e+01    |
| 0.00543 |    3.9204735534e-07    |    6.1686953734e+01    |    6.3379411251e+01    |
| 0.00557 |    3.9204703493e-07    |    6.3355484747e+01    |    6.5047295239e+01    |
| 0.00571 |    3.9204670596e-07    |    6.5023982934e+01    |    6.6715179600e+01    |
| 0.00586 |    3.9204636845e-07    |    6.6692450789e+01    |    6.8383064345e+01    |
| 0.00600 |    3.9204602238e-07    |    6.8360890591e+01    |    7.0050949482e+01    |
| 0.00614 |    3.9204566776e-07    |    7.0029304364e+01    |    7.1718835022e+01    |
| 0.00629 |    3.9204530459e-07    |    7.1697693967e+01    |    7.3386720975e+01    |
| 0.00643 |    3.9204493288e-07    |    7.3366061085e+01    |    7.5054607350e+01    |
| 0.00657 |    3.9204455261e-07    |    7.5034407252e+01    |    7.6722494156e+01    |
| 0.00671 |    3.9204416379e-07    |    7.6702733893e+01    |    7.8390381404e+01    |
| 0.00686 |    3.9204376642e-07    |    7.8371042275e+01    |    8.0058269103e+01    |
| 0.00700 |    3.9204336050e-07    |    8.0039333574e+01    |    8.1726157263e+01    |
| 0.00714 |    3.9204294604e-07    |    8.1707608882e+01    |    8.3394045893e+01    |
| 0.00729 |    3.9204252302e-07    |    8.3375869205e+01    |    8.5061935003e+01    |
| 0.00743 |    3.9204209145e-07    |    8.5044115457e+01    |    8.6729824603e+01    |
| 0.00757 |    3.9204165134e-07    |    8.6712348457e+01    |    8.8397714701e+01    |
| 0.00771 |    3.9204120267e-07    |    8.8380569013e+01    |    9.0065605309e+01    |
| 0.00786 |    3.9204074546e-07    |    9.0048777866e+01    |    9.1733496434e+01    |
| 0.00800 |    3.9204027969e-07    |    9.1716975681e+01    |    9.3401388088e+01    |
