Число узлов n = 51
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9515852887e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.02000 |    3.9505962680e-07    |    2.4734922787e+02    |    2.3317896554e+02    |
| 0.04000 |    3.9480359058e-07    |    4.7204200634e+02    |    4.6638158176e+02    |
| 0.06000 |    3.9438226541e-07    |    7.0324777745e+02    |    6.9962050481e+02    |
| 0.08000 |    3.9379448335e-07    |    9.3555695525e+02    |    9.3288739934e+02    |
| 0.10000 |    3.9303990233e-07    |    1.1682413508e+03    |    1.1661428096e+03    |
| 0.12000 |    3.9211849575e-07    |    1.4010145200e+03    |    1.3993056910e+03    |
| 0.14000 |    3.9103049054e-07    |    1.6336589259e+03    |    1.6322430650e+03    |
| 0.16000 |    3.8977640683e-07    |    1.8659375712e+03    |    1.8647598289e+03    |
| 0.18000 |    3.8835713752e-07    |    2.0975597656e+03    |    2.0965888263e+03    |
| 0.20000 |    3.8677405084e-07    |    2.3281622778e+03    |    2.3273813351e+03    |
| 0.22000 |    3.8502910954e-07    |    2.5572963295e+03    |    2.5566981878e+03    |
| 0.24000 |    3.8312500274e-07    |    2.7844176019e+03    |    2.7840017919e+03    |
| 0.26000 |    3.8106528745e-07    |    3.0088784371e+03    |    3.0086493865e+03    |
| 0.28000 |    3.7885453600e-07    |    3.2299221457e+03    |    3.2298879303e+03    |
| 0.30000 |    3.7649848535e-07    |    3.4466796566e+03    |    3.4468510808e+03    |
| 0.32000 |    3.7400418317e-07    |    3.6581689157e+03    |    3.6585587811e+03    |
| 0.34000 |    3.7138012476e-07    |    3.8632975337e+03    |    3.8639200170e+03    |
| 0.36000 |    3.6863637375e-07    |    4.0608692445e+03    |    4.0617393370e+03    |
| 0.38000 |    3.6578465879e-07    |    4.2495947485e+03    |    4.2507277368e+03    |
| 0.40000 |    3.6283843751e-07    |    4.4281075009e+03    |    4.4295184791e+03    |
| 0.42000 |    3.5981291883e-07    |    4.5949849391e+03    |    4.5966883603e+03    |
| 0.44000 |    3.5672503430e-07    |    4.7487755255e+03    |    4.7507848104e+03    |
| 0.46000 |    3.5359335002e-07    |    4.8880318081e+03    |    4.8903590403e+03    |
| 0.48000 |    3.5043791168e-07    |    5.0113494483e+03    |    5.0140051972e+03    |
| 0.50000 |    3.4728001720e-07    |    5.1374812905e+03    |    5.1204051681e+03    |
| 0.52000 |    3.4411722306e-07    |    5.2653624631e+03    |    5.2083804769e+03    |
| 0.54000 |    3.4097418354e-07    |    5.3748829851e+03    |    5.2769450636e+03    |
| 0.56000 |    3.3787375027e-07    |    5.4670500619e+03    |    5.3253580192e+03    |
| 0.58000 |    3.3483890768e-07    |    5.5411779496e+03    |    5.3531781882e+03    |
| 0.60000 |    3.3189227274e-07    |    5.5968815956e+03    |    5.3603148855e+03    |
| 0.62000 |    3.2905555482e-07    |    5.6341359077e+03    |    5.3470713161e+03    |
| 0.64000 |    3.2634899809e-07    |    5.6533314639e+03    |    5.3141765554e+03    |
| 0.66000 |    3.2379083320e-07    |    5.6553234393e+03    |    5.2628016384e+03    |
| 0.68000 |    3.2139676885e-07    |    5.6414704286e+03    |    5.1945552960e+03    |
| 0.70000 |    3.1917955450e-07    |    5.6136601634e+03    |    5.1114553076e+03    |
| 0.72000 |    3.1714864410e-07    |    5.5743200898e+03    |    5.0158724544e+03    |
| 0.74000 |    3.1530998531e-07    |    5.5264127178e+03    |    4.9104458041e+03    |
| 0.76000 |    3.1366595039e-07    |    5.4734190374e+03    |    4.7979706459e+03    |
| 0.78000 |    3.1221541273e-07    |    5.4193188300e+03    |    4.6812638316e+03    |
| 0.80000 |    3.1095395999e-07    |    5.3685855263e+03    |    4.5630154376e+03    |
| 0.82000 |    3.0987422013e-07    |    5.3262274477e+03    |    4.4456400962e+03    |
| 0.84000 |    3.0896626572e-07    |    5.2979308918e+03    |    4.3311452495e+03    |
| 0.86000 |    3.0821805484e-07    |    5.2904024788e+03    |    4.2210356165e+03    |
| 0.88000 |    3.0761586793e-07    |    5.3120894701e+03    |    4.1162715705e+03    |
| 0.90000 |    3.0714470965e-07    |    5.3746311213e+03    |    4.0172920712e+03    |
| 0.92000 |    3.0678866199e-07    |    5.4958110180e+03    |    3.9240995426e+03    |
| 0.94000 |    3.0653119737e-07    |    5.7059006415e+03    |    3.8363868642e+03    |
| 0.96000 |    3.0635548146e-07    |    6.0627335585e+03    |    3.7536725869e+03    |
| 0.98000 |    3.0624470915e-07    |    6.6935231414e+03    |    3.6754102834e+03    |
| 1.00000 |    3.0618252048e-07    |    6.6019685454e+03    |    3.6010568170e+03    |
--------------------------------------------------------------------------------------
