Число узлов n = 81
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9399132151e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01250 |    3.9395268743e-07    |    1.5464394138e+02    |    1.4581144867e+02    |
| 0.02500 |    3.9385262825e-07    |    2.9516069932e+02    |    2.9162925531e+02    |
| 0.03750 |    3.9368797118e-07    |    4.3972688628e+02    |    4.3745864287e+02    |
| 0.05000 |    3.9345825865e-07    |    5.8498044035e+02    |    5.8330280771e+02    |
| 0.06250 |    3.9316333613e-07    |    7.3049317817e+02    |    7.2916199513e+02    |
| 0.07500 |    3.9280313582e-07    |    8.7613416480e+02    |    8.7503248678e+02    |
| 0.08750 |    3.9237763005e-07    |    1.0218428061e+03    |    1.0209056022e+03    |
| 0.10000 |    3.9188681940e-07    |    1.1675791295e+03    |    1.1667667049e+03    |
| 0.11250 |    3.9133073158e-07    |    1.3133076398e+03    |    1.3125942121e+03    |
| 0.12500 |    3.9070942495e-07    |    1.4589905068e+03    |    1.4583586098e+03    |
| 0.13750 |    3.9002299446e-07    |    1.6045840037e+03    |    1.6040214766e+03    |
| 0.15000 |    3.8927157914e-07    |    1.7500362718e+03    |    1.7495345184e+03    |
| 0.16250 |    3.8845537098e-07    |    1.8952856966e+03    |    1.8948386206e+03    |
| 0.17500 |    3.8757462472e-07    |    2.0402596006e+03    |    2.0398629237e+03    |
| 0.18750 |    3.8662966860e-07    |    2.1848731196e+03    |    2.1845239273e+03    |
| 0.20000 |    3.8562091595e-07    |    2.3290282063e+03    |    2.3287246349e+03    |
| 0.21250 |    3.8454887748e-07    |    2.4726127310e+03    |    2.4723537450e+03    |
| 0.22500 |    3.8341417418e-07    |    2.6154996741e+03    |    2.6152849044e+03    |
| 0.23750 |    3.8221755087e-07    |    2.7575464111e+03    |    2.7573760320e+03    |
| 0.25000 |    3.8095988999e-07    |    2.8985940962e+03    |    2.8984687318e+03    |
| 0.26250 |    3.7964222585e-07    |    3.0384671584e+03    |    3.0383878073e+03    |
| 0.27500 |    3.7826575894e-07    |    3.1769729229e+03    |    3.1769408971e+03    |
| 0.28750 |    3.7683187016e-07    |    3.3139013758e+03    |    3.3139182489e+03    |
| 0.30000 |    3.7534213494e-07    |    3.4490250903e+03    |    3.4490926528e+03    |
| 0.31250 |    3.7379833676e-07    |    3.5820993350e+03    |    3.5822195542e+03    |
| 0.32500 |    3.7220248010e-07    |    3.7128623848e+03    |    3.7130373685e+03    |
| 0.33750 |    3.7055680237e-07    |    3.8410360580e+03    |    3.8412680199e+03    |
| 0.35000 |    3.6886378459e-07    |    3.9663264999e+03    |    3.9666177277e+03    |
| 0.36250 |    3.6712616051e-07    |    4.0884252367e+03    |    4.0887780607e+03    |
| 0.37500 |    3.6534692392e-07    |    4.2070105202e+03    |    4.2074272834e+03    |
| 0.38750 |    3.6352933363e-07    |    4.3217489838e+03    |    4.3222320133e+03    |
| 0.40000 |    3.6167691597e-07    |    4.4322976274e+03    |    4.4328492070e+03    |
| 0.41250 |    3.5979346440e-07    |    4.5383061476e+03    |    4.5389284922e+03    |
| 0.42500 |    3.5788303583e-07    |    4.6394196231e+03    |    4.6401148550e+03    |
| 0.43750 |    3.5594994341e-07    |    4.7352815630e+03    |    4.7360516916e+03    |
| 0.45000 |    3.5399874548e-07    |    4.8255373195e+03    |    4.8263842245e+03    |
| 0.46250 |    3.5203423046e-07    |    4.9098378580e+03    |    4.9107632777e+03    |
| 0.47500 |    3.5006139734e-07    |    4.9878438721e+03    |    4.9888493974e+03    |
| 0.48750 |    3.4808543185e-07    |    5.0592302194e+03    |    5.0603172956e+03    |
| 0.50000 |    3.4611167810e-07    |    5.1361736735e+03    |    5.1248605829e+03    |
| 0.51250 |    3.4413600696e-07    |    5.2136825469e+03    |    5.1821972903e+03    |
| 0.52500 |    3.4216800802e-07    |    5.2791021457e+03    |    5.2320747540e+03    |
| 0.53750 |    3.4021324369e-07    |    5.3375395028e+03    |    5.2742743484e+03    |
| 0.55000 |    3.3827732370e-07    |    5.3887826434e+03    |    5.3086170298e+03    |
| 0.56250 |    3.3636586021e-07    |    5.4326586086e+03    |    5.3349685685e+03    |
| 0.57500 |    3.3448441968e-07    |    5.4690389984e+03    |    5.3532445961e+03    |
| 0.58750 |    3.3263847218e-07    |    5.4978454289e+03    |    5.3634153367e+03    |
| 0.60000 |    3.3083333894e-07    |    5.5190547895e+03    |    5.3655098809e+03    |
| 0.61250 |    3.2907413900e-07    |    5.5327041736e+03    |    5.3596198463e+03    |
| 0.62500 |    3.2736573596e-07    |    5.5388953449e+03    |    5.3459022605e+03    |
| 0.63750 |    3.2571268600e-07    |    5.5377985949e+03    |    5.3245814976e+03    |
| 0.65000 |    3.2411918812e-07    |    5.5296558432e+03    |    5.2959500962e+03    |
| 0.66250 |    3.2258903811e-07    |    5.5147828349e+03    |    5.2603682939e+03    |
| 0.67500 |    3.2112558709e-07    |    5.4935702976e+03    |    5.2182621234e+03    |
| 0.68750 |    3.1973170597e-07    |    5.4664839375e+03    |    5.1701199386e+03    |
| 0.70000 |    3.1840975675e-07    |    5.4340631864e+03    |    5.1164872678e+03    |
| 0.71250 |    3.1716157151e-07    |    5.3969186493e+03    |    5.0579599344e+03    |
| 0.72500 |    3.1598843967e-07    |    5.3557282659e+03    |    4.9951754413e+03    |
| 0.73750 |    3.1489110410e-07    |    5.3112322754e+03    |    4.9288026802e+03    |
| 0.75000 |    3.1386976585e-07    |    5.2642271803e+03    |    4.8595301119e+03    |
| 0.76250 |    3.1292409756e-07    |    5.2155590342e+03    |    4.7880526526e+03    |
| 0.77500 |    3.1205326469e-07    |    5.1661165538e+03    |    4.7150576063e+03    |
| 0.78750 |    3.1125595391e-07    |    5.1168247618e+03    |    4.6412100903e+03    |
| 0.80000 |    3.1053040726e-07    |    5.0686401486e+03    |    4.5671385073e+03    |
| 0.81250 |    3.0987446074e-07    |    5.0225486896e+03    |    4.4934207124e+03    |
| 0.82500 |    3.0928558571e-07    |    4.9795685240e+03    |    4.4205715978e+03    |
| 0.83750 |    3.0876093159e-07    |    4.9407597485e+03    |    4.3490328473e+03    |
| 0.85000 |    3.0829736816e-07    |    4.9072446984e+03    |    4.2791655931e+03    |
| 0.86250 |    3.0789152636e-07    |    4.8802434892e+03    |    4.2112465989e+03    |
| 0.87500 |    3.0753983655e-07    |    4.8611318093e+03    |    4.1454684040e+03    |
| 0.88750 |    3.0723856375e-07    |    4.8515316723e+03    |    4.0819435609e+03    |
| 0.90000 |    3.0698383992e-07    |    4.8534523559e+03    |    4.0207127090e+03    |
| 0.91250 |    3.0677169396e-07    |    4.8695107158e+03    |    3.9617557769e+03    |
| 0.92500 |    3.0659808039e-07    |    4.9032830224e+03    |    3.9050051675e+03    |
| 0.93750 |    3.0645890834e-07    |    4.9598867419e+03    |    3.8503594673e+03    |
| 0.95000 |    3.0635007248e-07    |    5.0469893714e+03    |    3.7976961563e+03    |
| 0.96250 |    3.0626748784e-07    |    5.1766668446e+03    |    3.7468820861e+03    |
| 0.97500 |    3.0620713021e-07    |    5.3690948163e+03    |    3.6977811348e+03    |
| 0.98750 |    3.0616508353e-07    |    5.6606121709e+03    |    3.6502592493e+03    |
| 1.00000 |    3.0613759579e-07    |    5.6327359173e+03    |    3.6041877204e+03    |
--------------------------------------------------------------------------------------
