Число узлов n = 7001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9207528544e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00014 |    3.9207528039e-07    |    1.7683271731e+00    |    1.6678600653e+00    |
| 0.00029 |    3.9207526732e-07    |    3.3759069814e+00    |    3.3357201406e+00    |
| 0.00043 |    3.9207524579e-07    |    5.0294146378e+00    |    5.0035802359e+00    |
| 0.00057 |    3.9207521577e-07    |    6.6905769630e+00    |    6.6714403608e+00    |
| 0.00071 |    3.9207517722e-07    |    8.3545228178e+00    |    8.3393005252e+00    |
| 0.00086 |    3.9207513013e-07    |    1.0019806947e+01    |    1.0007160739e+01    |
| 0.00100 |    3.9207507451e-07    |    1.1685840540e+01    |    1.1675021012e+01    |
| 0.00114 |    3.9207501036e-07    |    1.3352337063e+01    |    1.3342881354e+01    |
| 0.00129 |    3.9207493766e-07    |    1.5019139940e+01    |    1.5010741775e+01    |
| 0.00143 |    3.9207485641e-07    |    1.6686156190e+01    |    1.6678602284e+01    |
| 0.00157 |    3.9207476663e-07    |    1.8353327095e+01    |    1.8346462892e+01    |
| 0.00171 |    3.9207466830e-07    |    2.0020613716e+01    |    2.0014323609e+01    |
| 0.00186 |    3.9207456142e-07    |    2.1687989189e+01    |    2.1682184444e+01    |
| 0.00200 |    3.9207444600e-07    |    2.3355434430e+01    |    2.3350045407e+01    |
| 0.00214 |    3.9207432203e-07    |    2.5022935442e+01    |    2.5017906507e+01    |
| 0.00229 |    3.9207418952e-07    |    2.6690481736e+01    |    2.6685767756e+01    |
| 0.00243 |    3.9207404846e-07    |    2.8358065341e+01    |    2.8353629162e+01    |
| 0.00257 |    3.9207389886e-07    |    3.0025680065e+01    |    3.0021490736e+01    |
| 0.00271 |    3.9207374070e-07    |    3.1693321023e+01    |    3.1689352486e+01    |
| 0.00286 |    3.9207357401e-07    |    3.3360984277e+01    |    3.3357214424e+01    |
| 0.00300 |    3.9207339876e-07    |    3.5028666684e+01    |    3.5025076559e+01    |
| 0.00314 |    3.9207321497e-07    |    3.6696365680e+01    |    3.6692938900e+01    |
| 0.00329 |    3.9207302263e-07    |    3.8364079108e+01    |    3.8360801458e+01    |
| 0.00343 |    3.9207282175e-07    |    4.0031805206e+01    |    4.0028664242e+01    |
| 0.00357 |    3.9207261231e-07    |    4.1699542491e+01    |    4.1696527263e+01    |
| 0.00371 |    3.9207239434e-07    |    4.3367289710e+01    |    4.3364390529e+01    |
