Число узлов n = 301
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9256856451e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00333 |    3.9256581718e-07    |    4.1255093160e+01    |    3.8907936011e+01    |
| 0.00667 |    3.9255869789e-07    |    7.8754836260e+01    |    7.7815999219e+01    |
| 0.01000 |    3.9254698206e-07    |    1.1732782318e+02    |    1.1672431280e+02    |
| 0.01333 |    3.9253063759e-07    |    1.5608001185e+02    |    1.5563299648e+02    |
| 0.01667 |    3.9250965374e-07    |    1.9489771599e+02    |    1.9454216650e+02    |
| 0.02000 |    3.9248402558e-07    |    2.3374728095e+02    |    2.3345193393e+02    |
| 0.02333 |    3.9245375042e-07    |    2.7261505465e+02    |    2.7236240323e+02    |
| 0.02667 |    3.9241882661e-07    |    3.1149443912e+02    |    3.1127367086e+02    |
| 0.03000 |    3.9237925304e-07    |    3.5038186247e+02    |    3.5018582392e+02    |
| 0.03333 |    3.9233502893e-07    |    3.8927522886e+02    |    3.8909893883e+02    |
| 0.03667 |    3.9228615368e-07    |    4.2817323037e+02    |    4.2801307995e+02    |
| 0.04000 |    3.9223262684e-07    |    4.6707500785e+02    |    4.6692829828e+02    |
| 0.04333 |    3.9217444802e-07    |    5.0597996989e+02    |    5.0584463006e+02    |
| 0.04667 |    3.9211161695e-07    |    5.4488768962e+02    |    5.4476209548e+02    |
| 0.05000 |    3.9204413337e-07    |    5.8379784269e+02    |    5.8368069732e+02    |
| 0.05333 |    3.9197199709e-07    |    6.2271016820e+02    |    6.2260041960e+02    |
| 0.05667 |    3.9189520798e-07    |    6.6162444302e+02    |    6.6152122624e+02    |
| 0.06000 |    3.9181376594e-07    |    7.0054046428e+02    |    7.0044305974e+02    |
| 0.06333 |    3.9172767091e-07    |    7.3945803703e+02    |    7.3936583983e+02    |
| 0.06667 |    3.9163692290e-07    |    7.7837696518e+02    |    7.7828946209e+02    |
| 0.07000 |    3.9154152196e-07    |    8.1729704467e+02    |    8.1721379670e+02    |
| 0.07333 |    3.9144146820e-07    |    8.5621805813e+02    |    8.5613868700e+02    |
| 0.07667 |    3.9133676180e-07    |    8.9513977062e+02    |    8.9506394822e+02    |
| 0.08000 |    3.9122740301e-07    |    9.3406192609e+02    |    9.3398936611e+02    |
| 0.08333 |    3.9111339214e-07    |    9.7298424434e+02    |    9.7291469562e+02    |
| 0.08667 |    3.9099472960e-07    |    1.0119064184e+03    |    1.0118396595e+03    |
| 0.09000 |    3.9087141589e-07    |    1.0508281123e+03    |    1.0507639472e+03    |
| 0.09333 |    3.9074345158e-07    |    1.0897489586e+03    |    1.0896872131e+03    |
| 0.09667 |    3.9061083739e-07    |    1.1286685571e+03    |    1.1286090757e+03    |
| 0.10000 |    3.9047357412e-07    |    1.1675864723e+03    |    1.1675291157e+03    |
| 0.10333 |    3.9033166271e-07    |    1.2065022320e+03    |    1.2064468753e+03    |
| 0.10667 |    3.9018510422e-07    |    1.2454153258e+03    |    1.2453618565e+03    |
| 0.11000 |    3.9003389988e-07    |    1.2843252031e+03    |    1.2842735197e+03    |
| 0.11333 |    3.8987805104e-07    |    1.3232312721e+03    |    1.3231812827e+03    |
| 0.11667 |    3.8971755924e-07    |    1.3621328977e+03    |    1.3620845191e+03    |
| 0.12000 |    3.8955242616e-07    |    1.4010294004e+03    |    1.4009825572e+03    |
| 0.12333 |    3.8938265371e-07    |    1.4399200551e+03    |    1.4398746784e+03    |
| 0.12667 |    3.8920824397e-07    |    1.4788040890e+03    |    1.4787601164e+03    |
| 0.13000 |    3.8902919922e-07    |    1.5176806808e+03    |    1.5176380554e+03    |
| 0.13333 |    3.8884552197e-07    |    1.5565489591e+03    |    1.5565076289e+03    |
| 0.13667 |    3.8865721498e-07    |    1.5954080010e+03    |    1.5953679187e+03    |
| 0.14000 |    3.8846428123e-07    |    1.6342568311e+03    |    1.6342179533e+03    |
| 0.14333 |    3.8826672396e-07    |    1.6730944196e+03    |    1.6730567069e+03    |
| 0.14667 |    3.8806454670e-07    |    1.7119196815e+03    |    1.7118830978e+03    |
| 0.15000 |    3.8785775325e-07    |    1.7507314751e+03    |    1.7506959874e+03    |
| 0.15333 |    3.8764634771e-07    |    1.7895286008e+03    |    1.7894941791e+03    |
| 0.15667 |    3.8743033450e-07    |    1.8283097997e+03    |    1.8282764166e+03    |
| 0.16000 |    3.8720971835e-07    |    1.8670737524e+03    |    1.8670413830e+03    |
| 0.16333 |    3.8698450436e-07    |    1.9058190780e+03    |    1.9057876995e+03    |
| 0.16667 |    3.8675469796e-07    |    1.9445443324e+03    |    1.9445139243e+03    |
| 0.17000 |    3.8652030496e-07    |    1.9832480075e+03    |    1.9832185513e+03    |
| 0.17333 |    3.8628133158e-07    |    2.0219285300e+03    |    2.0219000087e+03    |
| 0.17667 |    3.8603778440e-07    |    2.0605842600e+03    |    2.0605566585e+03    |
| 0.18000 |    3.8578967047e-07    |    2.0992134899e+03    |    2.0991867945e+03    |
| 0.18333 |    3.8553699723e-07    |    2.1378144433e+03    |    2.1377886420e+03    |
| 0.18667 |    3.8527977260e-07    |    2.1763852740e+03    |    2.1763603561e+03    |
| 0.19000 |    3.8501800496e-07    |    2.2149240648e+03    |    2.2149000209e+03    |
| 0.19333 |    3.8475170318e-07    |    2.2534288263e+03    |    2.2534056481e+03    |
| 0.19667 |    3.8448087664e-07    |    2.2918974961e+03    |    2.2918751764e+03    |
| 0.20000 |    3.8420553521e-07    |    2.3303279374e+03    |    2.3303064704e+03    |
| 0.20333 |    3.8392568935e-07    |    2.3687179386e+03    |    2.3686973190e+03    |
| 0.20667 |    3.8364135003e-07    |    2.4070652114e+03    |    2.4070454354e+03    |
| 0.21000 |    3.8335252881e-07    |    2.4453673909e+03    |    2.4453484552e+03    |
| 0.21333 |    3.8305923785e-07    |    2.4836220339e+03    |    2.4836039362e+03    |
| 0.21667 |    3.8276148992e-07    |    2.5218266180e+03    |    2.5218093569e+03    |
| 0.22000 |    3.8245929840e-07    |    2.5599785415e+03    |    2.5599621161e+03    |
| 0.22333 |    3.8215267735e-07    |    2.5980751215e+03    |    2.5980595319e+03    |
| 0.22667 |    3.8184164147e-07    |    2.6361135940e+03    |    2.6360988409e+03    |
| 0.23000 |    3.8152620616e-07    |    2.6740911126e+03    |    2.6740771973e+03    |
| 0.23333 |    3.8120638752e-07    |    2.7120047478e+03    |    2.7119916723e+03    |
| 0.23667 |    3.8088220237e-07    |    2.7498514868e+03    |    2.7498392536e+03    |
| 0.24000 |    3.8055366829e-07    |    2.7876282319e+03    |    2.7876168443e+03    |
| 0.24333 |    3.8022080360e-07    |    2.8253318010e+03    |    2.8253212625e+03    |
| 0.24667 |    3.7988362741e-07    |    2.8629589261e+03    |    2.8629492409e+03    |
| 0.25000 |    3.7954215965e-07    |    2.9005062532e+03    |    2.9004974261e+03    |
| 0.25333 |    3.7919642103e-07    |    2.9379703420e+03    |    2.9379623780e+03    |
| 0.25667 |    3.7884643315e-07    |    2.9753476649e+03    |    2.9753405697e+03    |
| 0.26000 |    3.7849221843e-07    |    3.0126346071e+03    |    3.0126283867e+03    |
| 0.26333 |    3.7813380018e-07    |    3.0498274661e+03    |    3.0498221269e+03    |
| 0.26667 |    3.7777120261e-07    |    3.0869224514e+03    |    3.0869180002e+03    |
| 0.27000 |    3.7740445086e-07    |    3.1239156843e+03    |    3.1239121283e+03    |
| 0.27333 |    3.7703357099e-07    |    3.1608031978e+03    |    3.1608005445e+03    |
| 0.27667 |    3.7665859001e-07    |    3.1975809363e+03    |    3.1975791936e+03    |
| 0.28000 |    3.7627953591e-07    |    3.2342447557e+03    |    3.2342439318e+03    |
| 0.28333 |    3.7589643770e-07    |    3.2707904236e+03    |    3.2707905269e+03    |
| 0.28667 |    3.7550932535e-07    |    3.3072136189e+03    |    3.3072146583e+03    |
| 0.29000 |    3.7511822991e-07    |    3.3435099324e+03    |    3.3435119169e+03    |
| 0.29333 |    3.7472318344e-07    |    3.3796748669e+03    |    3.3796778057e+03    |
| 0.29667 |    3.7432421910e-07    |    3.4157038372e+03    |    3.4157077401e+03    |
| 0.30000 |    3.7392137110e-07    |    3.4515921711e+03    |    3.4515970477e+03    |
| 0.30333 |    3.7351467477e-07    |    3.4873351091e+03    |    3.4873409695e+03    |
| 0.30667 |    3.7310416655e-07    |    3.5229278055e+03    |    3.5229346599e+03    |
| 0.31000 |    3.7268988404e-07    |    3.5583653288e+03    |    3.5583731875e+03    |
| 0.31333 |    3.7227186595e-07    |    3.5936426621e+03    |    3.5936515358e+03    |
| 0.31667 |    3.7185015218e-07    |    3.6287547045e+03    |    3.6287646039e+03    |
| 0.32000 |    3.7142478382e-07    |    3.6636962715e+03    |    3.6637072075e+03    |
| 0.32333 |    3.7099580314e-07    |    3.6984620958e+03    |    3.6984740794e+03    |
| 0.32667 |    3.7056325364e-07    |    3.7330468288e+03    |    3.7330598714e+03    |
| 0.33000 |    3.7012718001e-07    |    3.7674450416e+03    |    3.7674591544e+03    |
| 0.33333 |    3.6968762824e-07    |    3.8016512261e+03    |    3.8016664204e+03    |
| 0.33667 |    3.6924464551e-07    |    3.8356597962e+03    |    3.8356760835e+03    |
| 0.34000 |    3.6879828030e-07    |    3.8694650895e+03    |    3.8694824815e+03    |
| 0.34333 |    3.6834858237e-07    |    3.9030613688e+03    |    3.9030798772e+03    |
| 0.34667 |    3.6789560274e-07    |    3.9364428236e+03    |    3.9364624601e+03    |
| 0.35000 |    3.6743939375e-07    |    3.9696035720e+03    |    3.9696243484e+03    |
| 0.35333 |    3.6698000905e-07    |    4.0025376622e+03    |    4.0025595903e+03    |
| 0.35667 |    3.6651750359e-07    |    4.0352390750e+03    |    4.0352621667e+03    |
| 0.36000 |    3.6605193365e-07    |    4.0677017254e+03    |    4.0677259925e+03    |
| 0.36333 |    3.6558335685e-07    |    4.0999194650e+03    |    4.0999449195e+03    |
| 0.36667 |    3.6511183213e-07    |    4.1318860842e+03    |    4.1319127380e+03    |
| 0.37000 |    3.6463741980e-07    |    4.1635953149e+03    |    4.1636231797e+03    |
| 0.37333 |    3.6416018149e-07    |    4.1950408325e+03    |    4.1950699203e+03    |
| 0.37667 |    3.6368018020e-07    |    4.2262162591e+03    |    4.2262465817e+03    |
| 0.38000 |    3.6319748027e-07    |    4.2571151659e+03    |    4.2571467352e+03    |
| 0.38333 |    3.6271214741e-07    |    4.2877310764e+03    |    4.2877639040e+03    |
| 0.38667 |    3.6222424867e-07    |    4.3180574692e+03    |    4.3180915669e+03    |
| 0.39000 |    3.6173385247e-07    |    4.3480877812e+03    |    4.3481231605e+03    |
| 0.39333 |    3.6124102858e-07    |    4.3778154110e+03    |    4.3778520834e+03    |
| 0.39667 |    3.6074584810e-07    |    4.4072337221e+03    |    4.4072716992e+03    |
| 0.40000 |    3.6024838351e-07    |    4.4363360467e+03    |    4.4363753397e+03    |
| 0.40333 |    3.5974870861e-07    |    4.4651156893e+03    |    4.4651563095e+03    |
| 0.40667 |    3.5924689853e-07    |    4.4935659301e+03    |    4.4936078886e+03    |
| 0.41000 |    3.5874302975e-07    |    4.5216800297e+03    |    4.5217233376e+03    |
| 0.41333 |    3.5823718004e-07    |    4.5494512324e+03    |    4.5494959005e+03    |
| 0.41667 |    3.5772942849e-07    |    4.5768727709e+03    |    4.5769188100e+03    |
| 0.42000 |    3.5721985550e-07    |    4.6039378705e+03    |    4.6039852911e+03    |
| 0.42333 |    3.5670854272e-07    |    4.6306397534e+03    |    4.6306885660e+03    |
| 0.42667 |    3.5619557309e-07    |    4.6569716435e+03    |    4.6570218583e+03    |
| 0.43000 |    3.5568103079e-07    |    4.6829267708e+03    |    4.6829783981e+03    |
| 0.43333 |    3.5516500125e-07    |    4.7084983769e+03    |    4.7085514265e+03    |
| 0.43667 |    3.5464757109e-07    |    4.7336797192e+03    |    4.7337342009e+03    |
| 0.44000 |    3.5412882815e-07    |    4.7584640766e+03    |    4.7585200000e+03    |
| 0.44333 |    3.5360886141e-07    |    4.7828447544e+03    |    4.7829021290e+03    |
| 0.44667 |    3.5308776103e-07    |    4.8068150899e+03    |    4.8068739247e+03    |
| 0.45000 |    3.5256561827e-07    |    4.8303684575e+03    |    4.8304287618e+03    |
| 0.45333 |    3.5204252551e-07    |    4.8534982751e+03    |    4.8535600575e+03    |
| 0.45667 |    3.5151857617e-07    |    4.8761980087e+03    |    4.8762612779e+03    |
| 0.46000 |    3.5099386472e-07    |    4.8984611792e+03    |    4.8985259437e+03    |
| 0.46333 |    3.5046848664e-07    |    4.9202813681e+03    |    4.9203476361e+03    |
| 0.46667 |    3.4994253838e-07    |    4.9416522233e+03    |    4.9417200028e+03    |
