Число узлов n = 701
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205340580e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00143 |    3.9205290119e-07    |    1.7683385758e+01    |    1.6678772689e+01    |
| 0.00286 |    3.9205159329e-07    |    3.3759398638e+01    |    3.3357555425e+01    |
| 0.00429 |    3.9204944093e-07    |    5.0294683670e+01    |    5.0036358024e+01    |
| 0.00571 |    3.9204643820e-07    |    6.6906540318e+01    |    6.6715190204e+01    |
| 0.00714 |    3.9204258316e-07    |    8.3546269706e+01    |    8.3394061667e+01    |
| 0.00857 |    3.9203787489e-07    |    1.0019942948e+02    |    1.0007298205e+02    |
| 0.01000 |    3.9203231294e-07    |    1.1686014132e+02    |    1.1675196090e+02    |
| 0.01143 |    3.9202589699e-07    |    1.3352554947e+02    |    1.3343100766e+02    |
| 0.01286 |    3.9201862687e-07    |    1.5019409721e+02    |    1.5011013162e+02    |
| 0.01429 |    3.9201050243e-07    |    1.6686486403e+02    |    1.6678934193e+02    |
| 0.01571 |    3.9200152359e-07    |    1.8353727161e+02    |    1.8346864756e+02    |
| 0.01714 |    3.9199169027e-07    |    2.0021093929e+02    |    2.0014805731e+02    |
| 0.01857 |    3.9198100242e-07    |    2.1688560705e+02    |    2.1682757973e+02    |
| 0.02000 |    3.9196945999e-07    |    2.3356109197e+02    |    2.3350722316e+02    |
| 0.02143 |    3.9195706294e-07    |    2.5023726221e+02    |    2.5018699569e+02    |
| 0.02286 |    3.9194381124e-07    |    2.6691402082e+02    |    2.6686690513e+02    |
| 0.02429 |    3.9192970486e-07    |    2.8359129536e+02    |    2.8354695902e+02    |
| 0.02571 |    3.9191474379e-07    |    3.0026903089e+02    |    3.0022716455e+02    |
| 0.02714 |    3.9189892799e-07    |    3.1694718531e+02    |    3.1690752862e+02    |
| 0.02857 |    3.9188225745e-07    |    3.3362572598e+02    |    3.3358805776e+02    |
| 0.03000 |    3.9186473215e-07    |    3.5030462739e+02    |    3.5026875815e+02    |
| 0.03143 |    3.9184635208e-07    |    3.6698386940e+02    |    3.6694963556e+02    |
| 0.03286 |    3.9182711721e-07    |    3.8366343601e+02    |    3.8363069537e+02    |
| 0.03429 |    3.9180702754e-07    |    4.0034331434e+02    |    4.0031194253e+02    |
| 0.03571 |    3.9178608305e-07    |    4.1702349394e+02    |    4.1699338154e+02    |
| 0.03714 |    3.9176428373e-07    |    4.3370396620e+02    |    4.3367501645e+02    |
| 0.03857 |    3.9174162956e-07    |    4.5038472388e+02    |    4.5035685080e+02    |
| 0.04000 |    3.9171812054e-07    |    4.6706576082e+02    |    4.6703888765e+02    |
| 0.04143 |    3.9169375666e-07    |    4.8374707156e+02    |    4.8372112952e+02    |
| 0.04286 |    3.9166853790e-07    |    5.0042865121e+02    |    5.0040357841e+02    |
| 0.04429 |    3.9164246425e-07    |    5.1711049517e+02    |    5.1708623573e+02    |
| 0.04571 |    3.9161553571e-07    |    5.3379259905e+02    |    5.3376910234e+02    |
| 0.04714 |    3.9158775227e-07    |    5.5047495846e+02    |    5.5045217847e+02    |
| 0.04857 |    3.9155911392e-07    |    5.6715756895e+02    |    5.6713546374e+02    |
