Число узлов n = 61
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9206282559e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01667 |    3.9199414318e-07    |    2.0630838773e+02    |    1.9459084646e+02    |
| 0.03333 |    3.9181612055e-07    |    3.9387903910e+02    |    3.8919608905e+02    |
| 0.05000 |    3.9152314114e-07    |    5.8683038264e+02    |    5.8382560306e+02    |
| 0.06667 |    3.9111439500e-07    |    7.8069852374e+02    |    7.7848079545e+02    |
| 0.08333 |    3.9058962037e-07    |    9.7490354204e+02    |    9.7315057982e+02    |
| 0.10000 |    3.8994873312e-07    |    1.1692484288e+03    |    1.1678071460e+03    |
| 0.11667 |    3.8919176006e-07    |    1.3636151741e+03    |    1.3624017730e+03    |
| 0.13333 |    3.8831883700e-07    |    1.5578959666e+03    |    1.5568606738e+03    |
| 0.15000 |    3.8733022934e-07    |    1.7519689838e+03    |    1.7510808886e+03    |
| 0.16667 |    3.8622636402e-07    |    1.9456866334e+03    |    1.9449262558e+03    |
| 0.18333 |    3.8500786892e-07    |    2.1388682176e+03    |    2.1382235018e+03    |
| 0.20000 |    3.8367561798e-07    |    2.3312945124e+03    |    2.3307585010e+03    |
| 0.21667 |    3.8223078108e-07    |    2.5227033741e+03    |    2.5222727743e+03    |
| 0.23333 |    3.8067487784e-07    |    2.7127860526e+03    |    2.7124603026e+03    |
| 0.25000 |    3.7900983449e-07    |    2.9011841222e+03    |    2.9009647532e+03    |
| 0.26667 |    3.7723804293e-07    |    3.0874870489e+03    |    3.0873772259e+03    |
| 0.28333 |    3.7536242092e-07    |    3.2712304706e+03    |    3.2712346441e+03    |
| 0.30000 |    3.7338647201e-07    |    3.4518953002e+03    |    3.4520189283e+03    |
| 0.31667 |    3.7131434378e-07    |    3.6289077888e+03    |    3.6291571035e+03    |
| 0.33333 |    3.6915088270e-07    |    3.8016406980e+03    |    3.8020224986e+03    |
| 0.35000 |    3.6690168347e-07    |    3.9694157429e+03    |    3.9699372075e+03    |
| 0.36667 |    3.6457313087e-07    |    4.1315074694e+03    |    4.1321759780e+03    |
| 0.38333 |    3.6217243162e-07    |    4.2871487279e+03    |    4.2879716941e+03    |
| 0.40000 |    3.5970763379e-07    |    4.4355378917e+03    |    4.4365226042e+03    |
| 0.41667 |    3.5718763114e-07    |    4.5758479513e+03    |    4.5770014261e+03    |
| 0.43333 |    3.5462215005e-07    |    4.7072375809e+03    |    4.7085664304e+03    |
| 0.45000 |    3.5202171629e-07    |    4.8288642326e+03    |    4.8303745576e+03    |
| 0.46667 |    3.4939759992e-07    |    4.9398992538e+03    |    4.9415965677e+03    |
| 0.48333 |    3.4676173629e-07    |    5.0395449529e+03    |    5.0414341503e+03    |
| 0.50000 |    3.4412662222e-07    |    5.1270534480e+03    |    5.1291388309e+03    |
| 0.51667 |    3.4150518700e-07    |    5.2017470313e+03    |    5.2040324098e+03    |
| 0.53333 |    3.3891063892e-07    |    5.2630396612e+03    |    5.2655285472e+03    |
| 0.55000 |    3.3635628888e-07    |    5.3104590614e+03    |    5.3131549769e+03    |
| 0.56667 |    3.3385535432e-07    |    5.3436687662e+03    |    5.3465756881e+03    |
| 0.58333 |    3.3142074755e-07    |    5.3624892997e+03    |    5.3656122678e+03    |
| 0.60000 |    3.2906485415e-07    |    5.3669175352e+03    |    5.3702634494e+03    |
| 0.61667 |    3.2679930831e-07    |    5.3571431476e+03    |    5.3607217831e+03    |
| 0.63333 |    3.2463477284e-07    |    5.3335609616e+03    |    5.3373862342e+03    |
| 0.65000 |    3.2258073251e-07    |    5.2967779356e+03    |    5.3008694489e+03    |
| 0.66667 |    3.2064530955e-07    |    5.2476135092e+03    |    5.2519984245e+03    |
| 0.68333 |    3.1883510979e-07    |    5.1870921179e+03    |    5.1918073934e+03    |
| 0.70000 |    3.1715510717e-07    |    5.1164268543e+03    |    5.1215219170e+03    |
| 0.71667 |    3.1560857266e-07    |    5.0369935576e+03    |    5.0425334978e+03    |
| 0.73333 |    3.1419705135e-07    |    4.9502950608e+03    |    4.9563644861e+03    |
| 0.75000 |    3.1292038863e-07    |    4.8579159307e+03    |    4.8646236940e+03    |
| 0.76667 |    3.1177680312e-07    |    4.7614687867e+03    |    4.7689539319e+03    |
| 0.78333 |    3.1076300093e-07    |    4.6625341587e+03    |    4.6709736402e+03    |
| 0.80000 |    3.0987432245e-07    |    4.5625967505e+03    |    4.5722158316e+03    |
| 0.81667 |    3.0910491091e-07    |    4.4629817819e+03    |    4.4740685945e+03    |
| 0.83333 |    3.0844789092e-07    |    4.3647955421e+03    |    4.3777222533e+03    |
| 0.85000 |    3.0789554545e-07    |    4.2688740197e+03    |    4.2841287035e+03    |
| 0.86667 |    3.0743948216e-07    |    4.1757419054e+03    |    4.1939781277e+03    |
| 0.88333 |    3.0707078391e-07    |    4.0855804621e+03    |    4.1076969346e+03    |
| 0.90000 |    3.0678014298e-07    |    3.9981951756e+03    |    4.0254681337e+03    |
| 0.91667 |    3.0655798425e-07    |    3.9129595951e+03    |    3.9472715605e+03    |
| 0.93333 |    3.0639458700e-07    |    3.8286828653e+03    |    3.8729370885e+03    |
| 0.95000 |    3.0628021783e-07    |    3.7432845304e+03    |    3.8022006826e+03    |
| 0.96667 |    3.0620528830e-07    |    3.6529997579e+03    |    3.7347528434e+03    |
| 0.98333 |    3.0616054908e-07    |    3.5503948777e+03    |    3.6702729538e+03    |
| 1.00000 |    3.0613733053e-07    |    2.6043985944e+03    |    3.6084498887e+03    |
--------------------------------------------------------------------------------------
