Число узлов n = 7001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205324063e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00014 |    3.9205323558e-07    |    1.7683384740e+00    |    1.6678770119e+00    |
| 0.00029 |    3.9205322250e-07    |    3.3759386219e+00    |    3.3357540338e+00    |
| 0.00043 |    3.9205320098e-07    |    5.0294640250e+00    |    5.0036310756e+00    |
| 0.00057 |    3.9205317095e-07    |    6.6906436683e+00    |    6.6715081471e+00    |
| 0.00071 |    3.9205313240e-07    |    8.3546066966e+00    |    8.3393852581e+00    |
| 0.00086 |    3.9205308532e-07    |    1.0019907916e+01    |    1.0007262418e+01    |
| 0.00100 |    3.9205302970e-07    |    1.1685958559e+01    |    1.1675139638e+01    |
| 0.00114 |    3.9205296554e-07    |    1.3352472106e+01    |    1.3343016927e+01    |
| 0.00129 |    3.9205289284e-07    |    1.5019291985e+01    |    1.5010894294e+01    |
| 0.00143 |    3.9205281160e-07    |    1.6686325229e+01    |    1.6678771750e+01    |
| 0.00157 |    3.9205272181e-07    |    1.8353513116e+01    |    1.8346649305e+01    |
| 0.00171 |    3.9205262348e-07    |    2.0020816719e+01    |    2.0014526968e+01    |
| 0.00186 |    3.9205251660e-07    |    2.1688209169e+01    |    2.1682404749e+01    |
| 0.00200 |    3.9205240118e-07    |    2.3355671377e+01    |    2.3350282659e+01    |
| 0.00214 |    3.9205227721e-07    |    2.5023189351e+01    |    2.5018160706e+01    |
| 0.00229 |    3.9205214469e-07    |    2.6690752611e+01    |    2.6686038901e+01    |
| 0.00243 |    3.9205200363e-07    |    2.8358353184e+01    |    2.8353917254e+01    |
| 0.00257 |    3.9205185403e-07    |    3.0025984870e+01    |    3.0021795774e+01    |
| 0.00271 |    3.9205169587e-07    |    3.1693642783e+01    |    3.1689674471e+01    |
| 0.00286 |    3.9205152918e-07    |    3.3361322994e+01    |    3.3357553356e+01    |
| 0.00300 |    3.9205135393e-07    |    3.5029022357e+01    |    3.5025432437e+01    |
| 0.00314 |    3.9205117014e-07    |    3.6696738310e+01    |    3.6693311725e+01    |
| 0.00329 |    3.9205097780e-07    |    3.8364468700e+01    |    3.8361191230e+01    |
| 0.00343 |    3.9205077691e-07    |    4.0032211754e+01    |    4.0029070961e+01    |
| 0.00357 |    3.9205056747e-07    |    4.1699965991e+01    |    4.1696950927e+01    |
| 0.00371 |    3.9205034949e-07    |    4.3367730161e+01    |    4.3364831140e+01    |
| 0.00386 |    3.9205012296e-07    |    4.5035503184e+01    |    4.5032711609e+01    |
| 0.00400 |    3.9204988789e-07    |    4.6703284141e+01    |    4.6700592343e+01    |
| 0.00414 |    3.9204964427e-07    |    4.8371072267e+01    |    4.8368473352e+01    |
| 0.00429 |    3.9204939210e-07    |    5.0038866871e+01    |    5.0036354647e+01    |
| 0.00443 |    3.9204913138e-07    |    5.1706667370e+01    |    5.1704236236e+01    |
| 0.00457 |    3.9204886211e-07    |    5.3374473246e+01    |    5.3372118130e+01    |
| 0.00471 |    3.9204858430e-07    |    5.5042284045e+01    |    5.5040000338e+01    |
| 0.00486 |    3.9204829794e-07    |    5.6710099381e+01    |    5.6707882870e+01    |
| 0.00500 |    3.9204800304e-07    |    5.8377918891e+01    |    5.8375765736e+01    |
| 0.00514 |    3.9204769958e-07    |    6.0045742265e+01    |    6.0043648946e+01    |
| 0.00529 |    3.9204738758e-07    |    6.1713569226e+01    |    6.1711532509e+01    |
| 0.00543 |    3.9204706703e-07    |    6.3381399546e+01    |    6.3379416435e+01    |
| 0.00557 |    3.9204673794e-07    |    6.5049232992e+01    |    6.5047300734e+01    |
| 0.00571 |    3.9204640029e-07    |    6.6717069343e+01    |    6.6715185416e+01    |
| 0.00586 |    3.9204605410e-07    |    6.8384908444e+01    |    6.8383070489e+01    |
| 0.00600 |    3.9204569936e-07    |    7.0052750135e+01    |    7.0050955965e+01    |
