Число узлов n = 601
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205345753e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00167 |    3.9205277070e-07    |    2.0630617225e+01    |    1.9458569307e+01    |
| 0.00333 |    3.9205099050e-07    |    3.9385970529e+01    |    3.8917154564e+01    |
| 0.00500 |    3.9204806089e-07    |    5.8677149640e+01    |    5.8375771344e+01    |
| 0.00667 |    3.9204397385e-07    |    7.8057674690e+01    |    7.7834435040e+01    |
| 0.00833 |    3.9203872670e-07    |    9.7470734344e+01    |    9.7293160988e+01    |
| 0.01000 |    3.9203231823e-07    |    1.1689948313e+02    |    1.1675196438e+02    |
| 0.01167 |    3.9202474777e-07    |    1.3633706687e+02    |    1.3621086020e+02    |
| 0.01333 |    3.9201601494e-07    |    1.5578015756e+02    |    1.5566986320e+02    |
| 0.01500 |    3.9200611947e-07    |    1.7522694265e+02    |    1.7512898782e+02    |
| 0.01667 |    3.9199506118e-07    |    1.9467635165e+02    |    1.9458824821e+02    |
| 0.01833 |    3.9198283993e-07    |    2.1412771314e+02    |    2.1404765809e+02    |
| 0.02000 |    3.9196945563e-07    |    2.3358058607e+02    |    2.3350723080e+02    |
| 0.02167 |    3.9195490821e-07    |    2.5303466997e+02    |    2.5296697922e+02    |
| 0.02333 |    3.9193919758e-07    |    2.7248975409e+02    |    2.7242691570e+02    |
| 0.02500 |    3.9192232370e-07    |    2.9194568698e+02    |    2.9188705207e+02    |
| 0.02667 |    3.9190428653e-07    |    3.1140235766e+02    |    3.1134739958e+02    |
| 0.02833 |    3.9188508603e-07    |    3.3085968345e+02    |    3.3080796883e+02    |
| 0.03000 |    3.9186472215e-07    |    3.5031760177e+02    |    3.5026876976e+02    |
| 0.03167 |    3.9184319487e-07    |    3.6977606470e+02    |    3.6972981161e+02    |
| 0.03333 |    3.9182050416e-07    |    3.8923503501e+02    |    3.8919110285e+02    |
| 0.03500 |    3.9179665000e-07    |    4.0869448341e+02    |    4.0865265117e+02    |
| 0.03667 |    3.9177163235e-07    |    4.2815438653e+02    |    4.2811446341e+02    |
| 0.03833 |    3.9174545121e-07    |    4.4761472536e+02    |    4.4757654553e+02    |
| 0.04000 |    3.9171810653e-07    |    4.6707548416e+02    |    4.6703890259e+02    |
| 0.04167 |    3.9168959832e-07    |    4.8653664957e+02    |    4.8650153865e+02    |
| 0.04333 |    3.9165992655e-07    |    5.0599820988e+02    |    5.0596445681e+02    |
| 0.04500 |    3.9162909120e-07    |    5.2546015456e+02    |    5.2542765909e+02    |
| 0.04667 |    3.9159709225e-07    |    5.4492247377e+02    |    5.4489114644e+02    |
| 0.04833 |    3.9156392971e-07    |    5.6438515802e+02    |    5.6435491866e+02    |
| 0.05000 |    3.9152960355e-07    |    5.8384819792e+02    |    5.8381897440e+02    |
| 0.05167 |    3.9149411376e-07    |    6.0331158388e+02    |    6.0328331108e+02    |
| 0.05333 |    3.9145746034e-07    |    6.2277530592e+02    |    6.2274792488e+02    |
| 0.05500 |    3.9141964328e-07    |    6.4223935354e+02    |    6.4221281066e+02    |
| 0.05667 |    3.9138066257e-07    |    6.6170371552e+02    |    6.6167796195e+02    |
| 0.05833 |    3.9134051822e-07    |    6.8116837978e+02    |    6.8114337091e+02    |
| 0.06000 |    3.9129921022e-07    |    7.0063333331e+02    |    7.0060902827e+02    |
| 0.06167 |    3.9125673858e-07    |    7.2009856203e+02    |    7.2007492328e+02    |
| 0.06333 |    3.9121310330e-07    |    7.3956405071e+02    |    7.3954104370e+02    |
| 0.06500 |    3.9116830438e-07    |    7.5902978287e+02    |    7.5900737573e+02    |
| 0.06667 |    3.9112234185e-07    |    7.7849574071e+02    |    7.7847390399e+02    |
| 0.06833 |    3.9107521570e-07    |    7.9796190502e+02    |    7.9794061145e+02    |
| 0.07000 |    3.9102692597e-07    |    8.1742825515e+02    |    8.1740747943e+02    |
| 0.07167 |    3.9097747267e-07    |    8.3689476889e+02    |    8.3687448751e+02    |
| 0.07333 |    3.9092685581e-07    |    8.5636142244e+02    |    8.5634161352e+02    |
| 0.07500 |    3.9087507545e-07    |    8.7582819036e+02    |    8.7580883350e+02    |
| 0.07667 |    3.9082213159e-07    |    8.9529504547e+02    |    8.9527612163e+02    |
| 0.07833 |    3.9076802428e-07    |    9.1476195884e+02    |    9.1474345021e+02    |
| 0.08000 |    3.9071275357e-07    |    9.3422889972e+02    |    9.3421078963e+02    |
| 0.08167 |    3.9065631949e-07    |    9.5369583547e+02    |    9.5367810830e+02    |
