Число узлов n = 81
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205947225e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.01250 |    3.9202083816e-07    |    1.5473057082e+02    |    1.4594139289e+02    |
| 0.02500 |    3.9192070129e-07    |    2.9540326569e+02    |    2.9188914885e+02    |
| 0.03750 |    3.9175590437e-07    |    4.4010559904e+02    |    4.3784849636e+02    |
| 0.05000 |    3.9152599204e-07    |    5.8549201459e+02    |    5.8382263685e+02    |
| 0.06250 |    3.9123081051e-07    |    7.3113643296e+02    |    7.2981181967e+02    |
| 0.07500 |    3.9087029232e-07    |    8.7690854490e+02    |    8.7581232925e+02    |
| 0.08750 |    3.9044440998e-07    |    1.0227480112e+03    |    1.0218154864e+03    |
| 0.10000 |    3.8995316418e-07    |    1.1686149820e+03    |    1.1678066539e+03    |
| 0.11250 |    3.8939658272e-07    |    1.3144740268e+03    |    1.3137642463e+03    |
| 0.12500 |    3.8877472406e-07    |    1.4602873500e+03    |    1.4596587444e+03    |
| 0.13750 |    3.8808768320e-07    |    1.6060112421e+03    |    1.6054517188e+03    |
| 0.15000 |    3.8733559931e-07    |    1.7515938498e+03    |    1.7510948643e+03    |
| 0.16250 |    3.8651866450e-07    |    1.8969735557e+03    |    1.8965290520e+03    |
| 0.17500 |    3.8563713366e-07    |    2.0420776722e+03    |    2.0416834040e+03    |
| 0.18750 |    3.8469133524e-07    |    2.1868213190e+03    |    2.1864743982e+03    |
| 0.20000 |    3.8368168282e-07    |    2.3311064266e+03    |    2.3308050114e+03    |
| 0.21250 |    3.8260868740e-07    |    2.4748208375e+03    |    2.4745639112e+03    |
| 0.22500 |    3.8147297037e-07    |    2.6178374988e+03    |    2.6176247083e+03    |
| 0.23750 |    3.8027527697e-07    |    2.7600137467e+03    |    2.7598452805e+03    |
| 0.25000 |    3.7901649018e-07    |    2.9011906903e+03    |    2.9010671853e+03    |
| 0.26250 |    3.7769764495e-07    |    3.0411927072e+03    |    3.0411151735e+03    |
| 0.27500 |    3.7631994246e-07    |    3.1798270653e+03    |    3.1797968253e+03    |
| 0.28750 |    3.7488476448e-07    |    3.3168836863e+03    |    3.3169023236e+03    |
| 0.30000 |    3.7339368738e-07    |    3.4521350728e+03    |    3.4522043870e+03    |
| 0.31250 |    3.7184849574e-07    |    3.5853364155e+03    |    3.5854583826e+03    |
| 0.32500 |    3.7025119529e-07    |    3.7162259044e+03    |    3.7164026406e+03    |
| 0.33750 |    3.6860402481e-07    |    3.8445252655e+03    |    3.8447589928e+03    |
| 0.35000 |    3.6690946689e-07    |    3.9699405446e+03    |    3.9702335583e+03    |
| 0.36250 |    3.6517025702e-07    |    4.0921631604e+03    |    4.0925177987e+03    |
| 0.37500 |    3.6338939087e-07    |    4.2108712498e+03    |    4.2112898633e+03    |
| 0.38750 |    3.6157012936e-07    |    4.3257313232e+03    |    4.3262162468e+03    |
| 0.40000 |    3.5971600114e-07    |    4.4364002503e+03    |    4.4369537751e+03    |
