Число узлов n = 201
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205467389e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00500 |    3.9204849240e-07    |    6.1891903118e+01    |    5.8375822780e+01    |
| 0.01000 |    3.9203247065e-07    |    1.1815841662e+02    |    1.1675207282e+02    |
| 0.01500 |    3.9200610399e-07    |    1.7603313961e+02    |    1.7512915816e+02    |
| 0.02000 |    3.9196932015e-07    |    2.3417697460e+02    |    2.3350746392e+02    |
| 0.02500 |    3.9192209486e-07    |    2.9241979723e+02    |    2.9188734652e+02    |
| 0.03000 |    3.9186441692e-07    |    3.5071134061e+02    |    3.5026912227e+02    |
| 0.03500 |    3.9179628014e-07    |    4.0903126165e+02    |    4.0865305693e+02    |
| 0.04000 |    3.9171768068e-07    |    4.6736973554e+02    |    4.6703935536e+02    |
| 0.04500 |    3.9162861593e-07    |    5.2572141359e+02    |    5.2542815128e+02    |
| 0.05000 |    3.9152908408e-07    |    5.8408309292e+02    |    5.8381949711e+02    |
| 0.05500 |    3.9141908382e-07    |    6.4245267749e+02    |    6.4221335373e+02    |
| 0.06000 |    3.9129861425e-07    |    7.0082866191e+02    |    7.0060958032e+02    |
| 0.06500 |    3.9116767482e-07    |    7.5920985200e+02    |    7.5900792414e+02    |
| 0.07000 |    3.9102626531e-07    |    8.1759520207e+02    |    8.1740801038e+02    |
| 0.07500 |    3.9087438582e-07    |    8.7598371385e+02    |    8.7580933198e+02    |
| 0.08000 |    3.9071203684e-07    |    9.3437436974e+02    |    9.3421123945e+02    |
| 0.08500 |    3.9053921925e-07    |    9.9276608628e+02    |    9.9261293070e+02    |
| 0.09000 |    3.9035593437e-07    |    1.0511576797e+03    |    1.0510134409e+03    |
| 0.09500 |    3.9016218401e-07    |    1.1095478394e+03    |    1.1094116324e+03    |
| 0.10000 |    3.8995797054e-07    |    1.1679351061e+03    |    1.1678061845e+03    |
| 0.10500 |    3.8974329695e-07    |    1.2263178537e+03    |    1.2261955833e+03    |
| 0.11000 |    3.8951816690e-07    |    1.2846942731e+03    |    1.2845781120e+03    |
| 0.11500 |    3.8928258482e-07    |    1.3430623579e+03    |    1.3429518405e+03    |
| 0.12000 |    3.8903655597e-07    |    1.4014198908e+03    |    1.4013146152e+03    |
| 0.12500 |    3.8878008652e-07    |    1.4597644316e+03    |    1.4596640499e+03    |
| 0.13000 |    3.8851318364e-07    |    1.5180933050e+03    |    1.5179975148e+03    |
| 0.13500 |    3.8823585560e-07    |    1.5764035893e+03    |    1.5763121274e+03    |
| 0.14000 |    3.8794811184e-07    |    1.6346921056e+03    |    1.6346047426e+03    |
| 0.14500 |    3.8764996307e-07    |    1.6929554069e+03    |    1.6928719427e+03    |
| 0.15000 |    3.8734142139e-07    |    1.7511897681e+03    |    1.7511100282e+03    |
| 0.15500 |    3.8702250038e-07    |    1.8093911755e+03    |    1.8093150078e+03    |
| 0.16000 |    3.8669321519e-07    |    1.8675553174e+03    |    1.8674825894e+03    |
| 0.16500 |    3.8635358268e-07    |    1.9256775736e+03    |    1.9256081706e+03    |
| 0.17000 |    3.8600362152e-07    |    1.9837530069e+03    |    1.9836868297e+03    |
| 0.17500 |    3.8564335231e-07    |    2.0417763530e+03    |    2.0417133165e+03    |
| 0.18000 |    3.8527279767e-07    |    2.0997420120e+03    |    2.0996820435e+03    |
| 0.18500 |    3.8489198242e-07    |    2.1576440392e+03    |    2.1575870775e+03    |
| 0.19000 |    3.8450093364e-07    |    2.2154761366e+03    |    2.2154221306e+03    |
| 0.19500 |    3.8409968086e-07    |    2.2732316444e+03    |    2.2731805527e+03    |
| 0.20000 |    3.8368825614e-07    |    2.3309035334e+03    |    2.3308553226e+03    |
| 0.20500 |    3.8326669423e-07    |    2.3884843962e+03    |    2.3884390411e+03    |
| 0.21000 |    3.8283503270e-07    |    2.4459664404e+03    |    2.4459239229e+03    |
| 0.21500 |    3.8239331206e-07    |    2.5033414813e+03    |    2.5033017896e+03    |
| 0.22000 |    3.8194157594e-07    |    2.5606009343e+03    |    2.5605640629e+03    |
| 0.22500 |    3.8147987119e-07    |    2.6177358092e+03    |    2.6177017582e+03    |
| 0.23000 |    3.8100824803e-07    |    2.6747367034e+03    |    2.6747054779e+03    |
| 0.23500 |    3.8052676021e-07    |    2.7315937961e+03    |    2.7315654063e+03    |
| 0.24000 |    3.8003546516e-07    |    2.7882968435e+03    |    2.7882713037e+03    |
| 0.24500 |    3.7953442410e-07    |    2.8448351730e+03    |    2.8448125019e+03    |
| 0.25000 |    3.7902370221e-07    |    2.9011976794e+03    |    2.9011778996e+03    |
| 0.25500 |    3.7850336880e-07    |    2.9573728209e+03    |    2.9573559584e+03    |
| 0.26000 |    3.7797349742e-07    |    3.0133486154e+03    |    3.0133346997e+03    |
| 0.26500 |    3.7743416600e-07    |    3.0691126378e+03    |    3.0691017014e+03    |
| 0.27000 |    3.7688545705e-07    |    3.1246520178e+03    |    3.1246440962e+03    |
| 0.27500 |    3.7632745776e-07    |    3.1799534383e+03    |    3.1799485698e+03    |
| 0.28000 |    3.7576026015e-07    |    3.2350031347e+03    |    3.2350013599e+03    |
| 0.28500 |    3.7518396123e-07    |    3.2897868942e+03    |    3.2897882561e+03    |
| 0.29000 |    3.7459866312e-07    |    3.3442900565e+03    |    3.3442946003e+03    |
| 0.29500 |    3.7400447322e-07    |    3.3984975153e+03    |    3.3985052882e+03    |
| 0.30000 |    3.7340150432e-07    |    3.4523937203e+03    |    3.4524047714e+03    |
| 0.30500 |    3.7278987473e-07    |    3.5059626798e+03    |    3.5059770598e+03    |
| 0.31000 |    3.7216970844e-07    |    3.5591879652e+03    |    3.5592057262e+03    |
| 0.31500 |    3.7154113520e-07    |    3.6120527148e+03    |    3.6120739106e+03    |
| 0.32000 |    3.7090429070e-07    |    3.6645396406e+03    |    3.6645643259e+03    |
| 0.32500 |    3.7025931664e-07    |    3.7166310339e+03    |    3.7166592649e+03    |
| 0.33000 |    3.6960636085e-07    |    3.7683087739e+03    |    3.7683406074e+03    |
| 0.33500 |    3.6894557742e-07    |    3.8195543359e+03    |    3.8195898298e+03    |
| 0.34000 |    3.6827712676e-07    |    3.8703488015e+03    |    3.8703880143e+03    |
| 0.34500 |    3.6760117574e-07    |    3.9206728694e+03    |    3.9207158603e+03    |
| 0.35000 |    3.6691789773e-07    |    3.9705068679e+03    |    3.9705536965e+03    |
| 0.35500 |    3.6622747269e-07    |    4.0198307681e+03    |    4.0198814943e+03    |
| 0.36000 |    3.6553008726e-07    |    4.0686241985e+03    |    4.0686788825e+03    |
| 0.36500 |    3.6482593481e-07    |    4.1168664613e+03    |    4.1169251633e+03    |
| 0.37000 |    3.6411521546e-07    |    4.1645365491e+03    |    4.1645993293e+03    |
| 0.37500 |    3.6339813615e-07    |    4.2116131639e+03    |    4.2116800825e+03    |
| 0.38000 |    3.6267491067e-07    |    4.2580747369e+03    |    4.2581458537e+03    |
| 0.38500 |    3.6194575967e-07    |    4.3038994500e+03    |    4.3039748244e+03    |
| 0.39000 |    3.6121091065e-07    |    4.3490652582e+03    |    4.3491449493e+03    |
| 0.39500 |    3.6047059797e-07    |    4.3935499143e+03    |    4.3936339805e+03    |
| 0.40000 |    3.5972506285e-07    |    4.4373309940e+03    |    4.4374194930e+03    |
| 0.40500 |    3.5897455329e-07    |    4.4803859235e+03    |    4.4804789123e+03    |
| 0.41000 |    3.5821932404e-07    |    4.5226920079e+03    |    4.5227895426e+03    |
