Число узлов n = 10001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205324024e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00010 |    3.9205323777e-07    |    1.2378369312e+00    |    1.1675139071e+00    |
| 0.00020 |    3.9205323136e-07    |    2.3631570268e+00    |    2.3350278177e+00    |
| 0.00030 |    3.9205322081e-07    |    3.5206248023e+00    |    3.5025417351e+00    |
| 0.00040 |    3.9205320610e-07    |    4.6834505245e+00    |    4.6700556627e+00    |
| 0.00050 |    3.9205318721e-07    |    5.8482245977e+00    |    5.8375696039e+00    |
| 0.00060 |    3.9205316414e-07    |    7.0139354004e+00    |    7.0050835619e+00    |
| 0.00070 |    3.9205313689e-07    |    8.1801707921e+00    |    8.1725975403e+00    |
| 0.00080 |    3.9205310545e-07    |    9.3467302031e+00    |    9.3401115423e+00    |
| 0.00090 |    3.9205306983e-07    |    1.0513503989e+01    |    1.0507625571e+01    |
| 0.00100 |    3.9205303002e-07    |    1.1680427079e+01    |    1.1675139631e+01    |
| 0.00110 |    3.9205298602e-07    |    1.2847458389e+01    |    1.2842653724e+01    |
| 0.00120 |    3.9205293784e-07    |    1.4014570663e+01    |    1.4010167855e+01    |
| 0.00130 |    3.9205288547e-07    |    1.5181745116e+01    |    1.5177682026e+01    |
| 0.00140 |    3.9205282891e-07    |    1.6348968370e+01    |    1.6345196241e+01    |
| 0.00150 |    3.9205276817e-07    |    1.7516230598e+01    |    1.7512710503e+01    |
| 0.00160 |    3.9205270324e-07    |    1.8683524464e+01    |    1.8680224816e+01    |
| 0.00170 |    3.9205263412e-07    |    1.9850844370e+01    |    1.9847739184e+01    |
| 0.00180 |    3.9205256081e-07    |    2.1018185997e+01    |    2.1015253608e+01    |
| 0.00190 |    3.9205248331e-07    |    2.2185545938e+01    |    2.2182768094e+01    |
| 0.00200 |    3.9205240163e-07    |    2.3352921426e+01    |    2.3350282643e+01    |
| 0.00210 |    3.9205231576e-07    |    2.4520310239e+01    |    2.4517797260e+01    |
| 0.00220 |    3.9205222570e-07    |    2.5687710570e+01    |    2.5685311949e+01    |
| 0.00230 |    3.9205213146e-07    |    2.6855120929e+01    |    2.6852826711e+01    |
| 0.00240 |    3.9205203302e-07    |    2.8022540075e+01    |    2.8020341551e+01    |
| 0.00250 |    3.9205193040e-07    |    2.9189966991e+01    |    2.9187856472e+01    |
| 0.00260 |    3.9205182359e-07    |    3.0357400806e+01    |    3.0355371478e+01    |
| 0.00270 |    3.9205171259e-07    |    3.1524840716e+01    |    3.1522886572e+01    |
| 0.00280 |    3.9205159740e-07    |    3.2692286079e+01    |    3.2690401756e+01    |
| 0.00290 |    3.9205147803e-07    |    3.3859736370e+01    |    3.3857917035e+01    |
| 0.00300 |    3.9205135446e-07    |    3.5027191089e+01    |    3.5025432413e+01    |
| 0.00310 |    3.9205122671e-07    |    3.6194649837e+01    |    3.6192947891e+01    |
| 0.00320 |    3.9205109477e-07    |    3.7362112215e+01    |    3.7360463474e+01    |
| 0.00330 |    3.9205095864e-07    |    3.8529577906e+01    |    3.8527979165e+01    |
| 0.00340 |    3.9205081833e-07    |    3.9697046659e+01    |    3.9695494967e+01    |
| 0.00350 |    3.9205067382e-07    |    4.0864518217e+01    |    4.0863010885e+01    |
| 0.00360 |    3.9205052513e-07    |    4.2031992364e+01    |    4.2030526920e+01    |
| 0.00370 |    3.9205037225e-07    |    4.3199468895e+01    |    4.3198043077e+01    |
| 0.00380 |    3.9205021518e-07    |    4.4366947640e+01    |    4.4365559358e+01    |
| 0.00390 |    3.9205005393e-07    |    4.5534428444e+01    |    4.5533075768e+01    |
| 0.00400 |    3.9204988848e-07    |    4.6701911152e+01    |    4.6700592309e+01    |
| 0.00410 |    3.9204971885e-07    |    4.7869395653e+01    |    4.7868108985e+01    |
| 0.00420 |    3.9204954502e-07    |    4.9036881822e+01    |    4.9035625799e+01    |
