Число узлов n = 6001
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205324330e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00017 |    3.9205323643e-07    |    2.0630615550e+00    |    1.9458565131e+00    |
| 0.00033 |    3.9205321863e-07    |    3.9385950712e+00    |    3.8917130422e+00    |
| 0.00050 |    3.9205318933e-07    |    5.8677080466e+00    |    5.8375696028e+00    |
| 0.00067 |    3.9205314846e-07    |    7.8057509740e+00    |    7.7834262106e+00    |
| 0.00083 |    3.9205309599e-07    |    9.7470412175e+00    |    9.7292828811e+00    |
| 0.00100 |    3.9205303191e-07    |    1.1689892703e+01    |    1.1675139630e+01    |
| 0.00117 |    3.9205295620e-07    |    1.3633618546e+01    |    1.3620996473e+01    |
| 0.00133 |    3.9205286887e-07    |    1.5577884485e+01    |    1.5566853425e+01    |
| 0.00150 |    3.9205276992e-07    |    1.7522507820e+01    |    1.7512710503e+01    |
| 0.00167 |    3.9205265934e-07    |    1.9467380121e+01    |    1.9458567721e+01    |
| 0.00183 |    3.9205253713e-07    |    2.1412432888e+01    |    2.1404425096e+01    |
| 0.00200 |    3.9205240329e-07    |    2.3357620691e+01    |    2.3350282644e+01    |
| 0.00217 |    3.9205225782e-07    |    2.5302912222e+01    |    2.5296140379e+01    |
| 0.00233 |    3.9205210071e-07    |    2.7248285184e+01    |    2.7241998317e+01    |
| 0.00250 |    3.9205193198e-07    |    2.9193723255e+01    |    2.9187856474e+01    |
| 0.00267 |    3.9205175161e-07    |    3.1139214240e+01    |    3.1133714866e+01    |
| 0.00283 |    3.9205155961e-07    |    3.3084748819e+01    |    3.3079573508e+01    |
| 0.00300 |    3.9205135598e-07    |    3.5030319749e+01    |    3.5025432415e+01    |
| 0.00317 |    3.9205114072e-07    |    3.6975921337e+01    |    3.6971291604e+01    |
| 0.00333 |    3.9205091382e-07    |    3.8921549040e+01    |    3.8917151090e+01    |
| 0.00350 |    3.9205067529e-07    |    4.0867199172e+01    |    4.0863010889e+01    |
| 0.00367 |    3.9205042513e-07    |    4.2812868723e+01    |    4.2808871015e+01    |
| 0.00383 |    3.9205016333e-07    |    4.4758555216e+01    |    4.4754731485e+01    |
| 0.00400 |    3.9204988990e-07    |    4.6704256585e+01    |    4.6700592315e+01    |
| 0.00417 |    3.9204960484e-07    |    4.8649971099e+01    |    4.8646453519e+01    |
| 0.00433 |    3.9204930814e-07    |    5.0595697307e+01    |    5.0592315113e+01    |
| 0.00450 |    3.9204899981e-07    |    5.2541433954e+01    |    5.2538177113e+01    |
| 0.00467 |    3.9204867985e-07    |    5.4487179985e+01    |    5.4484039534e+01    |
| 0.00483 |    3.9204834825e-07    |    5.6432934490e+01    |    5.6429902392e+01    |
| 0.00500 |    3.9204800502e-07    |    5.8378696682e+01    |    5.8375765702e+01    |
| 0.00517 |    3.9204765015e-07    |    6.0324465872e+01    |    6.0321629480e+01    |
| 0.00533 |    3.9204728365e-07    |    6.2270241451e+01    |    6.2267493740e+01    |
