Число узлов n = 101
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
| 0.69000 |    3.1815737542e-07    |    5.1642353305e+03    |    5.1659853616e+03    |
| 0.70000 |    3.1716457295e-07    |    5.1208011409e+03    |    5.1226357782e+03    |
| 0.71000 |    3.1621979802e-07    |    5.0742189657e+03    |    5.0761466487e+03    |
| 0.72000 |    3.1532345896e-07    |    5.0248124580e+03    |    5.0268430807e+03    |
| 0.73000 |    3.1447574142e-07    |    4.9729189085e+03    |    4.9750640231e+03    |
| 0.74000 |    3.1367661192e-07    |    4.9188854784e+03    |    4.9211585259e+03    |
| 0.75000 |    3.1292582357e-07    |    4.8630650546e+03    |    4.8654816300e+03    |
| 0.76000 |    3.1222292378e-07    |    4.8058117865e+03    |    4.8083899463e+03    |
| 0.77000 |    3.1156726384e-07    |    4.7474763793e+03    |    4.7502370024e+03    |
| 0.78000 |    3.1095800987e-07    |    4.6884012349e+03    |    4.6913684531e+03    |
| 0.79000 |    3.1039415523e-07    |    4.6289155512e+03    |    4.6321172680e+03    |
| 0.80000 |    3.0987453363e-07    |    4.5693305025e+03    |    4.5727990284e+03    |
| 0.81000 |    3.0939783295e-07    |    4.5099346371e+03    |    4.5137074788e+03    |
| 0.82000 |    3.0896260927e-07    |    4.4509896346e+03    |    4.4551104876e+03    |
| 0.83000 |    3.0856730077e-07    |    4.3927265651e+03    |    4.3972465783e+03    |
| 0.84000 |    3.0821024134e-07    |    4.3353427792e+03    |    4.3403221868e+03    |
| 0.85000 |    3.0788967356e-07    |    4.2789995364e+03    |    4.2845097881e+03    |
| 0.86000 |    3.0760376096e-07    |    4.2238204331e+03    |    4.2299470076e+03    |
| 0.87000 |    3.0735059947e-07    |    4.1698906295e+03    |    4.1767367961e+03    |
| 0.88000 |    3.0712822813e-07    |    4.1172567793e+03    |    4.1249486903e+03    |
| 0.89000 |    3.0693463907e-07    |    4.0659274374e+03    |    4.0746211167e+03    |
| 0.90000 |    3.0676778705e-07    |    4.0158735370e+03    |    4.0257646196e+03    |
| 0.91000 |    3.0662559884e-07    |    3.9670282763e+03    |    3.9783658158e+03    |
| 0.92000 |    3.0650598275e-07    |    3.9192853719e+03    |    3.9323918081e+03    |
| 0.93000 |    3.0640683862e-07    |    3.8724940408e+03    |    3.8877947391e+03    |
| 0.94000 |    3.0632606882e-07    |    3.8264480356e+03    |    3.8445161543e+03    |
| 0.95000 |    3.0626159049e-07    |    3.7808641266e+03    |    3.8024908777e+03    |
| 0.96000 |    3.0621134936e-07    |    3.7353415445e+03    |    3.7616501920e+03    |
| 0.97000 |    3.0617333563e-07    |    3.6892856036e+03    |    3.7219242454e+03    |
| 0.98000 |    3.0614560197e-07    |    3.6417599337e+03    |    3.6832437518e+03    |
| 0.99000 |    3.0612628400e-07    |    3.5911864127e+03    |    3.6455411660e+03    |
| 1.00000 |    3.0611362343e-07    |    3.2513901163e+03    |    3.6087515638e+03    |
--------------------------------------------------------------------------------------
