Число узлов n = 801
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
--------------------------------------------------------------------------------------
| 0.00000 |    3.9205337089e-07    |    0.0000000000e+00    |    0.0000000000e+00    |
| 0.00125 |    3.9205298455e-07    |    1.5472962298e+01    |    1.4593925542e+01    |
| 0.00250 |    3.9205198319e-07    |    2.9539471169e+01    |    2.9187857816e+01    |
| 0.00375 |    3.9205033528e-07    |    4.4007839129e+01    |    4.3781803403e+01    |
| 0.00500 |    3.9204803632e-07    |    5.8543201212e+01    |    5.8375768821e+01    |
| 0.00625 |    3.9204508481e-07    |    7.3102943927e+01    |    7.2969760592e+01    |
| 0.00750 |    3.9204148005e-07    |    8.7674428265e+01    |    8.7563785201e+01    |
| 0.00875 |    3.9203722168e-07    |    1.0225250880e+02    |    1.0215784909e+02    |
| 0.01000 |    3.9203230947e-07    |    1.1683468486e+02    |    1.1675195865e+02    |
| 0.01125 |    3.9202674329e-07    |    1.3141959250e+02    |    1.3134612020e+02    |
| 0.01250 |    3.9202052304e-07    |    1.4600642451e+02    |    1.4594033997e+02    |
| 0.01375 |    3.9201364863e-07    |    1.6059467316e+02    |    1.6053462411e+02    |
| 0.01500 |    3.9200612002e-07    |    1.7518400374e+02    |    1.7512897868e+02    |
| 0.01625 |    3.9199793716e-07    |    1.8977418718e+02    |    1.8972340961e+02    |
| 0.01750 |    3.9198910002e-07    |    2.0436506195e+02    |    2.0431792274e+02    |
| 0.01875 |    3.9197960857e-07    |    2.1895651132e+02    |    2.1891252375e+02    |
| 0.02000 |    3.9196946279e-07    |    2.3354844917e+02    |    2.3350721820e+02    |
| 0.02125 |    3.9195866265e-07    |    2.4814081093e+02    |    2.4810201150e+02    |
| 0.02250 |    3.9194720815e-07    |    2.6273354748e+02    |    2.6269690890e+02    |
| 0.02375 |    3.9193509927e-07    |    2.7732662103e+02    |    2.7729191547e+02    |
| 0.02500 |    3.9192233598e-07    |    2.9192000220e+02    |    2.9188703611e+02    |
